# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
56785,0.450,-56751200333220,0,0,0.0,999999.0,11.4,0.078,0,INIT
56786,1.451,-56751200242781,0,0,90439.0,inf,11.3,0.065,0,INIT
56787,2.451,-56751200173367,0,0,79926.5,8583.4,11.3,0.064,0,INIT
56788,3.452,-56751200233017,0,0,37002.3,55746.3,11.4,0.052,0,INIT
56789,4.451,-56751200117994,0,0,44021.6,47286.4,11.7,0.012,0,INIT
56790,5.451,-56751200083874,0,0,44612.6,40976.1,11.7,0.010,0,INIT
56791,6.451,-56751200060243,0,0,42575.6,37174.7,11.7,0.008,0,INIT
56792,7.451,-56751200040748,0,0,39803.5,35485.4,11.8,-0.021,0,INIT
56793,8.451,-56751200069730,0,0,33924.2,42079.3,11.9,-0.049,0,INIT
56794,9.451,-56751199970823,0,0,34475.6,39467.6,12.1,-0.061,0,INIT
56795,10.451,-56751199923141,0,0,35376.6,37608.3,12.0,-0.053,0,INIT
56796,11.451,-56751199978235,0,0,32416.8,41116.0,11.9,-0.040,0,INIT
56797,12.451,-56751199908601,0,0,31854.9,39446.2,11.9,-0.044,0,INIT
56798,13.451,-56751199819707,0,0,33131.3,39368.7,12.2,-0.071,0,INIT
56799,14.451,-56751199851628,0,0,32334.7,38599.2,12.1,-0.072,0,INIT
56800,15.451,-56751199839509,0,0,31355.8,38627.6,11.7,-0.074,0,INIT
56801,16.451,-56751199722265,0,0,32368.0,39140.4,11.7,-0.083,0,INIT
56802,17.451,-56751199721823,0,0,32518.2,37945.6,11.5,-0.075,0,INIT
56803,18.451,-56751199723725,0,0,32082.3,37299.8,11.1,-0.083,0,INIT
56804,19.451,-56751199708086,0,0,31529.8,37170.6,11.0,-0.089,0,INIT
56805,20.451,-56751199698208,0,0,30839.6,37831.2,11.1,-0.080,0,INIT
56806,21.451,-56751199657883,0,0,30433.8,37526.8,11.1,-0.085,0,INIT
56807,22.451,-56751199610056,0,0,30314.0,36688.4,11.1,-0.089,0,INIT
56808,23.451,-56751199550406,0,0,30515.2,36060.6,10.9,-0.080,0,INIT
56809,24.451,-56751199486060,0,0,30984.0,36593.6,10.4,-0.082,0,INIT
56810,25.452,-56751199498611,0,0,30980.6,35823.2,10.3,-0.084,0,INIT
56811,26.451,-56751199431544,0,0,31264.3,35720.0,10.5,-0.091,0,INIT
56812,27.452,-56751199472868,0,0,30955.1,35848.2,10.4,-0.092,0,INIT
56813,28.451,-56751199368422,0,0,31212.4,35809.1,10.4,-0.094,0,INIT
56814,29.452,-56751199374324,0,0,31182.1,35173.6,10.5,-0.098,0,INIT
56815,30.452,-56751199279473,0,0,31542.3,36080.9,10.4,-0.094,0,INIT
56816,31.452,-56751199251808,0,0,31817.1,36429.5,9.8,-0.090,0,INIT
56817,32.452,-56751199280185,0,0,31723.0,35960.1,9.7,-0.085,0,INIT
56818,33.452,-56751199209808,0,0,31839.5,35602.1,9.7,-0.086,0,INIT
56819,34.452,-56751199173157,0,0,31960.0,35304.1,9.8,-0.086,0,INIT
56820,35.452,-56751199197061,0,0,31809.8,35198.2,9.6,-0.083,0,INIT
56821,36.452,-56751199153214,0,0,31734.1,34807.6,9.8,-0.085,0,INIT
56822,37.452,-56751199092727,0,0,31786.2,34380.8,9.8,-0.083,0,INIT
56823,38.452,-56751199020285,0,0,31987.0,34878.3,10.0,-0.084,0,INIT
56824,39.453,-56751199048987,0,0,31937.1,34480.4,10.2,-0.085,0,INIT
56825,40.452,-56751198957317,0,0,32102.3,34794.2,10.2,-0.088,0,INIT
56826,41.453,-56751198978663,0,0,32067.4,34392.9,10.2,-0.083,0,INIT
56827,42.453,-56751198985169,0,0,31914.9,34718.7,10.7,-0.083,0,INIT
56828,43.453,-56751198878098,0,0,32009.9,34613.1,10.9,-0.087,0,INIT
56829,44.453,-56751198890484,0,0,31964.2,34285.5,10.9,-0.084,0,INIT
56830,45.453,-56751198844104,0,0,31964.2,33893.6,11.4,-0.088,0,INIT
56831,46.453,-56751198818904,0,0,31946.2,33528.9,11.6,-0.078,0,INIT
56832,47.453,-56751198795433,0,0,31908.7,33227.4,11.6,-0.073,0,INIT
56833,48.453,-56751198752144,0,0,31903.5,32873.3,12.1,-0.075,0,INIT
56834,49.454,-56751198694089,0,0,31960.5,32701.6,11.9,-0.060,0,INIT
56835,50.453,-56751198638987,0,0,32063.3,32962.6,12.0,-0.041,0,INIT
56836,51.454,-56751198688737,0,0,31976.6,33077.8,12.3,-0.029,0,INIT
56837,52.453,-56751198620446,0,0,31975.5,32751.9,12.3,-0.016,0,INIT
56838,53.455,-56751198546797,0,0,32058.7,32898.8,12.6,0.001,0,INIT
56839,54.455,-56751198555906,0,0,32053.0,32589.3,12.9,0.009,0,INIT
56840,55.454,-56751198533014,0,0,32030.6,32323.9,12.8,0.030,0,INIT
56841,56.455,-56751198548704,0,0,31923.9,32930.1,12.6,0.026,0,INIT
