# STATE: INIT → ACQUIRING (3 packets)
4105,-397393973340060,0,0,-77145.0,inf,9.1,-0.136,83335923,0,ACQUIRING,1.000000000000,0
4106,-397393973317493,0,0,-27289.0,40707.3,9.0,-0.132,83335923,0,ACQUIRING,1.000000000000,0
4107,-397393973192983,0,0,23236.3,71296.7,9.0,-0.128,83335923,0,ACQUIRING,1.000000000000,0
4108,-397393973164320,0,0,34426.7,61694.6,9.0,-0.128,83335923,0,ACQUIRING,1.000000000000,0
4109,-397393973134242,0,0,37002.7,53790.1,9.2,-0.128,83335924,0,ACQUIRING,1.000000000000,0
4110,-397393973099759,0,0,37652.8,48152.3,9.2,-0.124,83335922,0,ACQUIRING,1.000000000000,0
4111,-397393973061518,0,0,37972.6,43973.2,9.2,-0.120,83335922,0,ACQUIRING,1.000000000000,0
4112,-397393973037400,0,0,37198.2,40858.3,9.2,-0.121,83335923,0,ACQUIRING,1.000000000000,0
4113,-397393973097296,0,0,31508.0,48488.7,9.2,-0.123,83335922,0,ACQUIRING,1.000000000000,0
4114,-397393972993856,0,0,31673.8,45726.6,9.1,-0.132,83335922,0,ACQUIRING,1.000000000000,0
4115,-397393972922361,0,0,33301.1,44811.3,9.3,-0.141,83335921,0,ACQUIRING,1.000000000000,0
4116,-397393972947375,0,0,32362.1,43347.3,9.4,-0.143,83335922,0,ACQUIRING,1.000000000000,0
4117,-397393972968684,0,0,30238.5,45435.8,9.4,-0.136,83335922,0,ACQUIRING,1.000000000000,0
4118,-397393972883242,0,0,30238.2,43653.3,9.5,-0.138,83335922,0,ACQUIRING,1.000000000000,0
4119,-397393972872912,0,0,29798.8,42324.6,9.5,-0.141,83335923,0,ACQUIRING,1.000000000000,0
4120,-397393972864429,0,0,29079.4,41741.4,9.6,-0.143,83335922,0,ACQUIRING,1.000000000000,0
4121,-397393972746176,0,0,30138.9,42600.0,9.4,-0.157,83335922,0,ACQUIRING,1.000000000000,0
4122,-397393972725681,0,0,30745.1,42164.2,9.5,-0.160,83335922,0,ACQUIRING,1.000000000000,0
4123,-397393972677015,0,0,31442.7,42272.1,9.5,-0.143,83335922,0,ACQUIRING,1.000000000000,0
4124,-397393972713319,0,0,31079.3,41554.5,9.7,-0.125,83335923,0,ACQUIRING,1.000000000000,0
4125,-397393972667071,0,0,30986.3,40533.9,9.7,-0.097,83335923,0,ACQUIRING,1.000000000000,0
4126,-397393972614421,0,0,31150.9,39672.5,9.7,-0.071,83335923,0,ACQUIRING,1.000000000000,0
4127,-397393972547514,0,0,31635.3,39903.6,9.2,-0.045,83335922,0,ACQUIRING,1.000000000000,0
4128,-397393972591069,0,0,31318.3,39580.5,9.2,-0.044,83335921,0,ACQUIRING,1.000000000000,0
4129,-397393972500995,0,0,31571.2,39147.5,9.4,-0.057,83335921,0,ACQUIRING,1.000000000000,0
4130,-397393972531701,0,0,31277.7,38964.9,9.4,-0.052,83335921,0,ACQUIRING,1.000000000000,0
4131,-397393972426247,0,0,31590.8,38981.8,9.4,-0.049,83335922,0,ACQUIRING,1.000000000000,0
4132,-397393972439348,0,0,31535.3,38280.4,9.9,-0.078,83335920,0,ACQUIRING,1.000000000000,0
4133,-397393972432339,0,0,31331.9,38000.7,10.3,-0.102,83335920,0,ACQUIRING,1.000000000000,0
