# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
12002,85.866,-141860030372800,-45143,27838,-31142.4,31514.9,7.1,-0.074,71634862,LOCKED
12003,86.867,-141860030374138,-14498,58483,-31159.6,31569.9,7.6,-0.081,71725509,LOCKED
12004,87.867,-141860030380712,8536,81517,-31097.5,31379.8,8.1,-0.089,71810194,LOCKED
12005,88.867,-141860030372898,43990,116971,-31000.8,31907.3,8.0,-0.095,71911365,LOCKED
12006,89.867,-141860030388812,57282,130263,-31008.0,31765.4,8.4,-0.095,71992446,LOCKED
12007,90.867,-141860030518198,-36337,36644,-31181.5,31001.8,8.4,-0.103,71954723,LOCKED
12008,91.867,-141860030500929,11307,84288,-31160.7,31039.7,8.3,-0.112,72064175,LOCKED
12009,92.867,-141860030505138,35323,108304,-31075.2,31355.1,8.4,-0.097,72154896,LOCKED
12010,93.867,-141860030515944,51045,124026,-30936.7,31887.2,8.6,-0.082,72235014,LOCKED
12011,94.867,-141860030634862,-35182,37799,-30964.3,32135.0,8.8,-0.055,72210853,LOCKED
12012,95.867,-141860030652804,-21632,51349,-30954.2,32053.4,8.7,-0.046,72289460,LOCKED
12013,96.868,-141860030673990,-11611,61370,-30947.3,32022.6,8.9,-0.038,72361049,LOCKED
12014,97.867,-141860030691967,292,73273,-30895.3,31773.6,8.9,-0.014,72436600,LOCKED
12015,98.867,-141860030701885,18441,91422,-30786.9,31323.7,9.3,0.026,72518146,LOCKED
12016,99.867,-141860030724266,24131,97112,-30693.6,31245.8,9.6,0.049,72588791,LOCKED
12017,100.867,-141860030745820,29651,102632,-30565.0,30940.3,9.8,0.071,72660295,LOCKED
12018,101.867,-141860030843136,-35183,37798,-30600.6,31241.8,9.8,0.091,72659699,LOCKED
12019,102.867,-141860030880720,-40094,32887,-30635.7,31595.2,9.9,0.106,72712919,LOCKED
12020,103.867,-141860030895502,-23936,49045,-30610.8,31336.7,10.0,0.119,72791984,LOCKED
12021,104.867,-141860030905276,-4678,68303,-30525.3,30492.4,10.0,0.121,72875036,LOCKED
12022,105.868,-141860030915438,12801,85782,-30404.8,29582.4,10.0,0.122,72960231,LOCKED
12023,106.868,-141860030932600,25267,98248,-30408.7,29545.4,10.1,0.130,73037881,LOCKED
12024,107.873,-141860030968802,18977,91958,-30415.9,29491.5,10.2,0.139,73112934,LOCKED
12025,108.869,-141860031075315,-53183,19798,-30520.9,30349.3,10.6,0.153,73081190,LOCKED
12026,109.868,-141860031097905,-42539,30442,-30583.4,30880.0,10.6,0.160,73150990,LOCKED
12027,110.868,-141860031117399,-29829,43152,-30613.4,31096.6,10.4,0.165,73224821,LOCKED
12028,111.868,-141860031177710,-54502,18479,-30769.6,31618.1,10.4,0.163,73356344,LOCKED
12029,112.868,-141860031199699,-42516,30465,-30856.4,32126.9,10.1,0.161,73330499,LOCKED
12030,113.868,-141860031211361,-21996,50985,-30884.9,32256.1,10.4,0.170,73415026,LOCKED
12031,114.868,-141860031223627,-4131,68850,-30841.0,32016.2,10.4,0.173,73492015,LOCKED
12032,115.868,-141860031228609,18989,91970,-30737.9,31662.1,10.7,0.180,73581534,LOCKED
12033,116.868,-141860031241366,36151,109132,-30757.9,31382.3,11.1,0.189,73556522,LOCKED
12034,117.868,-141860031340288,-28783,44198,-30868.8,31276.8,11.1,0.190,73652363,LOCKED
12035,118.868,-141860031337046,5385,78366,-30880.6,31242.1,11.1,0.194,73758166,LOCKED
12036,119.869,-141860031347840,23899,96880,-30843.1,31408.4,11.1,0.195,73838327,LOCKED
12037,120.868,-141860031364182,36114,109095,-30790.9,31777.3,11.1,0.198,73915249,LOCKED
12038,121.869,-141860031455374,-21421,51560,-30896.1,31476.6,11.4,0.201,73919646,LOCKED
12039,122.868,-141860031463387,2451,75432,-30948.8,31167.1,11.4,0.201,74005170,LOCKED
12040,123.868,-141860031478057,17729,90710,-30929.2,31247.4,11.6,0.203,74080404,LOCKED
12041,124.868,-141860031495995,29058,102039,-30895.9,31465.9,11.6,0.199,74160815,LOCKED
12042,125.869,-141860031521017,32481,105462,-30829.5,31765.1,11.5,0.195,74230481,LOCKED
12043,126.869,-141860031553767,27333,100314,-30716.3,31580.0,11.5,0.194,74184405,LOCKED
12044,127.869,-141860031581516,28688,101669,-30684.8,31786.1,11.2,0.185,74246723,LOCKED
12045,128.868,-141860031683622,-38604,34377,-30823.6,31741.8,11.2,0.183,74343544,LOCKED
12046,129.869,-141860031707407,-28754,44227,-30913.9,31831.5,11.1,0.178,74415179,LOCKED
12047,130.870,-141860031723981,-13296,59685,-30946.7,31874.1,10.8,0.168,74495735,LOCKED
12048,131.869,-141860031716917,24550,97531,-30979.5,31504.9,10.8,0.164,74595182,LOCKED
12049,132.869,-141860031732481,38088,111069,-30950.7,31791.2,10.4,0.153,74669361,LOCKED
12050,133.870,-141860031758859,39246,112227,-30848.2,32129.2,10.5,0.154,74741355,LOCKED
12051,134.869,-141860031797393,27931,100912,-30716.3,31708.3,10.7,0.148,74688466,LOCKED
12052,135.869,-141860031830315,25777,98758,-30761.8,31118.3,10.6,0.141,74750464,LOCKED
12053,136.869,-141860031939077,-48309,24672,-30873.8,31732.1,10.4,0.124,74836854,LOCKED
12054,137.869,-141860031961654,-37834,35147,-30917.8,32099.0,10.3,0.114,74908831,LOCKED
12055,138.870,-141860031970016,-15191,57790,-30896.8,31952.7,10.2,0.103,74994250,LOCKED
12056,139.869,-141860031986566,-2138,70843,-30829.6,31478.2,10.0,0.090,75072381,LOCKED
12057,140.869,-141860031995736,17342,90323,-30751.3,31347.5,9.8,0.075,75156290,LOCKED
12058,141.869,-141860032020915,21809,94790,-30733.3,31448.0,9.9,0.070,75122261,LOCKED
12059,142.869,-141860032126667,-49525,23456,-30831.9,32146.2,9.9,0.064,75210723,LOCKED
12060,143.870,-141860032147461,-37272,35709,-30878.7,32510.5,10.0,0.038,75282435,LOCKED
12061,144.870,-141860032147807,-7619,65362,-30822.8,32081.0,9.9,0.032,75383372,LOCKED
12062,145.870,-141860032151817,19651,92632,-30878.0,31433.3,10.0,0.010,75471291,LOCKED
12063,146.870,-141860032194983,7700,80681,-30907.4,31274.6,10.0,0.018,75548895,LOCKED
12064,147.870,-141860032267740,-31877,41104,-30966.1,31572.1,10.3,-0.002,75502639,LOCKED
12065,148.870,-141860032214306,47909,120890,-30819.0,31863.2,10.2,-0.050,75579733,LOCKED
12066,149.870,-141860032313488,-20960,52021,-30759.2,31103.4,10.4,-0.069,75675567,LOCKED
12067,150.871,-141860032315618,8519,81500,-30815.2,30636.1,9.8,-0.111,75772045,LOCKED
12068,151.870,-141860032397769,-40203,32778,-30876.7,31110.9,9.3,-0.190,75782181,LOCKED
12069,152.870,-141860032403134,-14759,58222,-30848.8,30895.4,9.4,-0.207,75872835,LOCKED
12070,153.871,-141860032401888,14463,87444,-30731.6,30130.3,9.4,-0.214,75968368,LOCKED
12071,154.871,-141860032409258,36421,109402,-30723.3,30229.1,9.7,-0.230,75949183,LOCKED
12072,155.870,-141860032517160,-37448,35533,-30823.7,30535.7,9.5,-0.234,76038207,LOCKED
12073,156.871,-141860032528094,-15987,56994,-30874.3,30562.8,9.8,-0.248,76120584,LOCKED
12074,157.870,-141860032553895,-10156,62825,-30894.6,30593.3,10.1,-0.260,76189030,LOCKED
12075,158.871,-141860032549725,22653,95634,-30821.4,30638.3,10.1,-0.265,76289945,LOCKED
12076,159.871,-141860032560234,39183,112164,-30700.7,30835.1,10.3,-0.276,76371910,LOCKED
12077,160.871,-141860032583396,42275,115256,-30552.5,30835.7,10.5,-0.286,76442267,LOCKED
12078,161.871,-141860032696108,-36622,36359,-30651.9,31115.1,10.5,-0.288,76422054,LOCKED
12079,162.871,-141860032712904,-20296,52685,-30739.6,30975.5,10.6,-0.296,76498458,LOCKED
12080,163.871,-141860032711086,12015,84996,-30747.5,30937.1,10.8,-0.303,76591175,LOCKED
12081,164.871,-141860032714656,36520,109501,-30676.9,31328.0,11.0,-0.311,76686019,LOCKED
12082,165.871,-141860032747434,31321,104302,-30576.8,31420.7,11.1,-0.318,76641364,LOCKED
12083,166.872,-141860032854948,-44054,28927,-30580.2,31469.4,11.1,-0.319,76726592,LOCKED
12084,167.871,-141860032871333,-29180,43801,-30564.9,31298.4,11.1,-0.319,76805850,LOCKED
12085,168.871,-141860032885443,-10681,62300,-30647.6,30937.6,10.8,-0.317,76884699,LOCKED
12086,169.871,-141860032901457,4741,77722,-30694.3,30650.0,11.0,-0.321,76959633,LOCKED
12087,170.871,-141860032926431,10520,83501,-30714.7,30535.3,11.2,-0.325,77031337,LOCKED
12088,171.871,-141860032935151,32164,105145,-30751.1,29997.1,11.1,-0.327,77006924,LOCKED
12089,172.872,-141860032966983,30619,103600,-30779.3,29612.5,11.3,-0.333,77070631,LOCKED
12090,173.871,-141860033078285,-45668,27313,-30911.5,29984.1,11.6,-0.335,77149639,LOCKED
12091,174.872,-141860033101511,-35019,37962,-30998.9,30292.4,11.8,-0.337,77225812,LOCKED
12092,175.871,-141860033107261,-9434,63547,-30999.7,30295.1,12.1,-0.336,77315892,LOCKED
12093,176.872,-141860033123239,4309,0,-30944.0,30070.1,12.3,-0.335,77394380,LOCKED
12094,177.872,-141860033141093,17548,13239,-30980.6,29709.4,12.8,-0.337,77470938,LOCKED
12095,178.873,-141860033147018,40042,35733,-30921.3,30191.0,13.2,-0.338,77555884,LOCKED
12096,179.872,-141860033182200,32959,28650,-30837.5,30454.2,13.6,-0.338,77512083,LOCKED
12097,180.872,-141860033289302,-41541,0,-30855.0,30674.2,13.9,-0.338,77597143,LOCKED
12098,181.872,-141860033266845,11940,53481,-30883.2,30479.8,13.8,-0.330,77718773,LOCKED
12099,182.872,-141860033282358,25758,67299,-30849.9,30666.3,13.9,-0.321,77797993,LOCKED
12100,183.872,-141860033304512,31883,73424,-30776.6,30941.1,14.5,-0.312,77766082,LOCKED
12101,184.872,-141860033345530,19415,60956,-30699.4,30873.3,14.8,-0.313,77841288,LOCKED
12102,185.874,-141860033441428,-43895,0,-30719.1,31129.0,15.2,-0.315,77919413,LOCKED
12103,186.872,-141860033490629,-59366,0,-30768.2,31873.1,15.8,-0.307,77980070,LOCKED
12104,187.872,-141860033495174,-32135,27231,-30764.2,31829.0,17.0,-0.305,78051983,LOCKED
12105,188.872,-141860033525975,-28890,30476,-30877.4,31701.9,17.5,-0.294,78131599,LOCKED
12106,189.872,-141860033512517,15510,74876,-30906.5,31471.6,18.1,-0.289,78222353,LOCKED
12107,190.873,-141860033506839,49355,108721,-30854.0,32068.9,19.1,-0.282,78323790,LOCKED
12108,191.872,-141860033597006,-9940,49426,-30838.4,31994.6,19.3,-0.276,78326726,LOCKED
12109,192.873,-141860033609791,6415,65781,-30765.5,31649.1,19.7,-0.254,78408498,LOCKED
12110,193.872,-141860033605716,37167,96533,-30626.4,31533.0,20.0,-0.227,78502355,LOCKED
12111,194.873,-141860033721890,-46519,12847,-30640.4,31731.0,20.4,-0.177,78478218,LOCKED
12112,195.873,-141860033725068,-19060,40306,-30608.5,31431.4,20.2,-0.170,78570138,LOCKED
12113,196.874,-141860033730414,7098,66464,-30664.3,30997.8,19.6,-0.128,78660390,LOCKED
12114,197.872,-141860033742615,25010,84376,-30678.9,30852.9,19.4,-0.116,78740365,LOCKED
12115,198.873,-141860033760349,35902,95268,-30637.8,31190.0,19.2,-0.101,78816086,LOCKED
12116,199.872,-141860033798323,26640,86006,-30587.5,31397.8,19.1,-0.096,78766768,LOCKED
12117,200.873,-141860033826053,26760,86126,-30497.5,31430.9,18.7,-0.070,78831566,LOCKED
12118,201.873,-141860033904936,-21304,38062,-30477.8,31252.8,18.6,-0.051,78950380,LOCKED
12119,202.873,-141860033923381,-7294,52072,-30562.9,30763.3,18.0,-0.008,79027339,LOCKED
12120,203.873,-141860033942958,4605,63971,-30615.4,30409.2,17.6,-0.024,79101183,LOCKED
12121,204.873,-141860033964036,13441,72807,-30603.4,30450.9,16.8,-0.051,79175888,LOCKED
12122,205.873,-141860033973430,31728,91094,-30512.6,30633.3,16.3,-0.060,79258318,LOCKED
12123,206.873,-141860033997752,35122,94488,-30433.6,30973.0,15.2,-0.068,79221938,LOCKED
12124,207.874,-141860034119910,-51907,7459,-30577.9,31494.7,15.0,-0.081,79298329,LOCKED
12125,208.873,-141860034127280,-28486,30880,-30540.9,31008.3,14.8,-0.082,79381881,LOCKED
12126,209.873,-141860034147598,-16522,42844,-30599.0,31007.5,14.5,-0.091,79456820,LOCKED
12127,210.873,-141860034163980,-2493,56873,-30585.6,30978.9,13.8,-0.092,79533753,LOCKED
12128,211.873,-141860034153691,37247,96613,-30591.9,30895.4,13.9,-0.083,79530663,LOCKED
12129,212.873,-141860034271904,-46527,12839,-30703.5,31449.0,13.8,-0.082,79610793,LOCKED
12130,213.873,-141860034269015,-12493,46873,-30704.4,31452.7,13.5,-0.080,79708008,LOCKED
12131,214.874,-141860034279564,5974,65340,-30631.3,31087.4,13.5,-0.072,79792025,LOCKED
12132,215.874,-141860034276958,37957,97323,-30633.0,31066.6,13.3,-0.064,79886744,LOCKED
12133,216.874,-141860034408732,-58391,975,-30771.3,31941.1,13.2,-0.062,79847916,LOCKED
12134,217.874,-141860034406770,-23354,36012,-30845.7,31993.7,13.2,-0.060,79941909,LOCKED
12135,218.874,-141860034423123,-8745,50621,-30836.8,31960.8,12.9,-0.052,80019405,LOCKED
12136,219.874,-141860034411077,30759,90125,-30721.9,31884.9,13.0,-0.045,80123351,LOCKED
12137,220.874,-141860034457271,12764,72130,-30619.2,31319.2,13.0,-0.039,80186987,LOCKED
12138,221.874,-141860034549571,-44649,14717,-30754.6,31591.9,13.0,-0.026,80174017,LOCKED
12139,222.874,-141860034564764,-26446,32920,-30840.4,31648.2,13.1,-0.020,80251324,LOCKED
12140,223.874,-141860034573494,-4308,55058,-30834.6,31636.6,13.1,-0.014,80337211,LOCKED
12141,224.874,-141860034581068,16543,75909,-30743.7,31352.1,13.4,-0.005,80438131,LOCKED
12142,225.874,-141860034635473,-7865,51501,-30693.8,30980.5,13.4,0.001,80494770,LOCKED
12143,226.874,-141860034696211,-34168,25198,-30820.9,30891.9,13.4,0.013,80570804,LOCKED
12144,227.874,-141860034753957,-56197,3169,-30968.0,31597.0,13.0,0.020,80560290,LOCKED
12145,228.875,-141860034740375,-10396,48970,-31012.2,31564.7,12.6,0.028,80653991,LOCKED
12146,229.874,-141860034737341,22152,81518,-30975.4,31707.3,12.4,0.033,80750541,LOCKED
12147,230.874,-141860034849491,-55368,3998,-31062.8,32578.0,12.4,0.037,80736419,LOCKED
12148,231.875,-141860034824847,-559,58807,-31017.7,32382.2,11.9,0.047,80852357,LOCKED
12149,232.874,-141860034813428,38246,97612,-30902.9,32586.5,11.8,0.055,80958862,LOCKED
12150,233.874,-141860034920169,-33485,25881,-31049.1,32197.4,12.0,0.058,80945674,LOCKED
12151,234.875,-141860034925127,-5356,54010,-31140.4,31574.5,11.8,0.066,81031288,LOCKED
12152,235.874,-141860034914693,34689,94055,-31123.0,31746.2,11.8,0.068,81138889,LOCKED
12153,236.875,-141860035036703,-52207,7159,-31232.3,32499.2,11.9,0.070,81104875,LOCKED
12154,237.875,-141860035040285,-22983,36383,-31271.3,32648.5,11.9,0.073,81198597,LOCKED
12155,238.875,-141860035045991,1572,60938,-31224.2,32468.3,12.0,0.075,81286576,LOCKED
12156,239.875,-141860035062381,14568,73934,-31158.1,32376.5,12.0,0.078,81362260,LOCKED
12157,240.875,-141860035068887,38359,97725,-31179.7,32062.5,12.0,0.082,81450879,LOCKED
12158,241.875,-141860035176614,-35731,23635,-31241.0,32427.4,11.9,0.094,81437003,LOCKED
12159,242.875,-141860035188323,-15656,43710,-31241.6,32430.4,12.0,0.097,81521199,LOCKED
12160,243.875,-141860035191152,11097,70463,-31178.5,32288.9,12.1,0.089,81614264,LOCKED
12161,244.875,-141860035197898,32646,92012,-31091.1,32508.1,12.2,0.091,81694744,LOCKED
12162,245.875,-141860035220888,39606,98972,-31101.0,32371.8,12.6,0.090,81770421,LOCKED
12163,246.875,-141860035264414,27583,86949,-31166.8,31365.9,12.6,0.088,81716877,LOCKED
12164,247.875,-141860035284007,38012,97378,-31173.8,31271.6,12.5,0.090,81786970,LOCKED
12165,248.875,-141860035399969,-42295,17071,-31323.7,31248.4,12.5,0.086,81866408,LOCKED
12166,249.875,-141860035415167,-24369,34997,-31371.6,31420.6,12.6,0.095,81944970,LOCKED
12167,250.876,-141860035435729,-13779,45587,-31337.9,31155.0,12.3,0.075,82021485,LOCKED
12168,251.876,-141860035421508,30513,89879,-31326.4,31260.0,12.4,0.096,82127297,LOCKED
12169,252.876,-141860035435229,45190,104556,-31257.8,31846.2,12.4,0.087,82209223,LOCKED
12170,253.875,-141860035462675,44799,104165,-31125.7,32156.5,12.5,0.090,82273507,LOCKED
12171,254.875,-141860035501040,36812,96178,-31150.3,31802.2,12.1,0.058,82225703,LOCKED
12172,255.876,-141860035611202,-38619,20747,-31262.0,32051.2,11.9,0.066,82307262,LOCKED
12173,256.875,-141860035645752,-39106,20260,-31334.6,32486.6,12.0,0.081,82371854,LOCKED
12174,257.876,-141860035663738,-24592,34774,-31350.9,32591.7,11.8,0.086,82445837,LOCKED
12175,258.876,-141860035671108,-1541,57825,-31302.6,32352.1,11.5,0.089,82531430,LOCKED
12176,259.878,-141860035678858,19767,79133,-31225.2,32293.8,10.9,0.102,82622830,LOCKED
12177,260.876,-141860035688800,37371,96737,-31106.6,32430.4,10.7,0.095,82708290,LOCKED
12178,261.876,-141860035790731,-30809,28557,-31185.2,32643.5,9.8,0.096,82697083,LOCKED
12179,262.876,-141860035808168,-15839,43527,-31218.9,32711.0,9.4,0.096,82772021,LOCKED
12180,263.876,-141860035821950,1246,60612,-31203.7,32695.8,9.3,0.096,82850890,LOCKED
12181,264.876,-141860035836484,16145,75511,-31143.5,32676.4,8.9,0.095,82936728,LOCKED
12182,265.876,-141860035851677,28618,87984,-31020.2,32415.1,9.0,0.088,83028139,LOCKED
12183,266.876,-141860035954828,-42429,16937,-31002.8,32146.5,9.1,0.081,82999395,LOCKED
12184,267.876,-141860035968641,-22375,36991,-31106.3,31903.3,8.6,0.079,83080718,LOCKED
12185,268.877,-141860035959423,17325,76691,-31104.5,31913.4,8.7,0.073,83181106,LOCKED
12186,269.877,-141860035949001,55225,114591,-31018.2,32772.6,8.3,0.070,83285909,LOCKED
12187,270.876,-141860036075895,-38346,21020,-31067.6,33154.9,8.2,0.069,83253869,LOCKED
12188,271.876,-141860036042467,22753,82119,-30938.6,32574.2,8.3,0.073,83381601,LOCKED
12189,272.876,-141860036040475,53131,112497,-30901.6,33078.5,8.2,0.071,83476726,LOCKED
12190,273.877,-141860036158102,-31456,27910,-30954.3,33352.6,8.3,0.073,83449923,LOCKED
12191,274.877,-141860036159243,-2229,57137,-30921.8,33234.4,8.3,0.073,83548402,LOCKED
12192,275.877,-141860036158165,25979,85345,-30778.6,32554.9,8.2,0.074,83641011,LOCKED
