# elapsed_s,phase_ns
0.4,-34242
1.7,-36560
3.0,-34900
4.3,-34671
5.6,-33482
6.9,-35612
8.2,-35823
9.6,-32212
10.9,-35092
12.2,-33464
13.5,-34263
14.8,-34700
16.2,-32392
17.5,-34372
18.8,-34093
20.2,-34317
21.5,-33678
22.8,-32284
24.1,-31469
25.5,-28552
26.8,-27900
28.1,-25969
29.4,-26792
30.7,-27113
32.1,-28381
33.4,-27161
34.7,-26449
36.0,-23000
37.4,-25413
38.7,-19953
40.0,-19361
41.3,-19272
42.7,-13142
44.0,-10379
45.3,-8508
46.6,-6017
47.9,-7606
49.3,-7190
50.6,-5412
51.9,-4892
53.2,-3132
54.5,-4342
55.8,-1132
57.2,578
58.5,-2690
59.9,-4539
61.2,-7663
62.5,-5340
63.8,-6243
65.2,-8062
66.5,-10551
67.8,-10428
69.1,-9015
70.4,-10220
71.7,-11944
73.1,-13041
74.4,-13072
75.7,-11842
77.0,-14130
78.3,-14335
79.7,-14057
81.0,-15843
82.3,-15562
83.6,-16011
84.9,-16271
86.2,-16803
87.5,-20932
88.9,-21168
90.2,-21622
91.5,-25632
92.8,-24512
94.2,-25842
95.5,-27076
96.8,-30071
98.1,-29193
99.5,-29628
100.8,-30592
102.1,-28027
103.4,-27129
104.7,-26579
106.1,-27031
107.4,-27972
108.7,-25914
110.0,-27512
111.3,-28194
112.7,-29172
114.0,-30893
115.3,-31879
116.6,-30274
118.0,-28392
119.3,-28664
120.6,-28893
121.9,-28575
123.2,-27670
124.6,-28502
125.9,-28720
127.2,-30595
128.5,-29092
129.8,-27459
131.2,-29207
132.5,-30666
133.8,-28662
135.2,-28780
136.5,-30533
137.8,-32523
139.2,-32255
140.5,-31017
141.8,-34649
143.1,-30834
144.5,-32112
145.8,-32831
147.1,-34532
148.5,-33422
149.8,-34106
151.2,-36957
152.5,-33561
153.8,-33702
155.2,-32593
156.5,-34742
157.8,-31952
159.2,-31582
160.5,-34602
161.8,-32029
163.1,-31343
164.4,-31752
165.8,-31763
167.1,-31433
168.4,-32842
169.7,-33070
171.1,-33492
172.4,-35543
173.7,-34149
175.0,-33411
176.4,-36402
177.7,-35050
179.0,-35082
180.3,-30511
181.7,-28660
183.0,-21011
184.3,-21242
185.6,-18650
186.9,-22016
188.3,-23502
189.6,-22221
190.9,-23610
192.2,-22445
193.5,-21812
194.9,-22773
196.2,-24121
197.5,-23722
198.8,-21653
200.2,-24644
201.5,-22342
202.8,-22135
204.2,-20212
205.5,-19335
206.8,-19030
208.1,-18162
209.5,-19671
210.8,-18920
212.1,-18122
213.4,-16417
214.7,-16955
216.1,-16331
217.4,-19853
218.7,-18102
220.0,-17993
221.4,-20373
222.7,-19541
224.0,-5099
225.3,-2263
226.7,-737
228.0,-2029
229.3,-4129
230.6,-3282
231.9,-7342
233.3,-6519
234.6,-9400
235.9,-10349
237.2,-10655
238.7,-12669
240.0,-11911
241.4,-13233
242.6,-14921
244.0,-15392
245.3,-15349
246.6,-18818
247.9,-22208
249.2,-19309
250.6,-25872
251.9,-26304
253.2,-26991
254.5,-30592
255.9,-29076
257.2,-30287
258.5,-34282
259.8,-32682
261.2,-35700
262.5,-37137
263.8,-34940
265.2,-34482
266.5,-35932
267.8,-38278
269.1,-38715
270.5,-36835
271.8,-40713
273.1,-38752
274.4,-40447
275.8,-35532
277.0,-38100
278.4,-38796
279.7,-38283
281.0,-39639
282.3,-36178
283.7,-37102
285.0,-35301
286.3,-36190
287.7,-32970
289.0,-34588
290.3,-33349
291.6,-35612
292.9,-32482
294.3,-32182
295.6,-28591
296.9,-29410
298.2,-28510
299.5,-31232
300.9,-35081
302.2,-31603
303.5,-31611
304.8,-28353
306.1,-32442
307.4,-32642
308.8,-13663
310.1,-15437
311.4,-17822
312.7,-18500
314.0,-17855
315.4,-21432
316.7,-21022
318.0,-22831
319.3,-21664
