# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
36696,175.304,-36537003047315,-44444,10477,31019.4,31990.4,8.6,-0.157,-426417,LOCKED
36697,176.304,-36537002918453,48654,103575,31171.7,32251.5,8.6,-0.160,-332122,LOCKED
36698,177.307,-36537002910243,22921,77842,31269.7,32089.6,8.6,-0.163,-352848,LOCKED
36699,178.303,-36537002897969,2934,57855,31313.6,31951.6,8.7,-0.173,-369354,LOCKED
36700,179.304,-36537002931039,-56396,0,31159.1,32572.8,8.7,-0.176,-430248,LOCKED
36701,180.304,-36537002820433,23274,79670,31109.3,31964.7,8.7,-0.178,-349446,LOCKED
36702,181.304,-36537002820434,-8763,47633,31169.5,31447.2,8.7,-0.180,-381511,LOCKED
36703,182.303,-36537002802776,-21670,34726,31175.9,31397.0,8.8,-0.181,-390364,LOCKED
36704,183.303,-36537002789914,-37742,18654,31128.5,31779.0,8.3,-0.188,-406782,LOCKED
36705,184.304,-36537002755304,-31422,24974,31041.3,31967.6,7.6,-0.187,-437345,LOCKED
36706,185.304,-36537002655578,35943,92339,31046.3,32023.8,7.5,-0.189,-333631,LOCKED
36707,186.304,-36537002702299,-37208,19188,30881.3,31485.9,7.3,-0.189,-406338,LOCKED
36708,187.308,-36537002598060,32987,89383,30981.9,31630.4,7.6,-0.195,-441657,LOCKED
36709,188.304,-36537002585825,13297,69693,31006.1,31681.8,7.7,-0.202,-354353,LOCKED
36710,189.303,-36537002565348,1837,58233,31048.8,31535.0,7.7,-0.202,-350805,LOCKED
36711,190.303,-36537002556305,-18721,37675,31008.8,31632.5,7.7,-0.203,-381683,LOCKED
36712,191.305,-36537002464603,40337,96733,31022.0,31792.4,7.8,-0.200,-426763,LOCKED
36713,192.304,-36537002472397,422,56818,31075.3,31530.4,7.8,-0.201,-325721,LOCKED
36714,193.304,-36537002484754,-40749,15647,31032.0,31937.8,7.7,-0.195,-357968,LOCKED
36715,194.305,-36537002445837,-30352,26044,30959.1,32166.5,7.8,-0.193,-386082,LOCKED
36716,195.304,-36537002344175,39133,95529,30953.7,32094.9,7.7,-0.197,-423084,LOCKED
36717,196.305,-36537002313760,34534,90930,31095.9,31814.6,8.0,-0.200,-319594,LOCKED
36718,197.308,-36537002303517,12119,68515,31152.5,31739.2,8.0,-0.201,-337347,LOCKED
36719,198.305,-36537002299040,-13366,43030,31116.2,31775.6,8.2,-0.203,-357567,LOCKED
36720,199.305,-36537002274578,-18755,37641,31085.3,31877.2,8.8,-0.203,-369372,LOCKED
36721,200.304,-36537002259390,-31807,24589,30998.4,32077.9,8.7,-0.198,-382716,LOCKED
36722,201.303,-36537002239489,-38405,17991,30841.1,31743.6,8.7,-0.198,-388925,LOCKED
36723,202.305,-36537002124399,41890,98286,30965.7,32004.7,8.8,-0.198,-408845,LOCKED
36724,203.305,-36537002091557,40792,97188,31044.0,32476.4,8.6,-0.192,-298906,LOCKED
36725,204.305,-36537002084143,16815,73211,31033.0,32405.7,8.6,-0.192,-322046,LOCKED
36726,205.305,-36537002061257,9819,66215,30960.0,31671.5,8.9,-0.192,-328141,LOCKED
36727,206.304,-36537002043838,-4796,51600,31020.8,31221.6,8.7,-0.185,-341195,LOCKED
36728,207.307,-36537002031353,-21930,34466,30988.4,31359.8,8.6,-0.176,-358052,LOCKED
36729,208.305,-36537001933471,42367,98763,31045.5,31855.2,8.6,-0.176,-397326,LOCKED
36730,209.305,-36537001916162,26649,83045,31098.5,32056.4,8.6,-0.165,-409860,LOCKED
36731,210.305,-36537001908570,3700,60096,31065.0,31909.9,8.4,-0.153,-326589,LOCKED
36732,211.304,-36537001895532,-11659,44737,30953.2,31155.8,8.4,-0.151,-341750,LOCKED
36733,212.306,-36537001891294,-37003,19393,30947.5,31223.9,8.2,-0.137,-368006,LOCKED
36734,213.305,-36537001768996,50269,106665,31064.2,31884.6,7.9,-0.120,-272604,LOCKED
36735,214.304,-36537001766174,20921,77317,31083.7,31983.4,7.6,-0.102,-297771,LOCKED
36736,215.305,-36537001750304,6535,62931,31032.1,31620.5,7.9,-0.063,-313536,LOCKED
36737,216.305,-36537001689374,32648,89044,31163.8,31404.8,7.9,-0.048,-386404,LOCKED
36738,217.304,-36537001663634,23952,80348,31284.8,30974.7,7.9,-0.048,-288859,LOCKED
36739,218.305,-36537001672539,-15501,40895,31274.4,31018.9,7.9,-0.047,-323115,LOCKED
36740,219.304,-36537001628048,-3285,53111,31329.1,30666.8,7.8,-0.031,-311488,LOCKED
36741,220.306,-36537001623853,-28702,27694,31292.5,30895.2,7.8,-0.029,-332600,LOCKED
36742,221.304,-36537001615214,-47274,9122,31170.6,31410.1,7.6,-0.010,-353800,LOCKED
36743,222.305,-36537001503533,29875,86271,31286.1,31291.3,7.6,-0.008,-379073,LOCKED
36744,223.305,-36537001483706,16168,72564,31369.7,31075.2,7.5,0.002,-286513,LOCKED
36745,224.305,-36537001471444,-2521,53875,31353.3,31063.2,7.4,-0.012,-301704,LOCKED
36746,225.306,-36537001470394,-29399,26997,31233.9,30874.1,7.9,-0.033,-327570,LOCKED
36747,226.305,-36537001454943,-43683,12713,31233.0,30887.5,7.9,-0.030,-341911,LOCKED
36748,227.308,-36537001325910,50170,106566,31343.4,31581.9,7.9,-0.027,-245859,LOCKED
36749,228.306,-36537001325812,18486,74882,31334.2,31516.6,7.7,-0.034,-270044,LOCKED
36750,229.306,-36537001291903,20279,76675,31338.9,31546.2,7.8,-0.032,-267639,LOCKED
36751,230.306,-36537001291540,-8766,47630,31258.5,31165.0,7.8,-0.029,-298640,LOCKED
36752,231.306,-36537001286646,-34603,21793,31290.2,30694.1,7.7,-0.034,-323549,LOCKED
36753,232.306,-36537001273819,-50744,5652,31260.6,31120.1,7.8,-0.031,-337951,LOCKED
36754,233.306,-36537001144545,44076,100472,31344.2,31686.7,7.8,-0.029,-239058,LOCKED
36755,234.306,-36537001139119,17505,73901,31347.1,31702.7,8.0,-0.021,-263310,LOCKED
36756,235.306,-36537001141666,-13949,42447,31250.4,31262.3,8.3,-0.013,-289164,LOCKED
36757,236.307,-36537001132752,-35694,20702,31280.8,30805.1,8.3,-0.012,-309467,LOCKED
36758,237.309,-36537001015681,45759,102155,31417.8,31116.4,8.5,-0.005,-337032,LOCKED
36759,238.307,-36537000995087,32093,88489,31504.1,31333.9,8.6,-0.001,-240972,LOCKED
36760,239.306,-36537001013807,-15449,40947,31397.9,30800.6,8.6,0.000,-283296,LOCKED
36761,240.307,-36537001004735,-36332,20064,31387.5,30918.8,8.8,0.005,-308269,LOCKED
36762,241.306,-36537000994122,-53387,3009,31293.6,31757.4,8.9,0.010,-323995,LOCKED
36763,242.307,-36537000862452,44458,100854,31344.0,32255.6,9.5,0.018,-224756,LOCKED
36764,243.306,-36537000849602,25399,81795,31329.4,32114.9,9.4,0.016,-241157,LOCKED
36765,244.307,-36537000829771,14059,70455,31298.2,31879.3,9.5,0.019,-250767,LOCKED
36766,245.306,-36537000801737,8931,65327,31375.0,31549.4,9.7,0.022,-255915,LOCKED
36767,246.306,-36537000780072,622,57018,31305.0,31066.3,9.7,0.023,-261564,LOCKED
36768,247.309,-36537000768053,-18438,37958,31324.7,30906.2,9.7,0.022,-277044,LOCKED
36769,248.307,-36537000757967,-37495,18901,31279.9,31280.8,9.7,0.020,-298660,LOCKED
36770,249.306,-36537000715898,-24991,31405,31237.2,31464.2,9.8,0.022,-287982,LOCKED
36771,250.307,-36537000712663,-48800,7596,31112.3,32010.2,9.8,0.022,-313026,LOCKED
36772,251.306,-36537000593773,35280,91676,31235.4,32018.2,9.7,0.027,-328417,LOCKED
36773,252.307,-36537000564107,31534,87930,31289.9,32303.2,9.5,0.022,-329618,LOCKED
36774,253.306,-36537000538273,25816,82212,31259.7,31963.6,9.4,0.027,-227365,LOCKED
36775,254.306,-36537000514470,18413,74809,31226.4,31655.9,9.4,0.033,-235362,LOCKED
36776,255.306,-36537000506020,-5115,51281,31271.9,31381.3,9.5,0.033,-255196,LOCKED
36777,256.307,-36537000500566,-29995,26401,31275.7,31341.2,9.5,0.027,-275390,LOCKED
36778,257.308,-36537000482884,-41165,15231,31225.1,31791.8,10.0,0.027,-289081,LOCKED
36779,258.306,-36537000382797,26397,82793,31245.1,31928.0,10.0,0.021,-324364,LOCKED
36780,259.307,-36537000434521,-52162,4234,31115.2,32568.5,9.7,0.006,-307486,LOCKED
36781,260.307,-36537000306927,42809,99205,31117.9,32605.9,9.8,0.008,-207212,LOCKED
36782,261.307,-36537000304081,15385,71781,31050.6,31845.7,9.9,0.010,-231806,LOCKED
36783,262.308,-36537000294623,-6705,49691,31086.2,31646.2,9.8,0.021,-250336,LOCKED
36784,263.307,-36537000291317,-33258,23138,31081.3,31698.3,9.9,0.025,-279467,LOCKED
36785,264.307,-36537000194446,30159,86555,31147.7,31944.6,9.9,0.030,-317221,LOCKED
36786,265.308,-36537000175444,16806,73202,31179.1,32025.7,9.9,0.020,-224514,LOCKED
36787,266.308,-36537000165387,-3634,52762,31151.6,31987.8,9.9,0.022,-241126,LOCKED
36788,267.309,-36537000166884,-32868,23528,31038.5,32010.4,10.0,0.005,-273292,LOCKED
36789,268.308,-36537000048450,49921,106317,31181.8,32433.9,10.0,0.008,-184440,LOCKED
36790,269.308,-36537000021541,41948,98344,31293.8,32795.3,9.9,-0.003,-183915,LOCKED
36791,270.308,-36537000029306,2660,59056,31300.7,32796.9,10.0,-0.015,-223461,LOCKED
36792,271.307,-36537000034672,-31235,25161,31216.4,32991.0,10.0,-0.012,-260687,LOCKED
36793,272.308,-36536999940798,30916,87312,31189.8,32662.8,10.0,-0.008,-298819,LOCKED
36794,273.308,-36536999929395,8975,65371,31280.8,32161.8,10.4,-0.034,-213763,LOCKED
36795,274.308,-36536999926148,-18412,37984,31279.6,32168.5,10.4,-0.046,-236730,LOCKED
36796,275.308,-36536999923062,-43672,12724,31208.2,32708.2,10.2,-0.045,-262475,LOCKED
36797,276.308,-36536999891813,-41838,14558,31189.7,32924.7,10.3,-0.041,-175927,LOCKED
36798,277.309,-36536999792174,23996,80392,31278.3,32888.8,10.2,-0.034,-193321,LOCKED
36799,278.308,-36536999809323,-22477,33919,31219.7,32996.6,10.2,-0.032,-240688,LOCKED
36800,279.308,-36536999785227,-27702,28694,31172.5,33210.2,10.3,-0.039,-246817,LOCKED
