# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
12783,0.051,-12748680745669,0,0,0.0,999999.0,9.2,0.009,0,INIT
12784,1.041,-12748680667795,0,0,77874.0,inf,9.2,-0.021,0,ACQUIRING
12785,2.041,-12748680696741,0,0,24464.0,43609.1,9.0,-0.040,0,ACQUIRING
12786,3.041,-12748680672098,0,0,19176.7,31582.7,9.0,-0.057,0,ACQUIRING
12787,4.041,-12748680655237,0,0,17656.1,25936.2,8.9,-0.050,0,ACQUIRING
12788,5.041,-12748680530978,0,0,32450.6,42205.5,9.0,-0.059,0,ACQUIRING
12789,6.041,-12748680501481,0,0,37417.9,40685.8,8.9,-0.054,0,ACQUIRING
12790,7.041,-12748680557372,0,0,31711.9,42840.0,9.0,-0.062,0,ACQUIRING
12791,8.041,-12748680519546,0,0,29456.7,40924.4,9.0,-0.059,0,ACQUIRING
12792,9.041,-12748680464283,0,0,29716.2,38305.5,8.9,-0.067,0,ACQUIRING
12793,10.041,-12748680400402,0,0,31410.7,37544.1,8.8,-0.071,0,ACQUIRING
12794,11.041,-12748680331356,0,0,33835.8,39356.5,8.8,-0.069,0,ACQUIRING
12795,12.041,-12748680367245,0,0,33002.9,38081.6,8.9,-0.074,0,ACQUIRING
12796,13.041,-12748680285992,0,0,33857.9,37212.9,8.8,-0.078,0,ACQUIRING
12797,14.041,-12748680311118,0,0,32939.1,36838.4,9.2,-0.089,0,ACQUIRING
12798,15.042,-12748680220868,0,0,33588.5,36165.4,9.1,-0.093,0,ACQUIRING
12799,16.042,-12748680210373,0,0,33581.4,34939.2,9.4,-0.102,0,ACQUIRING
12800,17.042,-12748680191921,0,0,33310.9,34003.8,9.5,-0.105,0,ACQUIRING
12801,18.042,-12748680186469,0,0,32677.5,34124.6,9.7,-0.114,0,ACQUIRING
12802,19.042,-12748680159800,0,0,32130.1,34149.7,9.7,-0.116,0,ACQUIRING
12803,20.042,-12748680119325,0,0,31833.3,33577.3,9.7,-0.118,0,ACQUIRING
12804,21.042,-12748680077239,0,0,31732.0,32773.4,9.9,-0.122,0,ACQUIRING
12805,22.042,-12748680035974,0,0,31758.5,31987.2,9.9,-0.124,0,ACQUIRING
12806,23.042,-12748679984906,0,0,31972.0,31530.2,10.0,-0.126,0,ACQUIRING
12807,24.042,-12748680034064,0,0,31389.4,33136.8,9.8,-0.121,0,ACQUIRING
12808,25.042,-12748679958929,0,0,31305.1,32492.5,9.3,-0.116,0,ACQUIRING
12809,26.042,-12748679869088,0,0,31702.8,33164.4,9.3,-0.116,0,ACQUIRING
12810,27.042,-12748679849584,0,0,31931.0,33004.4,9.3,-0.116,0,ACQUIRING
12811,28.042,-12748679860540,0,0,31819.3,32517.4,9.6,-0.119,0,ACQUIRING
12812,29.042,-12748679874895,0,0,31430.7,33656.7,9.4,-0.115,0,ACQUIRING
12813,30.042,-12748679748252,0,0,31688.4,33891.5,9.8,-0.114,0,ACQUIRING
12814,31.042,-12748679732959,0,0,31807.6,33515.2,9.6,-0.108,0,ACQUIRING
12815,32.043,-12748679712492,0,0,31845.8,32992.2,9.6,-0.103,0,ACQUIRING
12816,33.043,-12748679678422,0,0,31888.8,32503.7,9.6,-0.102,0,ACQUIRING
12817,34.042,-12748679623160,0,0,32036.2,32408.6,9.3,-0.094,0,ACQUIRING
12818,35.043,-12748679581626,0,0,32203.1,32488.4,9.9,-0.093,0,ACQUIRING
12819,36.043,-12748679636425,0,0,31973.1,33162.1,9.8,-0.084,0,ACQUIRING
12820,37.043,-12748679545075,0,0,32017.9,32745.1,9.9,-0.081,0,ACQUIRING
12821,38.043,-12748679595272,0,0,31740.0,34211.9,9.7,-0.070,0,ACQUIRING
12822,39.043,-12748679506194,0,0,31711.5,33780.1,9.5,-0.056,0,ACQUIRING
12823,40.043,-12748679527912,0,0,31500.8,34594.4,9.6,-0.050,0,ACQUIRING
12824,41.043,-12748679427829,0,0,31546.7,34222.4,9.6,-0.041,0,ACQUIRING
12825,42.043,-12748679439567,0,0,31449.1,34111.6,10.1,-0.040,0,ACQUIRING
12826,43.043,-12748679443909,0,0,31255.9,34989.1,10.1,-0.029,0,ACQUIRING
12827,44.043,-12748679313439,0,0,31374.8,35093.7,10.2,-0.027,0,ACQUIRING
12828,45.043,-12748679292176,0,0,31450.9,34917.1,10.5,-0.010,0,ACQUIRING
12829,46.043,-12748679263307,0,0,31510.7,34676.2,10.6,-0.006,0,ACQUIRING
12830,47.043,-12748679310014,0,0,31363.9,35249.3,10.7,-0.024,0,ACQUIRING
12831,48.043,-12748679272743,0,0,31248.8,35487.6,10.6,-0.019,0,ACQUIRING
12832,49.043,-12748679220692,0,0,31195.9,35254.0,10.7,-0.026,0,ACQUIRING
12833,50.044,-12748679164846,0,0,31204.7,34896.5,10.9,-0.047,0,ACQUIRING
12834,51.044,-12748679091388,0,0,31304.6,35104.8,10.8,-0.038,0,ACQUIRING
12835,52.044,-12748679150686,0,0,31203.6,35360.0,11.0,-0.055,0,ACQUIRING
12836,53.044,-12748679102844,0,0,31147.1,35217.4,10.9,-0.042,0,ACQUIRING
