# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
39304,0.615,-170427249120907,0,0,-419491.0,inf,12.7,0.087,0,ACQUIRING
39305,1.616,-170427249132103,0,0,-215343.5,166685.7,14.4,0.085,0,ACQUIRING
39306,2.617,-170427249057812,0,0,-108038.4,181886.5,15.8,0.082,0,ACQUIRING
39307,3.616,-170427249022966,0,0,-58000.5,174359.1,17.1,0.076,0,ACQUIRING
39308,4.615,-170427248994856,0,0,-31402.5,164096.5,18.8,0.068,0,ACQUIRING
39309,5.616,-170427248967374,0,0,-15594.1,154514.0,20.3,0.056,0,ACQUIRING
39310,6.616,-170427248930736,0,0,-4654.6,146870.3,20.8,0.044,0,ACQUIRING
39311,7.617,-170427248890643,0,0,3433.7,140704.4,21.6,0.027,0,ACQUIRING
39312,8.616,-170427248830574,0,0,10640.5,136935.5,22.3,0.006,0,ACQUIRING
39313,9.616,-170427248884720,0,0,11626.7,129242.1,23.0,-0.008,0,ACQUIRING
39314,10.616,-170427248823462,0,0,14104.5,123797.5,23.5,-0.039,0,ACQUIRING
39315,11.617,-170427248755592,0,0,17374.6,120753.1,23.8,-0.058,0,ACQUIRING
39316,12.618,-170427248778095,0,0,18290.7,115887.2,24.3,-0.010,0,ACQUIRING
39317,13.617,-170427248678239,0,0,20925.4,114213.0,24.3,-0.009,0,ACQUIRING
39318,14.617,-170427248661135,0,0,22603.9,111499.7,24.1,-0.010,0,ACQUIRING
39319,15.616,-170427248664317,0,0,23250.3,107982.4,24.6,0.028,0,ACQUIRING
39320,16.617,-170427248657392,0,0,23417.4,104575.1,24.7,0.030,0,ACQUIRING
39321,17.617,-170427248633918,0,0,23538.0,101466.3,24.7,0.027,0,ACQUIRING
39322,18.617,-170427248601862,0,0,23747.5,98656.9,24.6,0.005,0,ACQUIRING
39323,19.617,-170427248564190,0,0,24083.5,96176.2,24.3,-0.039,0,ACQUIRING
39324,20.618,-170427248516934,0,0,24610.5,94177.3,24.3,-0.020,0,ACQUIRING
39325,21.617,-170427248457874,0,0,25386.0,93004.7,24.1,-0.014,0,ACQUIRING
39326,22.618,-170427248403006,0,0,26277.9,92529.2,23.9,0.001,0,ACQUIRING
39327,23.617,-170427248426134,0,0,26516.2,90631.2,23.6,0.003,0,ACQUIRING
39328,24.618,-170427248435803,0,0,26394.3,88763.8,23.4,0.004,0,ACQUIRING
39329,25.617,-170427248342748,0,0,26826.6,87555.1,23.4,-0.006,0,ACQUIRING
39330,26.618,-170427248345524,0,0,26953.9,85912.3,23.3,0.002,0,ACQUIRING
39331,27.618,-170427248244629,0,0,27566.6,85799.5,23.3,-0.008,0,ACQUIRING
39332,28.618,-170427248213364,0,0,28088.5,85455.8,23.2,-0.010,0,ACQUIRING
39333,29.618,-170427248201111,0,0,28419.9,84508.4,23.2,-0.019,0,ACQUIRING
39334,30.618,-170427248223400,0,0,28404.8,83089.3,23.2,-0.027,0,ACQUIRING
39335,31.618,-170427248176369,0,0,28491.9,81784.4,23.2,-0.035,0,ACQUIRING
39336,32.619,-170427248108454,0,0,28763.3,80993.9,23.2,-0.044,0,ACQUIRING
39337,33.619,-170427248062184,0,0,29074.1,80474.8,23.3,-0.057,0,ACQUIRING
39338,34.618,-170427248085718,0,0,29099.0,79287.5,23.1,-0.066,0,ACQUIRING
39339,35.618,-170427248024057,0,0,29259.0,78376.5,22.5,-0.076,0,ACQUIRING
39340,36.618,-170427247965766,0,0,29512.5,77911.3,22.5,-0.084,0,ACQUIRING
39341,37.618,-170427247982100,0,0,29552.7,76868.5,22.2,-0.094,0,ACQUIRING
39342,38.618,-170427247987018,0,0,29461.0,75948.7,22.1,-0.108,0,ACQUIRING
39343,39.618,-170427247880982,0,0,29648.9,75417.9,22.2,-0.119,0,ACQUIRING
39344,40.618,-170427247889268,0,0,29685.2,74487.4,21.9,-0.130,0,ACQUIRING
39345,41.619,-170427247883796,0,0,29639.9,73604.2,21.5,-0.147,0,ACQUIRING
39346,42.620,-170427247861756,0,0,29577.4,72786.1,21.3,-0.162,0,ACQUIRING
39347,43.618,-170427247829462,0,0,29530.8,71973.0,21.4,-0.173,0,ACQUIRING
39348,44.618,-170427247758754,0,0,29604.3,71252.9,21.2,-0.189,0,ACQUIRING
39349,45.618,-170427247711718,0,0,29715.1,70707.7,21.6,-0.203,0,ACQUIRING
39350,46.618,-170427247663267,0,0,29860.5,70397.2,21.4,-0.219,0,ACQUIRING
39351,47.619,-170427247616758,0,0,30029.5,70311.2,21.7,-0.233,0,ACQUIRING
39352,48.619,-170427247657318,0,0,30013.0,69581.8,21.7,-0.246,0,ACQUIRING
39353,49.619,-170427247572434,0,0,30122.4,69187.9,21.0,-0.269,0,ACQUIRING
39354,50.619,-170427247604160,0,0,30085.1,68532.2,21.0,-0.289,0,ACQUIRING
39355,51.619,-170427247504308,0,0,30198.1,68244.8,21.3,-0.305,0,ACQUIRING
39356,52.619,-170427247522218,0,0,30201.8,67585.9,22.2,-0.315,0,ACQUIRING
39357,53.619,-170427247521554,0,0,30147.6,67046.6,22.8,-0.317,0,ACQUIRING
39358,54.619,-170427247480448,0,0,30119.6,66451.7,23.3,-0.319,0,ACQUIRING
