# elapsed_s,phase_ns
215.4,4988
216.7,4790
218.0,5308
219.3,3937
220.6,4758
221.9,6934
223.2,4116
224.5,6238
225.9,7453
227.2,8566
228.5,10823
229.8,9299
231.1,8962
232.4,5695
233.7,6473
235.0,5918
236.3,7910
237.6,8419
238.9,7928
240.2,5428
241.5,8989
242.8,7326
244.2,10108
245.5,9348
246.8,11773
248.1,10306
249.4,8974
250.7,7498
252.0,7527
253.4,1720
254.7,4505
256.0,4367
257.3,1759
258.6,1668
260.0,1947
261.2,3
262.6,1927
263.9,891
265.2,1234
266.5,1307
267.8,1749
269.2,3027
270.5,1030
271.8,-682
273.1,-2501
274.4,-2450
275.8,-1530
277.1,-2871
278.4,-2509
279.8,-3361
281.1,-1882
282.4,748
283.7,-1516
285.0,-728
286.4,-1325
287.7,-1144
289.1,8
290.4,1819
291.7,3659
293.0,2298
294.4,3380
295.7,3033
297.0,4894
298.4,4931
299.7,5415
301.0,4948
302.4,3978
303.7,2989
305.0,4271
306.3,5454
307.6,6873
308.9,7280
310.2,7946
311.6,9496
312.9,7436
314.2,6378
315.5,8938
316.8,8813
318.1,8928
319.4,8933
320.8,7901
322.1,8848
323.4,8142
324.8,9158
326.1,9008
327.4,8167
328.7,9050
330.0,8060
331.3,5048
332.7,5919
334.0,1829
335.3,2299
336.6,149
337.9,-472
339.2,-1235
340.5,-434
341.8,-631
343.1,-5099
344.4,-4232
345.7,-3295
347.0,-4554
348.4,-5712
349.7,-9670
351.0,-6062
352.3,-8974
353.7,-9871
355.0,-7532
356.2,-6449
357.6,-7163
358.9,-7937
360.2,-7711
361.5,-7589
362.9,-7847
364.2,-5468
365.5,-4430
366.8,-4643
368.1,-4631
369.4,-5599
370.7,-5562
372.0,-4361
373.3,-4728
374.6,-4982
376.0,-4774
377.3,-3942
378.6,-2484
379.9,-2955
381.2,-1923
382.5,-934
383.8,-2297
385.1,-262
386.4,-2222
387.8,-3393
389.1,-3651
390.4,-6785
391.7,-4774
393.0,-4962
394.3,-5072
395.6,-5732
396.9,-4782
398.3,-2878
399.7,-1982
401.0,-1995
402.3,-321
403.6,932
404.9,-1227
406.2,1283
407.5,-109
408.8,-3
410.1,988
411.4,1022
412.8,-304
414.1,-1592
415.4,-4202
416.7,-4112
418.1,-3739
419.4,-1993
420.7,-5391
422.0,-2821
423.3,-4043
424.7,-1192
426.0,-4301
427.3,-2613
428.6,-3292
430.0,-2601
431.3,-1139
432.6,-1395
433.9,-4223
435.2,-2772
436.6,-3453
437.9,-3172
439.3,-5369
440.6,-3277
441.9,-1319
443.2,-5449
444.5,-2344
445.8,-3003
447.1,-4122
448.5,-4021
449.8,-5577
451.1,-5809
452.4,-4172
453.8,-6010
455.1,-5586
456.4,-5058
457.7,-6762
459.1,-6058
460.4,-5304
461.7,-5451
463.0,-5199
464.3,-4946
465.6,-2752
466.9,-543
468.3,-18
469.6,-1902
470.9,-1693
472.2,-254
473.5,-3018
474.8,-2426
476.1,-2922
477.4,-498
478.7,1508
480.0,2808
481.4,1879
482.6,3129
484.0,2398
485.3,2798
486.6,3292
488.0,3667
489.3,2618
490.6,2150
491.9,4530
493.3,1008
494.6,1239
495.8,2847
497.1,768
498.4,-621
499.8,-2292
501.1,-4002
502.4,-2711
503.7,-3602
505.0,-4221
506.3,-3481
507.6,-3721
509.0,-3781
510.3,-6385
511.6,-5328
512.9,-7127
514.2,-7160
515.5,-6307
516.8,-6221
518.1,-8306
519.4,-8232
520.8,-6583
522.1,-8101
523.4,-7782
524.7,-8474
526.0,-6672
527.3,-7290
528.6,-6240
529.9,-5574
531.2,-5880
532.6,-5242
533.9,-7231
535.2,-8551
536.5,-10322
537.8,-9052
539.1,-10262
540.5,-11481
541.8,-11164
543.1,-12431
544.4,-12301
545.7,-13109
547.0,-10431
548.3,-7114
549.7,-5621
551.0,-5891
552.3,-3354
553.6,-5593
554.9,-2595
556.2,-2560
557.6,-2003
558.9,-3270
560.2,-3612
561.5,-5312
562.8,-7307
564.1,-7173
565.4,-4973
566.8,-2708
568.1,-4710
569.4,-3722
570.7,-4012
572.0,-3910
573.3,-4325
574.6,-3152
576.0,-2522
577.3,1354
578.6,-152
579.9,-2022
581.2,-3512
582.5,-140
583.8,-4511
585.1,-3572
586.4,-3871
587.7,-3023
589.0,-2321
590.3,-782
591.6,329
592.9,-1761
594.2,-2082
595.6,292
596.9,-1194
598.2,-686
599.5,-1394
600.8,-3602
602.1,-1112
603.5,-4082
604.7,-5592
606.1,-3992
607.4,-4791
608.7,-4210
610.0,-3978
611.4,-2780
612.7,-2257
614.0,-4611
615.3,-3460
616.7,-4512
618.0,-4322
619.4,-4181
620.7,-3492
622.0,-4483
623.3,-6941
624.6,-8563
625.9,-7594
627.2,-5990
628.5,-7247
629.8,-7002
631.2,-7877
632.5,-6943
633.8,-7537
635.1,-7083
636.4,-9792
637.8,-10464
639.1,-8091
640.4,-8856
641.7,-9062
643.0,-8153
644.3,-9437
645.6,-8586
647.0,-10058
648.3,-10932
649.6,-12192
650.9,-9988
652.2,-9458
653.5,-12181
654.8,-11312
656.2,-10152
657.5,-11472
658.8,-10885
660.1,-11864
661.4,-10353
662.8,-9414
664.1,-9833
665.4,-9580
666.7,-9932
668.0,-9130
669.3,-9853
670.6,-7372
672.0,-7504
673.3,-9160
674.6,-8089
675.9,-7441
677.2,-7982
678.5,-8132
679.8,-6563
681.1,-6707
682.4,-5734
683.7,-7845
685.0,-7823
686.4,-8146
687.7,-8972
689.0,-8041
690.3,-11112
691.6,-7952
692.9,-6011
694.3,-6883
695.6,-4861
696.9,-5962
698.2,-3711
699.5,-3783
700.8,-4843
702.1,-4400
703.4,-6992
704.8,-4350
706.1,-3631
707.4,-1194
708.7,-957
710.0,-2552
711.3,-2502
712.6,-1682
714.0,-4639
715.3,-4243
716.6,-4662
717.9,-6133
719.2,-2731
720.6,-6441
721.9,-6919
723.2,-6763
724.5,-7353
725.8,-5131
727.2,-6319
728.4,-6759
729.8,-6972
731.1,-9375
732.4,-9373
733.7,-11401
735.0,-11881
736.3,-12047
737.7,-9903
739.0,-11508
740.3,-8997
741.6,-7323
742.9,-9362
744.2,-9064
745.5,-8992
746.8,-9721
748.1,-9523
749.5,-9852
750.8,-12264
752.1,-9688
753.4,-12964
754.7,-9222
756.1,-6292
757.4,-6611
758.7,-6042
760.0,-6483
761.4,-4481
762.7,-6220
764.0,-3949
765.3,-1788
766.6,-2702
767.9,-2494
769.2,-2304
770.5,-2611
771.8,-2003
773.1,-3686
774.4,-2736
775.7,-3941
777.1,-5561
778.4,-5566
779.7,-5121
781.0,-7654
782.4,-6717
783.7,-8334
785.0,-5993
786.3,-4416
787.6,-5223
788.9,-5252
790.2,-6082
791.5,-5094
792.8,-6193
794.1,-6214
795.5,-7343
796.8,-8241
798.1,-8251
799.4,-7580
800.7,-8371
802.0,-8837
803.3,-10750
804.6,-12155
806.0,-11590
807.3,-9542
808.6,-11529
809.9,-11422
811.2,-12652
812.6,-9678
813.9,-10849
815.2,-7574
816.5,-9003
817.8,-8499
819.1,-6582
820.4,-6580
821.8,-4862
823.1,-6850
824.4,-7510
825.7,-5033
827.2,-5779
828.5,-5019
829.8,-4137
831.1,-2632
832.5,-1286
833.8,-3636
835.1,-2036
836.4,-998
837.7,738
839.0,-212
840.3,-2679
841.6,-1299
842.9,-1515
844.3,-1313
845.6,-1942
846.9,-331
848.2,-1248
849.5,-2
850.8,482
852.1,959
853.5,-5193
854.7,-3657
856.0,-1762
857.3,-1209
858.6,-647
860.0,241
861.3,98
862.6,2245
863.9,148
865.2,418
866.5,-622
867.8,898
869.2,-1288
870.5,-2122
871.8,-718
873.1,1641
874.4,1448
875.7,1098
877.0,176
878.3,2122
879.6,1348
881.0,662
882.3,118
883.6,-1645
884.9,-1763
886.2,726
887.5,-713
888.8,1536
890.1,548
891.4,629
892.8,1469
894.1,819
895.4,1435
896.7,1947
898.0,2026
899.3,1174
900.6,699
902.0,3177
903.3,1584
904.6,2808
905.9,3018
907.3,3628
908.6,3328
909.9,1146
911.2,3102
912.5,4342
913.9,1260
915.2,1665
916.5,2168
917.8,3458
919.1,286
920.4,-552
921.8,1282
923.1,-4172
924.4,-3072
925.8,-592
927.1,-1212
928.4,-2532
929.7,-716
931.1,918
932.4,322
933.7,-590
935.0,-2375
936.3,686
937.6,1828
939.0,-373
940.2,4469
941.6,2395
942.9,3006
944.2,3447
945.5,3134
946.8,4268
948.1,5228
949.5,5789
950.8,3952
952.1,2018
953.4,-2860
954.8,-1932
956.1,-1571
957.4,-1625
958.7,-1842
960.0,-1574
961.4,-3193
962.7,-691
964.0,-4049
965.3,943
966.7,2025
968.0,2368
969.3,228
970.7,788
972.0,-277
973.3,-28
974.6,-2826
975.9,-504
977.3,-2621
978.7,-3598
980.0,-2049
981.3,-4351
982.7,-2863
984.0,-6262
985.3,-2522
986.6,-1828
987.9,-2612
989.3,-182
990.6,-2384
991.9,-3802
993.2,-2782
994.5,-947
995.8,-792
997.1,58
998.5,-2132
999.8,-1920
1001.1,-5525
1002.4,-3593
1003.8,-4271
1005.1,-2051
1006.4,-2182
1007.7,-1062
1009.1,-1087
1010.4,-607
1011.7,17
1013.1,-2545
1014.4,848
1015.7,-528
1017.0,2226
1018.4,339
1019.7,556
1021.0,1368
1022.3,1580
1023.6,1606
1024.9,-646
1026.2,2670
1027.6,5306
1028.9,3397
1030.2,6051
1031.5,2529
1032.8,2429
1034.2,-2172
1035.5,-1646
1036.8,185
1038.1,-1658
1039.4,-3503
1040.8,-1879
1042.1,-1912
1043.4,-4263
1044.8,-2924
1046.1,-2802
1047.4,-4147
1048.7,-1313
1050.1,-2421
1051.4,-2880
1052.7,-1622
1054.1,-380
1055.5,-49
1056.8,-678
1058.2,-2357
1059.5,-1353
1060.8,-832
1062.2,-641
1063.5,1118
1064.8,-1012
1066.2,-1179
1067.5,-2629
1068.8,-3593
1070.2,-4357
1071.5,-4528
1072.8,-1944
1074.1,-4773
1075.5,-2244
1076.8,-4376
1078.1,-5045
1079.4,-5038
1080.7,-6202
1082.1,-5299
1083.4,-6424
1084.7,-5330
1086.0,-5990
1087.3,-5139
1088.6,-3972
1089.9,-4683
1091.2,-4085
1092.6,-2856
1093.9,-4552
1095.2,-3820
1096.6,-4601
1097.9,-3417
1099.3,48
1100.5,1111
1101.9,-1542
1103.2,-2031
1104.5,-2183
1105.8,-3521
1107.2,-4543
1108.5,-5912
1109.8,-4209
1111.1,-7894
1112.5,-5416
1113.8,-9799
1115.1,-5838
1116.4,-6689
1117.8,-5952
1119.1,-6634
1120.4,-6901
1121.7,-6872
1123.0,-5020
1124.3,-10117
1125.7,-6531
1127.0,-6352
1128.3,-4662
1129.7,-3821
1131.0,-4288
1132.3,-2449
1133.6,-4102
1135.0,-2623
1136.3,-4826
1137.6,-5780
1139.0,-7212
1140.2,-7694
1141.6,-8112
1142.9,-8262
1144.3,-10199
1145.6,-10116
1146.9,-10882
1148.2,-11041
1149.5,-11572
1150.8,-12112
1152.2,-13520
1153.5,-13312
1154.8,-13292
1156.1,-11692
1157.5,-10061
1158.8,-9304
1160.2,-5762
1161.5,-6820
1162.8,-7218
1164.2,-8011
1165.6,-7841
1166.9,-4271
1168.2,-1761
1169.5,-660
1170.9,-1743
1172.2,-2894
1173.5,-3575
1174.8,-4512
1176.1,-978
1177.5,-341
1178.8,2572
1180.1,2053
1181.5,4557
1182.8,5398
1184.1,5258
1185.5,6240
1186.8,7804
1188.1,7077
1189.4,8107
1190.8,7997
1192.1,9970
1193.5,7058
1194.8,8860
1196.1,8568
1197.5,9555
1198.8,10218
1200.1,6808
1201.5,7148
1202.8,7417
1204.2,5048
1205.5,7950
1206.8,7099
1208.1,6175
1209.5,7469
1210.9,6428
1212.2,7818
1213.5,3250
1214.8,3538
1216.1,4839
1217.5,6009
1218.8,5263
1220.1,3988
1221.5,3591
1222.8,5288
1224.1,2406
1225.5,4008
1226.8,2098
1228.1,739
1229.4,1024
1230.8,1666
1232.1,1098
1233.4,571
1234.7,-2361
1236.0,-2432
1237.4,-1892
1238.7,-2622
1240.0,-2046
1241.3,-1844
1242.7,-3018
1244.0,-3032
1245.3,-3552
1246.6,-2892
1247.9,-2722
1249.3,-3112
1250.6,-4775
1251.9,-4810
1253.2,-7362
1254.5,-6570
1255.9,-3892
1257.2,-2171
1258.5,-3851
1259.9,-3804
1261.2,-3672
1262.5,-4219
1263.8,-6408
1265.2,-4536
1266.5,-4095
1267.8,-2212
1269.1,-692
1270.4,-1854
1271.8,-1907
1273.1,-2383
1274.4,-1112
1275.8,-796
1277.1,2361
1278.4,1447
1279.7,1186
1281.0,2407
1282.3,3968
1283.6,2430
1285.0,4346
1286.3,6301
1287.6,6509
1288.9,7092
1290.3,6395
1291.6,6073
1292.9,4301
1294.3,1965
1295.6,948
1296.9,148
1298.3,-2389
1299.6,-4371
1300.9,-7181
1302.2,-7145
1303.6,-11405
1304.9,-7892
1306.2,-6730
1307.6,-4742
1308.9,-6291
1310.3,-5322
1311.6,-6442
1313.0,-7912
1314.3,-4518
1315.6,-6723
1317.0,-6470
1318.3,-5052
1319.6,-7587
1321.2,-8512
1322.5,-7232
1323.8,-8414
1325.5,-7732
1326.8,-8712
1328.1,-9241
1329.4,-10002
1330.7,-9579
1332.1,-9614
1333.4,-10641
1334.7,-11632
1336.1,-13668
1337.4,-14489
1338.7,-14419
1340.1,-15014
1341.4,-14014
1342.7,-13792
1344.1,-16280
1345.4,-13164
1346.7,-11586
1348.1,-9678
1349.4,-10020
1350.7,-10670
1352.1,-8792
1353.4,-8162
1354.7,-5912
1356.1,-4190
1357.4,-3155
1358.7,-2737
1360.1,-1852
1361.4,-3292
1362.7,-3631
1364.0,-3756
1365.4,-4904
1366.7,-4351
1368.0,-1682
1369.4,-3
1370.7,349
1372.0,-397
1373.3,-1762
1374.7,-1914
1376.0,-1079
1377.3,-3160
1378.7,-5021
1380.0,-6951
1381.3,-6498
1382.6,-4740
1384.0,-7534
1385.3,-1002
1386.6,-2690
1387.9,-3816
1389.2,-1472
1390.6,-2192
1391.9,-2013
1393.2,-5172
1394.5,-1283
1395.9,468
1397.2,3828
1398.5,1770
1399.8,1278
1401.1,120
1402.5,-1584
1403.8,909
1405.1,-1161
1406.5,-1181
1407.8,-1669
1409.1,-922
1410.5,-3618
1411.8,-5192
1413.1,-721
1414.4,-1082
1415.8,-402
1417.1,-991
1418.4,-2434
1419.8,-3079
1421.1,-3275
1422.4,-1660
1423.8,-7619
1425.1,-5533
1426.4,-4170
1427.8,-3258
1429.1,-3294
1430.4,-2485
1431.8,-3661
1433.1,-592
1434.4,-330
1435.8,-551
1437.1,610
1438.4,-1742
1439.8,-394
1441.1,-1098
1442.4,-403
1443.8,-904
1445.1,488
1446.4,215
1447.8,957
1449.1,-1915
1450.4,-152
1451.7,234
1453.0,318
1454.4,-493
1455.7,259
1457.0,-106
1458.3,22
1459.6,516
1461.0,168
1462.3,-255
1463.6,2377
1464.9,-1147
1466.2,96
1467.6,-542
1468.9,-862
1470.2,-3209
1471.5,-3141
1472.9,-2802
1474.2,-4062
1475.5,-3003
1476.8,-2612
1478.2,-4392
1479.5,-3812
1480.8,-4113
1482.1,-2155
1483.5,-3292
1484.8,-3801
1486.1,-4091
1487.5,-3428
1488.8,-3140
1490.1,-2581
1491.4,-1380
1492.7,-872
1494.1,-3741
1495.4,-2782
1496.7,-2482
1498.1,-2392
1499.4,-1019
1500.7,1158
1502.1,308
1503.4,1247
1504.7,489
1506.0,2468
1507.4,2658
1508.7,2949
1510.1,3468
1511.4,4258
1512.8,6398
1514.1,5985
1515.4,7279
1516.8,7875
1518.3,8124
1519.6,7165
1520.9,7501
1522.2,8158
1523.6,5608
1524.9,3938
1526.3,8477
1527.6,9179
1528.9,7102
1530.2,2529
1531.5,1175
1532.9,-7
1534.2,1327
1535.5,539
1536.8,1346
1538.1,1920
1539.5,-107
1540.8,-670
1542.1,-111
1543.5,-1679
1544.8,-259
1546.1,1107
1547.4,1117
1548.7,1097
1550.2,1983
1551.5,336
1552.8,692
1554.1,1331
1555.4,916
1556.8,535
1558.2,2848
1559.5,2290
1560.8,540
1562.1,4368
1563.5,778
1564.8,607
1566.2,1674
1567.5,1245
1568.8,1686
1570.2,1388
1571.5,1438
1572.8,-751
1574.3,-1909
1575.6,-2610
1576.9,-1780
1578.4,-2382
1579.7,-2560
1581.0,-1853
1582.3,-662
1583.6,-2772
1585.0,-1422
1586.3,-2048
1587.6,-762
1588.9,-1741
1590.3,-2712
1591.6,-2950
1592.9,-2706
1594.2,-2458
1595.6,-2779
1596.9,-536
1598.3,-1089
1599.6,-1351
1600.9,-2942
1602.2,-3234
1603.6,-3820
1604.9,-2106
1606.3,-2860
1607.6,-3272
1608.9,-1673
1610.3,1602
1611.6,358
1612.9,-2232
1614.3,-3932
1615.6,-1704
1616.9,-3162
1618.3,-4623
1619.6,-322
1620.9,-3232
1622.2,-472
1623.6,-1102
1624.9,-2026
1626.2,-657
1627.5,260
1628.9,-194
1630.2,-1472
1631.6,-2453
1632.9,-2054
1634.2,-5893
1635.6,-4531
1636.9,-1852
1638.4,-4650
1639.7,-4432
1641.0,-3690
1642.3,-5371
1643.6,-2602
1645.0,-5509
1646.3,-3842
1647.6,-4492
1648.9,-4842
1650.3,-6849
1651.6,-6412
1652.9,-7204
1654.3,-8310
1655.6,-5079
1656.9,-6754
1658.3,-8434
1659.6,-6019
1660.9,-6681
1662.3,-5854
1663.6,-5000
1664.9,-8315
1666.2,-7484
1667.6,-7150
1668.9,-7190
1670.2,-4313
1671.6,-5852
1672.9,-4957
1674.2,-6440
1675.6,-7302
1676.9,-4771
1678.3,-6300
1679.6,-8361
1681.0,-7580
1682.3,-2990
1683.6,-5524
1684.9,-4381
1686.3,-4053
1687.7,-2812
1689.0,-1411
1690.3,-2022
1691.7,-2077
1693.0,-4301
1694.3,-6018
1695.7,-4368
1697.0,-2169
1698.4,-4144
1699.8,-4572
1701.1,-1618
1702.4,-1990
1703.7,-813
1705.1,3178
1706.4,3878
1707.8,3076
1709.1,2938
1710.4,2698
1711.7,3878
1713.1,4699
1714.4,5288
1715.7,5959
1717.1,4347
1718.4,4422
1719.7,6168
1721.1,3968
1722.4,4776
1723.7,618
1725.1,3728
1726.4,5176
1727.7,4160
1729.0,3562
1730.4,2858
1731.7,4038
1733.0,2959
1734.4,2698
1735.7,3386
1737.0,4489
1738.4,4498
1739.7,5472
1741.0,3430
1742.4,4418
1743.7,4040
1745.0,2461
1746.3,3398
1747.6,2727
1749.0,1158
1750.4,791
1751.7,1148
1753.0,2352
1754.4,-219
1755.7,-1222
1757.0,2703
1758.5,3530
1759.8,4649
1761.2,2324
1762.5,707
1763.8,-451
1765.1,639
1766.5,1696
1767.8,1415
1769.1,3161
1770.4,610
1771.8,-607
1773.1,1050
1774.4,-1812
1775.8,3048
1777.1,-408
1778.4,1238
1779.8,-34
1781.1,298
1782.4,-462
1783.8,-1171
1785.1,349
1786.4,460
1787.7,1728
1789.0,450
1790.4,-278
1791.7,270
1793.1,16
1794.4,-1932
1795.7,-1688
1797.1,-3159
1798.4,-4202
1799.7,-6089
1801.1,-6741
1802.4,-7391
