# STATE: INIT → ACQUIRING (3 packets)
39304,-170427249120907,0,0,-419491.0,inf,12.7,0.087,83335830,0,ACQUIRING,1.000000000000,0
39305,-170427249132103,0,0,-215343.5,166685.7,14.4,0.085,83335832,0,ACQUIRING,1.000000000000,0
39306,-170427249057812,0,0,-108038.4,181886.5,15.8,0.082,83335832,0,ACQUIRING,1.000000000000,0
39307,-170427249022966,0,0,-58000.5,174359.1,17.1,0.076,83335832,0,ACQUIRING,1.000000000000,0
39308,-170427248994856,0,0,-31402.5,164096.5,18.8,0.068,83335833,0,ACQUIRING,1.000000000000,0
39309,-170427248967374,0,0,-15594.1,154514.0,20.3,0.056,83335833,0,ACQUIRING,1.000000000000,0
39310,-170427248930736,0,0,-4654.6,146870.3,20.8,0.044,83335831,0,ACQUIRING,1.000000000000,0
39311,-170427248890643,0,0,3433.7,140704.4,21.6,0.027,83335832,0,ACQUIRING,1.000000000000,0
39312,-170427248830574,0,0,10640.5,136935.5,22.3,0.006,83335832,0,ACQUIRING,1.000000000000,0
39313,-170427248884720,0,0,11626.7,129242.1,23.0,-0.008,83335832,0,ACQUIRING,1.000000000000,0
39314,-170427248823462,0,0,14104.5,123797.5,23.5,-0.039,83335832,0,ACQUIRING,1.000000000000,0
39315,-170427248755592,0,0,17374.6,120753.1,23.8,-0.058,83335831,0,ACQUIRING,1.000000000000,0
39316,-170427248778095,0,0,18290.7,115887.2,24.3,-0.010,83335832,0,ACQUIRING,1.000000000000,0
39317,-170427248678239,0,0,20925.4,114213.0,24.3,-0.009,83335830,0,ACQUIRING,1.000000000000,0
39318,-170427248661135,0,0,22603.9,111499.7,24.1,-0.010,83335831,0,ACQUIRING,1.000000000000,0
39319,-170427248664317,0,0,23250.3,107982.4,24.6,0.028,83335832,0,ACQUIRING,1.000000000000,0
39320,-170427248657392,0,0,23417.4,104575.1,24.7,0.030,83335832,0,ACQUIRING,1.000000000000,0
39321,-170427248633918,0,0,23538.0,101466.3,24.7,0.027,83335831,0,ACQUIRING,1.000000000000,0
39322,-170427248601862,0,0,23747.5,98656.9,24.6,0.005,83335830,0,ACQUIRING,1.000000000000,0
39323,-170427248564190,0,0,24083.5,96176.2,24.3,-0.039,83335829,0,ACQUIRING,1.000000000000,0
39324,-170427248516934,0,0,24610.5,94177.3,24.3,-0.020,83335830,0,ACQUIRING,1.000000000000,0
39325,-170427248457874,0,0,25386.0,93004.7,24.1,-0.014,83335829,0,ACQUIRING,1.000000000000,0
39326,-170427248403006,0,0,26277.9,92529.2,23.9,0.001,83335830,0,ACQUIRING,1.000000000000,0
39327,-170427248426134,0,0,26516.2,90631.2,23.6,0.003,83335829,0,ACQUIRING,1.000000000000,0
39328,-170427248435803,0,0,26394.3,88763.8,23.4,0.004,83335829,0,ACQUIRING,1.000000000000,0
39329,-170427248342748,0,0,26826.6,87555.1,23.4,-0.006,83335828,0,ACQUIRING,1.000000000000,0
39330,-170427248345524,0,0,26953.9,85912.3,23.3,0.002,83335830,0,ACQUIRING,1.000000000000,0
39331,-170427248244629,0,0,27566.6,85799.5,23.3,-0.008,83335828,0,ACQUIRING,1.000000000000,0
39332,-170427248213364,0,0,28088.5,85455.8,23.2,-0.010,83335829,0,ACQUIRING,1.000000000000,0
39333,-170427248201111,0,0,28419.9,84508.4,23.2,-0.019,83335828,0,ACQUIRING,1.000000000000,0
39334,-170427248223400,0,0,28404.8,83089.3,23.2,-0.027,83335828,0,ACQUIRING,1.000000000000,0
39335,-170427248176369,0,0,28491.9,81784.4,23.2,-0.035,83335828,0,ACQUIRING,1.000000000000,0
39336,-170427248108454,0,0,28763.3,80993.9,23.2,-0.044,83335828,0,ACQUIRING,1.000000000000,0
39337,-170427248062184,0,0,29074.1,80474.8,23.3,-0.057,83335827,0,ACQUIRING,1.000000000000,0
39338,-170427248085718,0,0,29099.0,79287.5,23.1,-0.066,83335828,0,ACQUIRING,1.000000000000,0
39339,-170427248024057,0,0,29259.0,78376.5,22.5,-0.076,83335828,0,ACQUIRING,1.000000000000,0
39340,-170427247965766,0,0,29512.5,77911.3,22.5,-0.084,83335828,0,ACQUIRING,1.000000000000,0
39341,-170427247982100,0,0,29552.7,76868.5,22.2,-0.094,83335828,0,ACQUIRING,1.000000000000,0
39342,-170427247987018,0,0,29461.0,75948.7,22.1,-0.108,83335827,0,ACQUIRING,1.000000000000,0
39343,-170427247880982,0,0,29648.9,75417.9,22.2,-0.119,83335827,0,ACQUIRING,1.000000000000,0
