# elapsed_s,phase_ns
0.5,-4103200
1.8,-4101595
3.2,-4101293
4.6,-4101595
6.0,-4101200
7.4,-4098000
8.7,-4100398
10.0,-4101593
11.4,-4103250
12.9,-4100798
14.2,-4103202
15.6,-4100800
16.9,-4101598
18.3,-4101998
19.7,-4101598
21.0,-4103395
22.5,-4102798
23.8,-4102798
25.2,-4102798
26.6,-4102000
28.0,-4101260
29.4,-4100860
30.7,-4096850
32.1,-4100000
33.5,-4101598
34.9,-4100398
36.3,-4098398
37.7,-4103195
39.1,-4100858
40.4,-4101600
41.8,-4102402
43.2,-4101595
44.6,-4097805
46.0,-4102400
47.4,-4103662
48.7,-4101600
50.1,-4103595
51.5,-4103798
52.9,-4102600
54.3,-4099402
55.6,-4102000
57.0,-4101198
58.4,-4101600
59.8,-4100860
61.2,105620
62.6,206807
64.0,253202
65.4,287140
66.7,308400
68.1,333597
69.5,374397
70.8,389593
72.1,400397
73.5,410402
74.9,408398
76.3,410395
77.7,416343
79.0,414802
80.4,408398
81.8,405998
83.1,401996
84.4,404731
85.8,412400
87.2,410831
88.6,399995
90.0,403595
91.4,405935
92.7,404400
94.1,401200
95.5,390031
96.9,387245
98.3,376398
99.7,368000
101.1,358405
102.5,339200
103.9,328400
105.3,314400
106.7,296800
108.0,285995
109.4,261200
110.8,251927
112.1,237995
113.5,224321
114.8,212000
116.2,199200
117.6,182793
119.0,173602
120.4,156798
121.8,148376
123.1,143200
124.4,129477
125.8,123198
127.2,119198
128.5,107951
129.9,104397
131.2,101591
132.6,91833
134.0,88398
135.4,78395
136.8,77998
138.1,75537
139.4,71195
140.7,69595
142.1,68697
143.5,70000
144.9,64000
146.3,61535
147.7,52400
149.0,51195
150.4,43202
151.8,41202
153.1,41995
154.5,38395
155.8,37998
157.2,41202
158.6,35993
159.9,34802
161.3,33998
162.7,30400
164.0,30822
165.4,30375
166.8,33197
168.2,33193
169.5,37222
170.9,33597
172.2,32016
173.6,30800
175.0,26800
176.3,27998
177.7,30797
179.0,30029
180.4,29993
181.8,29173
183.2,28329
184.5,25190
185.9,28396
187.2,28795
188.6,29993
190.0,30002
191.4,32800
192.8,31476
194.1,31600
195.5,33193
196.8,32795
198.2,35997
199.6,38003
201.0,40398
202.4,38395
203.8,35998
205.1,32542
206.4,31600
207.8,31195
209.2,30397
210.5,26335
211.9,24450
213.3,24402
214.6,19533
216.0,19597
217.4,19195
218.8,16400
220.1,14398
221.4,12405
222.8,12407
224.1,13995
225.4,14700
