# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
776,0.963,-740066063482,0,0,4484.0,inf,18.5,-0.063,0,ACQUIRING
777,1.962,-740065941455,0,0,63255.5,47986.7,18.3,-0.048,0,ACQUIRING
778,2.963,-740065990208,0,0,35530.1,49320.6,18.4,-0.046,0,ACQUIRING
779,3.963,-740065946535,0,0,31613.6,40900.0,18.6,-0.054,0,ACQUIRING
780,4.962,-740065902238,0,0,32306.5,35460.0,18.5,-0.074,0,ACQUIRING
781,5.963,-740065870987,0,0,32440.9,31719.0,18.3,-0.103,0,ACQUIRING
782,6.963,-740065833333,0,0,32931.3,29013.5,17.5,-0.130,0,ACQUIRING
783,7.963,-740065779059,0,0,34583.0,27858.4,17.4,-0.150,0,ACQUIRING
784,8.963,-740065792389,0,0,32810.4,27667.4,17.3,-0.166,0,ACQUIRING
785,9.963,-740065783666,0,0,30748.7,28918.7,17.2,-0.179,0,ACQUIRING
786,10.963,-740065707240,0,0,31316.1,27712.9,16.6,-0.192,0,ACQUIRING
787,11.963,-740065613151,0,0,33728.4,32422.7,16.6,-0.208,0,ACQUIRING
788,12.967,-740065640477,0,0,33500.3,31105.8,17.2,-0.230,0,ACQUIRING
789,13.963,-740065652203,0,0,32221.4,32338.9,17.1,-0.242,0,ACQUIRING
790,14.963,-740065546933,0,0,32977.0,32184.0,17.0,-0.252,0,ACQUIRING
791,15.965,-740065537650,0,0,33031.0,31099.1,16.8,-0.261,0,ACQUIRING
792,16.964,-740065519176,0,0,32813.5,30238.2,16.5,-0.272,0,ACQUIRING
793,17.964,-740065486911,0,0,32649.2,29422.7,17.3,-0.288,0,ACQUIRING
794,18.964,-740065454440,0,0,32526.9,28651.6,17.6,-0.298,0,ACQUIRING
795,19.964,-740065428390,0,0,32352.2,28027.4,17.8,-0.306,0,ACQUIRING
796,20.964,-740065386072,0,0,32339.3,27318.7,17.7,-0.311,0,ACQUIRING
797,21.964,-740065327434,0,0,32615.2,27137.9,17.6,-0.314,0,ACQUIRING
798,22.964,-740065261340,0,0,33162.5,28597.3,17.5,-0.316,0,ACQUIRING
799,23.964,-740065307282,0,0,32858.4,28676.4,17.7,-0.319,0,ACQUIRING
800,24.964,-740065202997,0,0,33229.7,29245.3,18.1,-0.324,0,ACQUIRING
801,25.964,-740065221158,0,0,33116.5,28776.2,18.5,-0.327,0,ACQUIRING
802,26.964,-740065127048,0,0,33476.6,29583.7,18.9,-0.329,0,ACQUIRING
803,27.964,-740065133981,0,0,33488.5,29032.3,19.2,-0.329,0,ACQUIRING
804,28.964,-740065130551,0,0,33304.3,28951.9,19.1,-0.324,0,ACQUIRING
805,29.964,-740065111465,0,0,33067.4,29251.9,19.4,-0.320,0,ACQUIRING
806,30.964,-740065090812,0,0,32801.8,29855.0,20.0,-0.318,0,ACQUIRING
807,31.964,-740064968649,0,0,33059.4,30476.0,20.5,-0.313,0,ACQUIRING
808,32.964,-740065032451,0,0,32785.9,31327.4,20.6,-0.300,0,ACQUIRING
809,33.964,-740064982152,0,0,32640.0,31256.9,21.0,-0.291,0,ACQUIRING
810,34.964,-740064886036,0,0,32803.0,31347.8,21.3,-0.279,0,ACQUIRING
811,35.964,-740064837001,0,0,33010.3,31859.1,22.3,-0.271,0,ACQUIRING
812,36.965,-740064874959,0,0,32899.2,31711.4,22.5,-0.254,0,ACQUIRING
813,37.965,-740064793873,0,0,32989.6,31494.6,22.8,-0.240,0,ACQUIRING
814,38.965,-740064815590,0,0,32867.1,31504.1,23.2,-0.224,0,ACQUIRING
815,39.965,-740064709748,0,0,33015.8,31771.1,24.0,-0.213,0,ACQUIRING
816,40.965,-740064705895,0,0,33047.4,31404.2,25.0,-0.189,0,ACQUIRING
817,41.965,-740064707820,0,0,32963.9,31266.0,25.6,-0.170,0,ACQUIRING
818,42.965,-740064693338,0,0,32835.3,31518.5,26.0,-0.137,0,ACQUIRING
