# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
3156,151.890,-131301882719835,16416,82319,-29921.3,33093.7,12.5,-0.016,178310233,LOCKED
3157,152.889,-131301882744538,19200,85103,-29833.5,32931.2,12.4,-0.025,178377903,LOCKED
3158,153.890,-131301882851052,-53682,12221,-29930.9,33727.4,12.2,-0.032,178377033,LOCKED
3159,154.889,-131301882876265,-44083,21820,-30097.4,33549.8,12.0,-0.038,178443933,LOCKED
3160,155.890,-131301882897435,-33646,32257,-30115.6,33711.6,12.2,-0.051,178512542,LOCKED
3161,156.889,-131301882918991,-21543,44360,-30253.9,32929.8,12.0,-0.054,178586204,LOCKED
3162,157.889,-131301882927554,1012,66915,-30298.1,32737.1,11.3,-0.057,178667729,LOCKED
3163,158.890,-131301882937308,20403,86306,-30275.4,32838.5,11.3,-0.058,178755943,LOCKED
3164,159.890,-131301882988254,-892,65011,-30243.2,32734.4,11.2,-0.060,178815509,LOCKED
3165,160.889,-131301883062772,-42872,23031,-30284.6,33145.0,11.1,-0.066,178871791,LOCKED
3166,161.889,-131301883021815,25511,91414,-30186.5,33068.4,10.4,-0.059,178957711,LOCKED
3167,162.889,-131301883087755,-7558,58345,-30306.0,32046.1,9.6,-0.052,179027116,LOCKED
3168,163.893,-131301883145222,-32728,33175,-30349.3,32334.6,9.2,-0.050,179011653,LOCKED
3169,164.891,-131301883175834,-31590,34313,-30365.5,32476.5,8.9,-0.043,179071438,LOCKED
3170,165.889,-131301883185393,-11114,54789,-30330.8,32239.0,8.5,-0.041,179153435,LOCKED
3171,166.890,-131301883215394,-8639,57264,-30421.9,31719.6,8.1,-0.038,179231807,LOCKED
3172,167.891,-131301883219399,17640,83543,-30444.5,31538.1,8.0,-0.037,179307881,LOCKED
3173,168.890,-131301883220317,44465,110368,-30385.8,32076.4,7.9,-0.035,179396628,LOCKED
3174,169.892,-131301883243659,48290,114193,-30308.0,32735.6,7.9,-0.030,179361097,LOCKED
3175,170.889,-131301883350458,-26770,39133,-30333.7,32895.9,7.9,-0.031,179450216,LOCKED
3176,171.893,-131301883358398,-4850,61053,-30302.4,32757.2,8.0,-0.029,179536869,LOCKED
3177,172.891,-131301883366541,15035,80938,-30215.5,32485.1,8.4,-0.021,179619833,LOCKED
3178,173.890,-131301883369054,41561,107464,-30227.0,32319.0,8.9,-0.017,179603718,LOCKED
3179,174.890,-131301883480627,-35822,30081,-30362.1,32198.9,8.9,-0.019,179690026,LOCKED
3180,175.891,-131301883476966,-1008,64895,-30399.4,32081.9,8.9,-0.014,179788481,LOCKED
3181,176.892,-131301883491721,13931,79834,-30387.9,32121.8,8.9,-0.009,179866771,LOCKED
3182,177.892,-131301883522479,12414,78317,-30352.2,32147.8,9.0,-0.009,179930212,LOCKED
3183,178.891,-131301883527005,34694,100597,-30235.6,32203.0,8.7,0.001,180013006,LOCKED
3184,179.892,-131301883553975,34494,100397,-30122.7,32287.6,8.6,0.005,180083107,LOCKED
3185,180.892,-131301883566127,47594,113497,-29962.5,32387.3,8.6,0.010,180171230,LOCKED
3186,181.891,-131301883692678,-44127,21776,-30128.3,32216.4,8.5,0.016,180130640,LOCKED
3187,182.890,-131301883704843,-23123,42780,-30239.3,31906.2,8.5,0.015,180211632,LOCKED
3188,183.897,-131301883699358,11992,77895,-30229.3,31936.3,8.5,0.021,180306378,LOCKED
3189,184.892,-131301883720938,18995,84898,-30180.0,32016.4,8.5,0.028,180377095,LOCKED
3190,185.894,-131301883747094,20659,86562,-30098.4,31946.0,8.5,0.028,180444322,LOCKED
3191,186.892,-131301883752630,41187,107090,-29968.7,32124.4,8.5,0.027,180532272,LOCKED
3192,187.892,-131301883782184,37553,103456,-29832.2,32063.0,8.7,0.029,180594090,LOCKED
3193,188.893,-131301883811573,36398,102301,-29814.3,32246.0,8.6,0.018,180552703,LOCKED
3194,189.890,-131301883831236,44660,110563,-29795.8,32482.3,8.6,0.031,180623642,LOCKED
3195,190.890,-131301883866608,37118,103021,-29761.0,32787.4,8.6,0.032,180681041,LOCKED
3196,191.892,-131301883908118,24338,90241,-29750.9,32857.1,8.6,0.033,180730627,LOCKED
3197,192.892,-131301884006720,-41626,24277,-29823.4,33339.7,8.8,0.037,180828339,LOCKED
3198,193.892,-131301883990870,2222,68125,-29737.4,32728.4,9.0,0.012,180937686,LOCKED
3199,194.893,-131301884017263,6673,72576,-29802.9,32189.7,9.1,-0.009,181000160,LOCKED
3200,195.891,-131301884040173,13306,79209,-29812.3,32140.6,9.1,-0.042,181074044,LOCKED
3201,196.892,-131301884045122,35367,101270,-29733.5,32471.4,9.4,-0.074,181159307,LOCKED
3202,197.891,-131301884082271,24905,90808,-29625.2,32260.6,9.4,-0.091,181108727,LOCKED
3203,198.891,-131301884187038,-48558,17345,-29626.8,32286.0,9.4,-0.109,181198167,LOCKED
3204,199.892,-131301884207576,-38966,26937,-29586.6,31618.3,9.3,-0.128,181270521,LOCKED
3205,200.891,-131301884218545,-20667,45236,-29536.5,31030.2,8.8,-0.173,181356332,LOCKED
3206,201.895,-131301884247759,-18265,47638,-29608.3,30976.4,8.8,-0.159,181431067,LOCKED
3207,202.892,-131301884313090,-50196,15707,-29711.1,31696.7,8.7,-0.159,181510165,LOCKED
3208,203.892,-131301884341412,-46500,19403,-29747.0,32126.0,8.7,-0.151,181505895,LOCKED
3209,204.893,-131301884365314,-39240,26663,-29751.2,32177.9,8.8,-0.155,181576103,LOCKED
3210,205.892,-131301884398127,-41366,24537,-29728.2,31816.7,8.6,-0.150,181649088,LOCKED
3211,206.892,-131301884390490,-5494,60409,-29645.6,31013.7,8.7,-0.144,181732439,LOCKED
3212,207.892,-131301884398868,15770,81673,-29671.8,30807.4,8.6,-0.138,181814117,LOCKED
3213,208.892,-131301884413401,29643,95546,-29658.9,30921.2,8.7,-0.134,181894099,LOCKED
3214,209.893,-131301884418967,50299,116202,-29573.8,31665.7,9.0,-0.123,181979798,LOCKED
3215,210.891,-131301884464738,31338,97241,-29490.1,31872.9,9.0,-0.120,181918052,LOCKED
3216,211.893,-131301884574887,-47324,18579,-29509.4,32137.9,9.1,-0.110,182005331,LOCKED
3217,212.894,-131301884585798,-28257,37646,-29485.3,31860.4,9.2,-0.108,182086394,LOCKED
3218,213.895,-131301884580120,7562,73465,-29530.2,31557.5,9.2,-0.106,182186951,LOCKED
3219,214.893,-131301884604305,13096,78999,-29561.3,31328.5,9.4,-0.099,182253987,LOCKED
3220,215.892,-131301884626287,20136,86039,-29568.4,31276.2,9.9,-0.089,182323939,LOCKED
3221,216.893,-131301884645634,28954,94857,-29547.6,31436.7,10.4,-0.079,182398151,LOCKED
3222,217.893,-131301884655412,45431,111334,-29461.4,32032.3,10.9,-0.070,182475711,LOCKED
3223,218.892,-131301884683350,43057,108960,-29341.5,32379.6,11.4,-0.062,182543255,LOCKED
3224,219.893,-131301884815703,-56289,9614,-29427.9,33256.0,11.8,-0.055,182500633,LOCKED
3225,220.893,-131301884758037,30122,96025,-29444.6,33072.2,11.7,-0.055,182543467,LOCKED
3226,221.895,-131301884873225,-52976,12927,-29486.4,33613.8,11.6,-0.053,182623970,LOCKED
3227,222.892,-131301884889801,-37220,28683,-29564.3,33977.6,11.7,-0.048,182701209,LOCKED
3228,223.893,-131301884850271,31033,96936,-29574.6,33868.6,11.7,-0.050,182832623,LOCKED
3229,224.893,-131301884869067,40407,106310,-29572.9,33889.8,11.6,-0.048,182904419,LOCKED
3230,225.894,-131301884992233,-49037,16866,-29695.2,34423.0,11.7,-0.047,182873194,LOCKED
3231,226.894,-131301885001620,-26053,39850,-29783.4,34447.7,11.7,-0.048,182957341,LOCKED
3232,227.892,-131301885016509,-10398,55505,-29803.4,34476.4,11.8,-0.052,183033624,LOCKED
3233,228.895,-131301885035298,-337,65566,-29756.0,34275.2,11.8,-0.054,183100073,LOCKED
3234,229.894,-131301885041657,20370,86273,-29657.7,34043.2,11.7,-0.051,183191304,LOCKED
3235,230.892,-131301885048627,41532,107435,-29651.9,34114.4,11.9,-0.054,183278006,LOCKED
3236,231.895,-131301885172352,-48534,17369,-29768.0,34662.0,11.8,-0.050,183244792,LOCKED
3237,232.893,-131301885196171,-39848,26055,-29836.2,35081.5,11.5,-0.040,183315395,LOCKED
3238,233.893,-131301885149046,33802,99705,-29729.7,35191.0,11.3,-0.030,183452767,LOCKED
3239,234.893,-131301885168042,43367,109270,-29744.6,34979.3,11.3,-0.031,183527615,LOCKED
3240,235.893,-131301885294209,-48922,16981,-29866.3,35495.7,11.2,-0.025,183489435,LOCKED
3241,236.894,-131301885306379,-28911,36992,-29931.9,35693.3,11.2,-0.019,183574375,LOCKED
3242,237.894,-131301885318706,-10204,55699,-29969.1,35689.0,11.1,-0.011,183654003,LOCKED
3243,238.895,-131301885328851,8550,74453,-29930.7,35662.0,11.0,-0.003,183733583,LOCKED
3244,239.893,-131301885373257,-6124,59779,-29910.8,35592.3,11.0,-0.003,183799798,LOCKED
3245,240.894,-131301885426195,-28464,37439,-29897.1,35461.2,11.0,0.008,183868910,LOCKED
3246,241.894,-131301885472792,-40265,17794,-30070.9,34978.2,11.0,0.009,183965955,LOCKED
3247,242.894,-131301885490151,-24211,33848,-30194.9,34560.3,11.0,0.010,183945455,LOCKED
3248,243.894,-131301885432467,60025,118084,-30115.8,35450.7,10.9,-0.003,184094959,LOCKED
3249,244.893,-131301885561136,-35847,22212,-30187.9,35776.1,10.9,-0.008,184056481,LOCKED
3250,245.893,-131301885584748,-27272,30787,-30240.8,35965.2,10.9,-0.007,184127268,LOCKED
3251,246.895,-131301885620332,-31182,26877,-30259.3,36104.9,11.0,-0.021,184207519,LOCKED
3252,247.894,-131301885606501,11346,69405,-30201.4,36017.8,10.9,-0.048,184287823,LOCKED
3253,248.894,-131301885604847,39579,97638,-30089.2,36265.6,10.9,-0.046,184383106,LOCKED
3254,249.893,-131301885624990,45041,103100,-29943.7,36415.4,10.7,-0.061,184349246,LOCKED
3255,250.893,-131301885731880,-31056,27003,-29933.7,36317.6,10.7,-0.075,184441701,LOCKED
3256,251.896,-131301885730680,-814,57245,-29888.5,36137.4,10.7,-0.091,184536651,LOCKED
3257,252.893,-131301885729414,29710,87769,-29907.0,35948.3,10.6,-0.143,184634985,LOCKED
3258,253.893,-131301885786725,2031,60090,-29896.9,35945.8,10.6,-0.131,184668670,LOCKED
3259,254.893,-131301885803739,13692,71751,-29859.6,35979.1,10.6,-0.122,184739161,LOCKED
3260,255.894,-131301885809097,35192,93251,-29770.7,36233.7,10.5,-0.114,184826665,LOCKED
3261,256.893,-131301885818667,50367,108426,-29607.5,36414.9,10.1,-0.115,184911081,LOCKED
3262,257.892,-131301885937444,-37610,20449,-29603.4,36369.5,10.3,-0.128,184881933,LOCKED
3263,258.894,-131301885929225,1325,59384,-29660.4,36079.0,10.2,-0.122,184983976,LOCKED
3264,259.893,-131301885922333,36314,94373,-29644.0,36229.6,10.1,-0.126,185082615,LOCKED
3265,260.893,-131301885946542,39331,97390,-29590.7,36601.2,10.0,-0.122,185045303,LOCKED
3266,261.893,-131301886067217,-48130,9929,-29688.6,37165.4,10.1,-0.126,185119174,LOCKED
3267,262.894,-131301886073978,-22043,36016,-29807.3,36767.2,10.0,-0.130,185206910,LOCKED
3268,263.894,-131301886071153,11504,69563,-29871.5,36215.9,10.0,-0.127,185302888,LOCKED
3269,264.895,-131301886080079,31842,89901,-29894.6,35956.0,9.9,-0.126,185387240,LOCKED
3270,265.894,-131301886104820,36256,94315,-29918.7,35651.0,9.9,-0.129,185451569,LOCKED
3271,266.894,-131301886112761,54934,112993,-29848.0,36369.0,10.2,-0.137,185533913,LOCKED
3272,267.894,-131301886242554,-42343,15716,-29908.6,36805.5,10.3,-0.135,185497626,LOCKED
3273,268.893,-131301886246738,-16278,41781,-29898.2,36748.3,10.3,-0.138,185586186,LOCKED
3274,269.895,-131301886255271,3173,61232,-29809.4,36180.4,10.5,-0.143,185670385,LOCKED
3275,270.894,-131301886266640,19043,77102,-29714.7,35960.8,10.5,-0.145,185749643,LOCKED
3276,271.895,-131301886287187,27788,85847,-29740.3,35697.5,10.5,-0.145,185822195,LOCKED
3277,272.895,-131301886305709,37320,95379,-29719.5,35888.8,10.5,-0.147,185895248,LOCKED
3278,273.896,-131301886420668,-45119,12940,-29782.1,36385.4,10.5,-0.149,185872198,LOCKED
3279,274.894,-131301886439397,-32321,25738,-29814.0,36599.1,10.7,-0.150,185941308,LOCKED
