# elapsed_s,phase_ns
0.4,-8758
1.7,-10302
3.0,-7970
4.3,-4142
5.6,-5280
6.9,-5732
8.3,-5538
9.6,-3892
10.9,-3931
12.2,-4930
13.6,-9112
14.9,-5138
16.2,-6850
17.5,-5253
18.8,-3531
20.2,-4652
21.5,-4471
22.8,-1978
24.1,1914
25.4,-1072
26.7,-122
28.0,-568
29.3,-2720
30.6,-1764
32.0,-262
33.3,361
34.6,2844
35.8,3659
37.1,2983
38.5,2848
39.8,5555
41.1,5767
42.4,8082
43.7,7168
45.0,6361
46.3,6197
47.6,9317
48.9,10776
50.3,11151
51.6,7410
52.9,1911
54.2,1878
55.5,564
56.8,1206
58.1,3189
59.4,5308
60.7,7230
62.1,6517
63.3,5678
64.6,9782
66.0,9218
67.3,9096
68.6,9775
69.9,9317
71.2,6248
72.6,3536
73.9,938
75.2,3310
76.5,4019
77.9,-1507
79.2,-3022
80.5,-4347
81.8,-4524
83.1,-3381
84.4,-1582
85.7,-3192
87.0,-2773
88.4,-1101
89.7,-3135
90.9,-3872
92.3,-3886
93.6,-5145
94.9,68
96.2,-3072
97.5,-375
98.8,-1844
100.1,-1454
101.5,-2284
102.8,3630
104.1,1978
105.4,4727
106.7,8440
108.0,6994
109.3,6621
110.7,6818
111.9,7790
113.3,8782
114.6,11061
115.9,6578
117.2,5747
118.5,5618
119.8,9650
121.1,8862
122.5,12306
123.8,5918
125.1,5607
126.4,7510
127.7,8574
129.0,11368
130.3,9814
131.6,4537
133.0,4074
134.3,3151
135.6,6599
136.8,3461
138.1,1943
139.5,3432
140.8,7067
142.0,8630
143.3,2638
144.6,2322
146.0,3898
147.3,5779
148.6,6498
149.9,1337
151.2,-369
152.5,-58
153.8,13640
155.1,9848
156.5,7074
157.8,2596
159.0,1408
160.4,868
161.7,-2182
163.0,-2091
164.3,-1623
165.6,-6982
166.9,-7932
168.3,-9563
169.6,-9320
170.9,-5519
172.2,-8272
173.5,-10262
175.0,-7543
176.3,-9588
177.6,-10856
