# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
7985,0.941,-7939631798993,0,0,30127.5,42601.6,11.5,-0.010,0,ACQUIRING
7986,1.942,-7939631786558,0,0,30771.8,40927.8,11.6,-0.017,0,ACQUIRING
7987,2.942,-7939631785463,0,0,30328.9,39374.8,11.7,-0.054,0,ACQUIRING
7988,3.943,-7939631688973,0,0,31695.0,40066.2,11.8,-0.073,0,ACQUIRING
7989,4.942,-7939631690919,0,0,31867.0,38652.1,12.0,-0.091,0,ACQUIRING
7990,5.942,-7939631674026,0,0,31691.4,37397.6,11.9,-0.076,0,ACQUIRING
7991,6.942,-7939631671186,0,0,31062.1,37082.9,11.9,-0.075,0,ACQUIRING
7992,7.942,-7939631655529,0,0,30368.3,37224.8,11.9,-0.071,0,ACQUIRING
7993,8.942,-7939631520459,0,0,31358.6,39065.3,11.7,-0.048,0,ACQUIRING
7994,9.943,-7939631490023,0,0,32079.7,39739.6,11.0,-0.073,0,ACQUIRING
7995,10.942,-7939631553322,0,0,31490.3,40035.3,11.0,-0.075,0,ACQUIRING
7996,11.942,-7939631498631,0,0,31294.0,39236.5,10.7,-0.067,0,ACQUIRING
7997,12.942,-7939631428352,0,0,31532.7,38618.2,10.7,-0.069,0,ACQUIRING
7998,13.944,-7939631378114,0,0,31891.2,38499.5,10.7,-0.079,0,ACQUIRING
7999,14.943,-7939631429694,0,0,31459.6,38874.7,10.3,-0.080,0,ACQUIRING
8000,15.942,-7939631408544,0,0,31035.3,39358.5,10.3,-0.089,0,ACQUIRING
8001,16.943,-7939631315670,0,0,31152.6,38702.6,10.4,-0.095,0,ACQUIRING
8002,17.943,-7939631337431,0,0,30882.3,38624.5,10.3,-0.109,0,ACQUIRING
8003,18.942,-7939631228942,0,0,31163.3,38700.2,10.2,-0.113,0,ACQUIRING
8004,19.942,-7939631226903,0,0,31217.1,38058.6,10.1,-0.111,0,ACQUIRING
8005,20.942,-7939631207208,0,0,31196.0,37424.4,10.1,-0.114,0,ACQUIRING
8006,21.942,-7939631189554,0,0,31106.0,36925.2,9.9,-0.122,0,ACQUIRING
8007,22.943,-7939631154905,0,0,31048.9,36392.5,9.8,-0.124,0,ACQUIRING
8008,23.944,-7939631116017,0,0,31038.4,35838.7,10.1,-0.132,0,ACQUIRING
8009,24.943,-7939631066724,0,0,31111.8,35406.3,10.2,-0.137,0,ACQUIRING
8010,25.943,-7939631000643,0,0,31323.1,35785.1,10.3,-0.139,0,ACQUIRING
8011,26.944,-7939631042195,0,0,31207.7,35570.8,10.4,-0.147,0,ACQUIRING
8012,27.943,-7939630966162,0,0,31281.6,35214.7,10.3,-0.146,0,ACQUIRING
8013,28.943,-7939630998514,0,0,31112.2,35474.8,10.3,-0.148,0,ACQUIRING
8014,29.943,-7939630908776,0,0,31170.6,35110.2,10.4,-0.150,0,ACQUIRING
8015,30.943,-7939630934923,0,0,31030.6,35244.7,10.1,-0.148,0,ACQUIRING
8016,31.945,-7939630822277,0,0,31168.2,35406.7,9.8,-0.145,0,ACQUIRING
8017,32.944,-7939630812175,0,0,31223.9,35087.6,9.6,-0.142,0,ACQUIRING
8018,33.944,-7939630803703,0,0,31206.6,34688.1,9.8,-0.144,0,ACQUIRING
8019,34.943,-7939630779862,0,0,31171.0,34341.5,9.6,-0.140,0,ACQUIRING
8020,35.944,-7939630712912,0,0,31235.0,34130.8,9.6,-0.140,0,ACQUIRING
8021,36.944,-7939630679493,0,0,31296.8,33931.2,10.3,-0.143,0,ACQUIRING
8022,37.944,-7939630627417,0,0,31402.2,34105.1,10.5,-0.144,0,ACQUIRING
8023,38.944,-7939630684590,0,0,31287.1,34422.7,10.4,-0.139,0,ACQUIRING
8024,39.944,-7939630629124,0,0,31239.7,34190.8,10.6,-0.138,0,ACQUIRING
8025,40.944,-7939630553013,0,0,31295.3,34024.7,10.8,-0.137,0,ACQUIRING
8026,41.945,-7939630589771,0,0,31202.1,34217.9,10.7,-0.130,0,ACQUIRING
8027,42.944,-7939630499517,0,0,31238.2,33971.3,10.8,-0.134,0,ACQUIRING
8028,43.946,-7939630509859,0,0,31189.5,33811.7,10.8,-0.139,0,ACQUIRING
8029,44.944,-7939630396343,0,0,31300.6,34383.7,10.9,-0.136,0,ACQUIRING
8030,45.944,-7939630377452,0,0,31377.9,34517.5,10.9,-0.133,0,ACQUIRING
8031,46.944,-7939630363007,0,0,31417.8,34333.5,11.0,-0.129,0,ACQUIRING
8032,47.944,-7939630323946,0,0,31466.7,34230.8,11.2,-0.124,0,ACQUIRING
8033,48.944,-7939630290492,27050,0,31514.1,34132.7,11.3,-0.117,0,ACQUIRING
8034,49.945,-7939630255202,26030,0,31706.6,32375.5,11.4,-0.121,65767,ACQUIRING
8035,50.944,-7939630305944,-53677,0,31661.2,32970.3,11.1,-0.103,-707505,ACQUIRING
8036,51.946,-7939630300939,-74737,0,31510.6,34463.6,11.6,-0.089,-670632,ACQUIRING
8037,52.945,-7939630323732,-119133,0,31222.0,37567.8,11.7,-0.117,-780857,ACQUIRING
8038,53.947,-7939630444706,-252257,0,30704.5,50506.4,11.4,-0.098,-760435,LOCKED
8039,54.945,-7939630471843,-289572,0,30177.8,63992.2,11.4,-0.092,-755325,LOCKED
8040,55.945,-7939630508978,-334026,0,29610.5,78424.9,11.3,-0.086,-756294,LOCKED
8041,56.945,-7939630452575,-284463,49563,28964.8,86679.5,11.0,-0.064,-673005,LOCKED
8042,57.946,-7939630499328,-334313,0,28250.0,97339.7,10.5,-0.040,-685818,LOCKED
8043,58.945,-7939630535730,-372176,0,27553.0,109624.1,10.0,0.002,-689974,LOCKED
8044,59.945,-7939630569503,-402462,0,26697.4,121940.9,10.3,-0.013,-683518,LOCKED
8045,60.946,-7939630610023,-437244,0,25831.1,135408.9,10.5,-0.028,-693329,LOCKED
8046,61.946,-7939630649037,-466448,0,24855.9,148994.1,10.3,-0.037,-698596,LOCKED
8047,62.945,-7939630685174,-488597,0,23760.1,162044.9,10.2,-0.043,-691749,LOCKED
8048,63.947,-7939630715800,-504656,0,22716.5,175510.0,10.2,-0.047,-688071,LOCKED
8049,64.946,-7939630743370,-514206,0,21570.3,187938.1,10.2,-0.051,-674725,LOCKED
8050,65.946,-7939630755089,-506153,8053,20380.9,198741.3,10.0,-0.046,-645760,LOCKED
8051,66.946,-7939630798061,-525146,0,19074.8,209028.5,10.1,-0.057,-650188,LOCKED
8052,67.945,-7939630828242,-528477,0,17697.2,218227.5,10.2,-0.067,-637011,LOCKED
8053,68.946,-7939630873220,-546826,0,16428.9,229265.1,9.9,-0.069,-635776,LOCKED
8054,69.947,-7939630932449,-575528,0,15079.0,240778.3,10.0,-0.076,-630495,LOCKED
8055,70.946,-7939630956256,-564235,11293,13551.9,249218.6,9.8,-0.083,-628666,LOCKED
8056,71.945,-7939630979202,-551434,24094,12046.7,256863.3,9.3,-0.093,-606376,LOCKED
8057,72.945,-7939630996201,-533072,42456,10603.8,263950.5,8.9,-0.091,-571019,LOCKED
8058,73.947,-7939631017793,-518864,56664,9186.7,270352.4,9.3,-0.100,-541578,LOCKED
8059,74.946,-7939631040561,-502042,73486,7624.8,273772.6,9.2,-0.107,-512925,LOCKED
8060,75.946,-7939631026297,-449183,126345,6100.5,274621.0,9.2,-0.109,-449848,LOCKED
8061,76.945,-7939631070913,-454772,120756,4639.3,276743.5,9.1,-0.107,-434164,LOCKED
8062,77.946,-7939631098941,-440823,134705,3081.6,276543.7,9.2,-0.110,-404127,LOCKED
8063,78.945,-7939631118093,-419978,155550,1663.2,277377.8,9.5,-0.115,-364298,LOCKED
8064,79.945,-7939631143100,-403249,172279,201.0,276616.9,9.0,-0.112,-331235,LOCKED
8065,80.946,-7939631181058,-397521,178007,-1294.6,274963.5,9.3,-0.115,-308847,LOCKED
8066,81.946,-7939631216816,-387813,187715,-2820.4,272189.5,9.6,-0.121,-278397,LOCKED
8067,82.946,-7939631247426,-372167,203361,-4336.2,268648.3,9.5,-0.116,-245823,LOCKED
8068,83.948,-7939631279625,-357464,218064,-5833.6,264538.8,9.5,-0.118,-211689,LOCKED
8069,84.946,-7939631331204,-360698,214830,-7323.0,260720.1,9.6,-0.119,-198825,LOCKED
8070,85.946,-7939631337319,-320707,254821,-8695.7,256772.9,9.7,-0.112,-134041,LOCKED
8071,86.946,-7939631385293,-318622,256906,-10198.8,249908.8,9.7,-0.112,-113040,LOCKED
8072,87.947,-7939631410296,-295037,280491,-11594.9,243776.4,9.6,-0.108,-63787,LOCKED
8073,88.946,-7939631437676,-271698,303830,-13066.1,234205.8,9.5,-0.103,-18894,LOCKED
8074,89.946,-7939631487652,-271417,304111,-14442.7,226593.5,9.6,-0.104,6713,LOCKED
8075,90.947,-7939631521447,-252834,322694,-15886.8,215673.7,9.6,-0.103,48044,LOCKED
8076,91.947,-7939631554852,-236406,339122,-17162.2,207606.2,9.7,-0.104,87655,LOCKED
8077,92.946,-7939631593607,-224345,351183,-18443.3,198246.0,9.5,-0.097,127611,LOCKED
8078,93.946,-7939631616364,-196370,379158,-19703.9,187019.6,9.6,-0.097,187448,LOCKED
8079,94.946,-7939631647178,-176575,398953,-20929.4,174696.6,9.5,-0.090,237759,LOCKED
8080,95.947,-7939631657514,-139283,436245,-22010.3,163335.0,9.7,-0.081,311936,LOCKED
8081,96.946,-7939631697268,-131487,444041,-23047.1,151978.1,9.6,-0.089,354692,LOCKED
8082,97.946,-7939631732635,-120408,455120,-23997.1,141738.6,9.6,-0.087,401989,LOCKED
