# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
36602,0.614,-167722410361307,0,0,-331557.0,inf,7.8,0.058,0,ACQUIRING
36603,1.612,-167722410344633,0,0,-157441.5,142164.7,7.8,0.068,0,ACQUIRING
36604,2.611,-167722410297194,0,0,-78565.8,143088.7,8.5,0.085,0,ACQUIRING
36605,3.611,-167722410361904,0,0,-60019.5,121639.3,9.9,0.106,0,ACQUIRING
36606,4.615,-167722410335438,0,0,-42365.5,113644.8,11.0,0.125,0,ACQUIRING
36607,5.612,-167722410215984,0,0,-18722.7,124696.7,11.4,0.136,0,ACQUIRING
36608,6.612,-167722410234095,0,0,-8820.5,119709.9,12.2,0.153,0,ACQUIRING
36609,7.612,-167722410178468,0,0,97.0,117786.6,12.6,0.161,0,ACQUIRING
36610,8.612,-167722410113810,0,0,8158.3,118010.9,12.8,0.169,0,ACQUIRING
36611,9.612,-167722410159192,0,0,10121.7,111895.2,12.9,0.172,0,ACQUIRING
36612,10.613,-167722410073089,0,0,14176.8,109783.0,13.1,0.180,0,ACQUIRING
36613,11.613,-167722410097076,0,0,15369.6,105085.4,12.9,0.179,0,ACQUIRING
36614,12.612,-167722409996621,0,0,18550.3,104354.7,13.2,0.184,0,ACQUIRING
36615,13.613,-167722409996580,0,0,20155.1,101452.3,12.9,0.178,0,ACQUIRING
36616,14.614,-167722410005469,0,0,20588.2,97870.6,13.0,0.181,0,ACQUIRING
36617,15.613,-167722409972259,0,0,21132.9,94765.1,12.9,0.178,0,ACQUIRING
36618,16.612,-167722409915926,0,0,22132.6,92631.4,12.8,0.185,0,ACQUIRING
36619,17.612,-167722409892112,0,0,22874.8,90446.1,12.8,0.186,0,ACQUIRING
36620,18.612,-167722409850065,0,0,23689.5,88730.7,12.8,0.185,0,ACQUIRING
36621,19.613,-167722409813799,0,0,24455.8,87232.5,12.8,0.182,0,ACQUIRING
