# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
62521,205.964,-62284002601201,-1716,43902,-28544.9,32617.4,8.5,-0.053,6423344,LOCKED
62522,206.964,-62284002635375,-7415,38203,-28529.1,32556.6,8.5,-0.056,6482221,LOCKED
62523,207.964,-62284002659965,-3972,41646,-28498.1,32428.1,8.7,-0.069,6545427,LOCKED
62524,208.963,-62284002682770,725,46343,-28450.3,32227.5,8.7,-0.072,6615519,LOCKED
62525,209.964,-62284002696925,12454,58072,-28344.9,31615.5,8.6,-0.082,6689813,LOCKED
62526,210.964,-62284002737586,-1637,43981,-28254.8,30786.2,8.6,-0.084,6757613,LOCKED
62527,211.964,-62284002787789,-24202,21416,-28184.2,29696.4,8.9,-0.099,6837628,LOCKED
62528,212.965,-62284002738573,51007,96625,-28161.5,30052.8,8.8,-0.100,6919808,LOCKED
62529,213.964,-62284002862948,-40836,4782,-28308.3,29998.7,8.8,-0.100,6882134,LOCKED
62530,214.964,-62284002828516,21027,66645,-28300.2,30051.8,8.9,-0.105,7005288,LOCKED
62531,215.964,-62284002889493,-9968,35650,-28366.3,29845.7,9.0,-0.112,7080941,LOCKED
62532,216.963,-62284002945070,-34032,11586,-28464.3,30055.2,8.8,-0.115,7164456,LOCKED
62533,217.965,-62284002975088,-32477,13141,-28563.1,30203.9,8.8,-0.115,7130473,LOCKED
62534,218.964,-62284002973075,-781,44837,-28616.9,29929.9,8.7,-0.114,7221636,LOCKED
62535,219.964,-62284002983416,17489,63107,-28645.7,29667.8,8.8,-0.117,7304323,LOCKED
62536,220.964,-62284002991438,36810,82428,-28643.0,29702.6,8.9,-0.120,7387567,LOCKED
62537,221.966,-62284003004003,50607,96225,-28615.2,30120.0,9.0,-0.124,7460664,LOCKED
62538,222.963,-62284003014425,65143,110761,-28544.0,31215.3,9.1,-0.125,7541061,LOCKED
62539,223.965,-62284003039003,65372,110990,-28469.1,32306.3,9.1,-0.127,7497073,LOCKED
62540,224.966,-62284003081321,47207,92825,-28335.6,32700.4,9.5,-0.130,7545575,LOCKED
62541,225.965,-62284003107693,45308,90926,-28221.2,33163.8,9.5,-0.127,7608184,LOCKED
62542,226.966,-62284003211311,-29366,16252,-28207.7,33022.3,9.6,-0.131,7705948,LOCKED
62543,227.965,-62284003217285,-7967,37651,-28153.4,32613.9,9.5,-0.128,7790467,LOCKED
62544,228.965,-62284003218675,15990,61608,-28042.1,32042.9,9.6,-0.131,7878471,LOCKED
62545,229.966,-62284003233645,25365,70983,-27902.5,31374.5,9.5,-0.128,7955382,LOCKED
62546,230.966,-62284003248831,33536,79154,-27734.9,30563.0,9.6,-0.131,7913307,LOCKED
62547,231.966,-62284003355861,-45307,311,-27681.6,29431.4,9.6,-0.133,8009843,LOCKED
62548,232.968,-62284003357999,-17789,27829,-27749.1,29396.3,9.7,-0.136,8094451,LOCKED
62549,233.966,-62284003369989,-1643,43975,-27765.3,29378.8,9.8,-0.133,8169279,LOCKED
62550,234.967,-62284003364932,29026,74644,-27707.8,29637.6,9.7,-0.129,8153933,LOCKED
62551,235.965,-62284003375150,43304,88922,-27622.0,30205.8,9.8,-0.131,8232700,LOCKED
62552,236.966,-62284003401799,41693,87311,-27564.5,30708.3,9.8,-0.134,8296292,LOCKED
62553,237.966,-62284003502689,-29442,16176,-27623.1,30962.6,9.7,-0.129,8396286,LOCKED
62554,238.964,-62284003489064,11536,57154,-27629.1,30935.8,10.1,-0.123,8500398,LOCKED
62555,239.965,-62284003503105,23734,69352,-27600.3,31087.4,10.1,-0.116,8461434,LOCKED
62556,240.969,-62284003608675,-50750,0,-27687.1,31841.7,9.8,-0.098,8559487,LOCKED
62557,241.966,-62284003605625,-19038,31712,-27703.3,31918.8,9.8,-0.088,8648491,LOCKED
62558,242.966,-62284003618059,-4369,46381,-27666.5,31738.3,9.3,-0.068,8726034,LOCKED
62559,243.966,-62284003608850,28846,79596,-27534.6,31352.0,9.7,-0.063,8826770,LOCKED
62560,244.967,-62284003690165,-23055,27695,-27588.5,31490.5,9.6,-0.047,8832260,LOCKED
62561,245.966,-62284003692162,2962,53712,-27614.4,31400.9,9.8,-0.068,8918850,LOCKED
62562,246.966,-62284003701795,19456,70206,-27573.7,31507.7,9.7,-0.039,8999451,LOCKED
62563,247.966,-62284003723746,23169,73919,-27518.4,31644.1,9.6,-0.012,8953343,LOCKED
62564,248.967,-62284003835516,-57439,0,-27601.8,32563.7,9.6,-0.014,9041273,LOCKED
62565,249.966,-62284003844729,-36883,20556,-27647.0,32911.8,9.3,0.014,9121715,LOCKED
62566,250.966,-62284003860147,-22972,34467,-27691.4,33057.8,9.3,0.014,9194633,LOCKED
62567,251.967,-62284003849949,14176,71615,-27678.6,33100.6,8.9,0.046,9297919,LOCKED
62568,252.967,-62284003962927,-66514,0,-27794.4,34310.8,8.9,0.047,9272269,LOCKED
62569,253.967,-62284003952693,-26530,39984,-27846.3,34496.8,9.2,0.040,9370152,LOCKED
62570,254.967,-62284003995129,-37134,29380,-27980.4,34451.3,9.0,0.028,9420827,LOCKED
62571,255.966,-62284004009077,-23165,43349,-27938.7,34001.8,9.2,0.009,9489744,LOCKED
62572,256.967,-62284003995919,15027,81541,-27820.9,33318.7,8.9,0.001,9589196,LOCKED
62573,257.967,-62284003998881,35266,101780,-27652.5,32633.0,8.9,0.006,9567935,LOCKED
62574,258.967,-62284004099995,-37549,28965,-27621.7,32170.2,8.5,0.001,9667679,LOCKED
62575,259.966,-62284004093201,-1838,64676,-27682.3,31862.5,8.5,-0.002,9766757,LOCKED
62576,260.966,-62284004089603,28334,94848,-27675.0,31925.5,8.5,-0.005,9856545,LOCKED
62577,261.967,-62284004209189,-58565,7949,-27823.9,32706.0,8.5,0.000,9827085,LOCKED
62578,262.970,-62284004211571,-29973,36541,-27928.8,32707.7,8.5,-0.002,9915946,LOCKED
62579,263.967,-62284004206953,3315,69829,-27970.8,32500.5,8.5,0.010,10011124,LOCKED
62580,264.966,-62284004296077,-54171,12343,-28060.9,33320.4,8.8,0.020,10007613,LOCKED
62581,265.967,-62284004289910,-18150,48364,-28118.8,33350.2,8.8,0.024,10103994,LOCKED
62582,266.968,-62284004291271,8803,75317,-28143.0,33229.9,8.8,0.028,10191775,LOCKED
62583,267.966,-62284004286125,40032,106546,-28108.5,33558.3,8.8,0.026,10285501,LOCKED
62584,268.966,-62284004395690,-38230,28284,-28201.9,33896.2,8.8,0.029,10262887,LOCKED
62585,269.966,-62284004394105,-7782,58732,-28221.4,33909.6,8.8,0.032,10354153,LOCKED
62586,270.966,-62284004395051,18770,85284,-28217.1,33932.9,8.8,0.035,10448694,LOCKED
62587,271.968,-62284004499245,-52194,14320,-28376.6,34262.9,8.6,0.035,10430909,LOCKED
62588,272.968,-62284004495638,-20038,46476,-28351.7,34054.5,8.5,0.035,10523924,LOCKED
62589,273.968,-62284004491820,13346,79860,-28433.7,33111.8,8.5,0.038,10615661,LOCKED
62590,274.967,-62284004582964,-46123,20391,-28516.2,33698.7,8.5,0.039,10617424,LOCKED
62591,275.968,-62284004586557,-18651,47863,-28610.5,33455.8,8.5,0.037,10703323,LOCKED
62592,276.966,-62284004578742,18791,85305,-28691.8,32364.4,8.6,0.037,10798936,LOCKED
62593,277.968,-62284004572532,52547,119061,-28723.0,31734.2,8.5,0.039,10897450,LOCKED
62594,278.968,-62284004595742,55706,122220,-28700.2,32105.0,8.5,0.043,10851397,LOCKED
