# elapsed_s,phase_ns
0.8,-103518
2.2,-103528
3.5,-103540
4.8,-103553
6.2,-103528
7.6,-103437
8.9,-103558
10.3,-103588
11.6,-103478
12.9,-103588
14.3,-103589
15.6,-103578
16.9,-103458
18.2,-103598
19.6,-103546
21.0,-103598
22.4,-103308
23.7,-103592
25.0,-103503
26.5,-103608
27.8,-103328
29.1,-103588
30.4,-103598
31.7,-103457
33.0,-103565
34.4,-103578
35.8,-103537
37.1,-103548
38.5,-103588
39.9,-103568
41.2,-103356
42.6,-103608
43.9,-103618
45.2,-103547
46.5,-103559
48.0,-103466
49.3,-103615
50.6,-103615
51.9,-103598
53.3,-103548
54.6,-103628
56.0,-103507
57.3,-103179
58.6,-102817
60.0,27472
61.3,77755
62.6,-103414
63.9,-103577
65.2,-103336
66.5,-103598
67.8,-103516
69.1,-103508
70.4,-103497
71.8,-103618
73.1,-103518
74.4,-103477
75.7,-103573
77.1,-103568
78.4,-103579
79.7,-103154
81.0,-103367
82.3,-103578
83.7,-103568
85.0,-102995
86.3,-103473
87.6,-103558
88.9,-103527
90.2,-103538
91.5,-103478
92.8,-103595
94.1,-103547
95.4,-103588
96.7,-103598
98.0,-103390
99.3,-103622
100.6,-103438
102.0,-103422
103.3,-103609
104.6,-103563
105.9,-103598
107.2,-103067
108.5,-103598
109.8,-103609
111.2,-103538
112.5,-103548
113.8,-103518
115.1,-103588
116.4,-103588
117.7,-103569
119.1,-103127
120.4,-103587
121.7,-103398
123.0,-103465
124.3,-103594
125.6,-103532
126.9,-103368
128.2,-103548
129.6,-103558
130.9,-103488
132.2,-103610
133.5,101101
134.8,99198
136.1,95841
137.4,89058
138.8,84498
140.1,78331
141.4,71108
142.7,70108
144.1,65741
145.4,60758
146.7,61976
148.0,58435
149.4,56110
150.7,56090
152.0,57363
153.3,58101
154.6,54398
155.9,51830
157.2,51118
158.5,47870
159.8,45391
161.1,44160
162.4,40977
163.7,34702
165.0,34210
166.3,35607
167.6,34252
169.0,34718
170.3,35749
171.6,37464
172.9,39187
174.2,40647
175.6,35589
176.9,34518
178.2,32958
179.5,29806
180.8,28229
182.1,26498
183.4,24178
184.7,20345
186.0,23348
187.3,21133
188.7,19267
190.0,17521
191.3,17837
192.6,18581
193.9,17377
195.2,14858
196.5,15039
197.8,15780
199.1,17212
200.5,19931
201.8,16930
203.1,17656
204.4,11988
205.7,12138
207.0,12666
208.3,12238
209.6,8880
211.0,9822
212.3,8313
213.6,8637
214.9,9539
216.2,8838
217.6,9088
218.8,5840
220.2,5598
221.5,4130
222.8,3877
224.0,4051
225.4,6511
226.7,7568
228.0,9960
229.3,8648
230.6,8180
231.9,10257
233.2,11098
234.6,8712
235.9,10259
237.2,13635
238.5,14917
239.9,16657
241.2,17208
242.5,17258
243.8,18078
245.1,17188
246.5,20502
247.8,20882
249.1,22938
250.4,23544
251.8,25158
253.1,25150
254.4,22426
255.7,22808
257.0,21507
258.3,23927
259.6,25416
260.9,26355
262.2,26262
263.5,24542
264.8,22810
266.2,23252
267.5,21280
268.8,21708
270.1,21853
271.4,19959
272.7,20437
274.0,16768
275.3,16798
276.6,15497
277.9,14172
279.2,14295
280.6,13199
281.9,11909
283.2,11678
284.5,8460
285.8,7266
287.2,7678
288.5,7481
289.8,7291
291.1,5788
292.4,5200
293.7,1706
295.0,184
296.3,4758
297.6,3139
298.9,3318
300.2,1778
301.5,957
302.8,385
304.2,-3227
305.5,-1012
306.8,-1842
308.1,-1367
309.4,-2092
310.7,-3318
312.0,-3042
313.3,-2552
314.6,-5211
316.0,-2697
317.3,2977
318.6,4688
319.9,4945
321.2,4450
322.6,4696
323.9,3667
325.2,2531
326.5,4848
327.8,5181
329.1,7595
330.4,8785
331.8,6866
333.1,7854
334.4,8352
335.7,10749
337.0,12608
338.3,11448
339.6,11017
341.0,13121
342.3,12778
343.6,14274
344.9,10598
346.2,13538
347.5,12919
348.8,12628
350.2,14737
351.5,13146
352.8,13158
354.1,13532
355.4,12289
356.7,12080
358.0,13747
359.4,10882
360.7,10375
362.0,11196
363.3,10307
364.6,7918
366.0,10738
367.3,12057
368.6,12317
369.9,13279
371.2,13688
372.5,11136
373.8,13538
375.2,9193
376.4,11630
377.8,9838
379.1,11969
380.4,9618
381.7,8328
383.0,9976
384.4,5957
385.8,6624
387.1,7026
388.4,7133
389.7,7269
391.0,6885
392.4,5961
393.7,7508
395.0,3965
396.3,7302
397.6,6518
398.9,7498
400.2,6250
401.5,7923
402.8,4919
404.1,6317
405.4,5047
406.7,7218
408.1,6900
409.4,6903
410.7,8617
412.0,8422
413.3,8827
414.6,6209
416.0,7399
417.3,9371
418.7,10908
420.0,9558
421.3,11679
422.6,12418
423.9,12356
425.2,10870
426.5,34294
427.8,36949
429.1,36257
430.4,34901
431.8,34707
433.1,32495
434.4,30007
435.7,28888
437.0,28892
438.3,28609
439.6,31506
441.0,30427
442.3,28848
443.6,27168
444.9,26843
446.2,26312
447.5,24498
448.8,23148
450.2,21318
451.5,20838
452.8,21309
454.1,17948
455.4,20089
456.7,19238
458.0,21048
459.4,20226
460.7,19807
462.0,21370
463.3,19396
464.6,15059
465.9,18833
467.2,20202
468.6,19451
469.9,18038
471.2,18470
472.6,17448
473.9,18445
475.2,15899
476.5,15308
477.8,14291
479.2,14411
480.5,13570
481.8,12111
483.1,11867
484.4,11349
485.7,11328
487.0,11887
488.4,10428
489.7,10839
491.0,10680
492.3,9341
493.6,11120
494.9,7978
496.2,9660
497.5,8571
498.8,8580
500.1,8210
501.4,5968
502.7,6659
504.0,3879
505.3,2478
506.6,5400
507.9,5160
509.2,7812
510.5,8206
511.8,8771
513.1,7615
514.4,4486
515.8,5500
517.1,7059
518.4,9388
519.7,9806
521.0,8228
522.3,8792
523.6,7699
524.9,6848
526.2,8577
527.5,12727
528.8,12449
530.1,12315
531.4,12474
532.7,10248
534.0,11415
535.3,10403
536.6,9938
537.9,13051
539.2,12879
540.5,11720
541.8,11918
543.1,10258
544.5,7534
545.8,6728
547.1,9669
548.4,6608
549.7,7702
551.0,7437
552.3,7826
553.6,5450
554.9,2298
556.2,5173
557.5,6447
558.8,6708
560.1,6348
561.4,6078
562.7,4428
564.0,4854
565.3,4932
566.7,3705
568.0,3239
569.3,4141
570.6,1390
571.9,2908
573.2,4358
574.6,3408
575.9,3472
577.2,2189
578.5,2839
579.8,1773
581.2,1295
582.5,-1029
583.8,306
585.1,-2552
586.4,-2894
587.7,-2628
589.1,-2495
590.4,-1642
591.7,-44
593.0,1498
594.3,348
595.6,808
597.0,-941
598.3,-2106
599.6,-1282
600.9,-568
602.2,339
603.5,-2699
604.8,8214
606.1,9297
607.4,9872
608.7,9750
610.0,10278
611.4,8608
612.7,6882
614.0,9557
615.3,8776
616.7,9728
618.0,7375
619.3,7478
620.6,5655
621.9,5278
623.2,6996
624.5,3304
625.8,6210
627.1,4491
628.4,6111
629.7,6859
631.0,6689
632.4,6108
633.7,8076
635.0,3713
636.3,6566
637.6,9178
638.9,7866
640.2,8436
641.5,7696
642.8,5411
644.2,5307
645.5,1147
646.8,2438
648.1,1509
649.4,3248
650.7,1829
652.0,1483
653.3,2041
654.6,407
655.9,4088
657.2,862
658.5,-2012
659.8,-1496
661.1,581
662.4,812
663.7,571
665.0,-2244
666.3,-2353
667.6,-4207
668.9,-4437
670.2,-3834
671.5,-2458
672.8,-2105
674.2,-2872
675.5,-560
676.8,154
678.1,-1052
679.4,-1925
680.8,-2041
682.0,-188
683.4,2518
684.7,535
686.0,2091
687.3,3811
688.6,1989
689.9,941
691.2,2733
692.6,2259
693.9,4308
695.2,3259
696.5,8378
697.8,7178
699.1,6978
700.4,8909
701.8,9066
703.1,8919
704.4,7653
705.7,10683
707.0,13358
708.4,14848
709.7,15257
711.0,15528
712.3,13877
713.6,14568
714.9,13777
716.3,16408
717.6,18720
718.9,19208
720.2,21227
721.5,19789
722.8,17925
724.1,16178
725.4,16184
726.7,15578
728.0,14897
729.3,15724
730.6,14173
731.9,11688
733.2,13822
734.5,8914
735.8,9095
737.1,9244
738.4,9282
739.8,7908
741.1,9827
742.4,10068
743.7,9879
745.0,8688
746.4,11141
747.7,9788
749.0,8396
750.3,9009
751.6,7089
752.9,6682
754.2,8219
755.6,8875
756.9,5098
758.2,6060
759.5,4190
760.8,6828
762.1,7864
763.4,7299
764.8,5658
766.1,5848
767.4,8288
768.7,8609
770.0,8078
771.3,8757
772.6,7953
773.9,7990
775.2,4297
776.6,8558
777.9,7695
779.2,8050
780.5,7258
781.8,7328
783.1,8376
784.4,3004
785.7,4857
787.0,6768
788.3,8174
789.6,8638
790.9,9530
792.2,7767
793.6,7648
794.9,4149
796.2,9145
797.5,9560
798.8,8691
800.1,8480
801.4,11239
802.7,11030
804.0,10269
805.4,9587
806.7,11844
808.0,10239
809.3,9807
810.6,11797
811.9,11104
813.2,11440
814.5,9877
815.8,10998
817.1,12680
818.4,11110
819.8,12877
821.1,8287
822.4,9950
823.7,10579
825.0,10278
826.3,10296
827.6,7149
828.9,8888
830.2,10121
831.5,10645
832.8,10819
834.1,9129
835.4,8067
836.7,7850
838.0,8291
839.3,9899
840.6,9818
841.9,9736
843.2,9016
844.5,6715
845.8,8428
847.1,9344
848.4,8372
849.7,9612
851.0,9881
852.3,10007
853.6,8453
854.9,6795
856.2,6878
857.6,8237
858.9,7837
860.2,8409
861.6,10246
862.9,8937
864.2,9188
865.5,10398
866.8,10799
868.1,10639
869.4,7941
870.7,9918
872.1,10350
873.4,11801
874.7,11897
876.0,11748
877.3,10602
878.6,9480
879.9,10326
881.2,9328
882.6,8612
883.9,8514
885.2,4958
886.5,6067
887.8,5173
889.1,7448
890.4,6079
891.7,8347
893.0,10468
894.3,9223
895.7,9152
897.0,10598
898.3,10688
899.6,10827
900.9,12618
902.2,12941
903.5,13999
904.8,12818
906.1,13599
907.4,16072
908.7,13088
910.0,14930
911.3,14537
912.7,16484
914.0,14538
915.3,11855
916.6,15697
917.9,16812
919.2,15128
920.5,15138
921.8,16488
923.2,14954
924.5,12551
925.8,14445
927.1,16326
928.4,18286
929.7,18499
931.0,19688
932.4,20657
933.7,18629
935.0,18729
936.3,20520
937.6,20042
938.9,21197
940.2,18929
941.5,19651
942.9,18836
944.2,18798
945.4,16105
946.7,17701
948.0,20268
949.3,17842
950.7,18990
952.0,17604
953.3,16481
954.6,16787
955.9,16819
957.2,17529
958.5,17749
959.8,18530
961.1,20028
962.4,19617
963.7,20552
965.0,20878
966.3,20462
967.6,20827
968.9,19429
970.2,18461
971.5,20703
972.9,19428
974.2,18137
975.5,17369
976.8,17534
978.1,18518
979.4,18345
980.7,19914
982.0,17139
983.4,15361
984.7,13868
986.0,13443
987.3,14188
988.7,13308
990.0,14454
991.3,13029
992.6,13919
993.9,12208
995.2,10578
996.5,9898
997.8,9622
999.1,11229
1000.4,9919
1001.8,8288
1003.1,7308
1004.4,5204
1005.7,8373
1007.0,7159
1008.3,5105
1009.6,2607
1010.9,4752
1012.2,2026
1013.5,4428
1014.9,299
1016.2,2207
1017.5,1777
1018.8,891
1020.1,2538
1021.4,1510
1022.7,1788
1024.0,-560
1025.3,2500
1026.6,2498
1027.9,5355
1029.2,3269
1030.5,3289
1031.9,4159
1033.2,4078
1034.5,4257
1035.8,6177
1037.1,8355
1038.4,9939
1039.7,8559
1041.0,9958
1042.3,8340
1043.6,8529
1044.9,6627
1046.2,5414
1047.6,10248
1048.9,10600
1050.2,9670
1051.5,9018
1052.8,7862
1054.1,8466
1055.4,9429
1056.7,12308
1058.0,14397
1059.3,13139
1060.6,14199
1062.0,15098
1063.3,14863
1064.6,15948
1065.9,14888
1067.2,15867
1068.5,17338
1069.8,18258
1071.2,19077
1072.4,16729
1073.7,17882
1075.0,17551
1076.4,19048
1077.7,19083
1079.0,20430
1080.3,21116
1081.6,23228
1082.9,21572
1084.2,21067
1085.5,21394
1086.8,21958
1088.2,21027
1089.5,20723
1090.8,21847
1092.1,21148
1093.4,23567
1094.7,18461
1096.0,21986
1097.4,21497
1098.7,22355
1100.0,23059
1101.3,22098
1102.6,21586
1103.9,19461
1105.2,20061
1106.5,21113
1107.8,18958
1109.2,17259
1110.5,15922
1111.8,13028
1113.1,13407
1114.4,10058
1115.7,8960
1117.0,10739
1118.3,10072
1119.6,8431
1120.9,7078
1122.2,7267
1123.5,7372
1124.8,4896
1126.2,4139
1127.4,2885
1128.7,2831
1130.0,2612
1131.4,2799
1132.7,2578
1134.0,539
1135.3,348
1136.6,2169
1137.9,-1571
1139.2,-229
1140.5,-884
1141.8,-1730
1143.2,687
1144.5,-2200
1145.8,-612
1147.1,-370
1148.4,-55
1149.7,263
1151.0,1891
1152.3,985
1153.7,288
1155.0,-2228
1156.3,-1813
1157.6,1971
1158.9,3708
1160.2,2878
1161.5,5708
1162.8,5858
1164.1,4972
1165.4,4201
1166.7,4331
1168.0,5572
1169.3,4328
1170.7,2762
1172.0,4228
1173.3,4517
1174.6,1446
1175.9,3728
1177.2,4640
1178.5,4926
1179.8,6503
1181.1,5473
1182.4,7408
1183.7,7939
1185.0,5577
1186.4,7241
1187.7,7558
1189.0,8580
1190.3,10242
1191.6,11295
1192.9,11517
1194.2,10539
1195.5,7888
1196.9,9588
1198.2,7500
1199.5,9224
1200.8,9327
1202.1,9276
1203.4,9717
1204.7,8806
1206.0,10469
1207.3,11317
1208.6,10385
1209.9,9660
1211.2,8276
1212.5,7862
1213.8,8248
1215.1,5441
1216.4,5817
1217.8,3938
1219.1,5643
1220.4,6830
1221.7,7138
1223.0,6160
1224.3,4538
1225.6,2916
1227.0,7233
1228.3,7418
1229.6,7261
1230.9,7735
1232.2,9248
1233.5,7078
1234.9,3940
1236.2,4487
1237.5,4917
1238.8,5890
1240.1,6489
1241.4,7084
1242.8,7231
1244.1,7683
1245.4,7613
1246.7,9336
1248.0,9901
1249.3,12328
1250.6,12580
1251.9,14631
1253.2,16668
1254.5,14668
1255.8,13692
1257.1,17209
1258.4,17298
1259.7,16888
1261.0,15500
1262.4,16342
1263.7,17668
1265.0,15535
1266.3,14948
1267.6,16307
1268.9,15676
1270.2,18018
1271.5,19350
1272.8,18699
1274.1,17849
1275.4,16038
1276.8,14951
1278.1,11561
1279.4,14617
1280.7,13398
1282.0,13058
1283.3,10531
1284.7,9050
1286.0,11038
1287.4,7418
1288.7,7482
1290.0,8581
1291.3,7535
1292.7,6699
1294.0,5714
1295.3,3916
1296.6,4741
1297.9,4996
1299.2,6103
1300.5,4659
1301.8,4068
1303.2,4776
1304.4,4253
1305.7,5589
1307.0,7389
1308.4,6868
1309.7,7928
1311.0,5145
1312.3,7441
1313.6,8598
1314.9,8976
1316.2,11248
1317.6,12865
1318.9,13489
1320.2,12943
1321.5,12784
1322.8,12985
1324.1,13352
1325.4,12998
1326.8,13000
1328.1,12509
1329.4,17041
1330.7,17398
1332.0,17203
1333.3,17458
1334.6,15430
1335.9,15279
1337.2,16303
1338.5,17817
1339.8,16945
1341.1,18308
1342.4,20268
1343.7,17488
1345.0,15518
1346.3,17314
1347.7,15293
1349.0,14527
1350.3,17347
1351.6,14409
1353.0,14387
1354.3,19281
1355.6,14841
1356.9,18388
1358.2,19369
1359.5,18229
1360.8,17639
1362.2,17010
1363.5,14894
1364.8,14316
1366.1,13648
1367.4,13601
1368.7,12522
1370.0,12877
1371.3,12228
1372.6,11228
1374.0,11370
1375.3,8809
1376.6,10437
1378.0,10599
1379.3,10908
1380.6,9986
1381.9,10078
1383.2,8639
1384.5,7103
1385.8,7225
1387.2,6778
1388.5,10334
1389.8,8468
1391.1,9030
1392.4,9288
1393.7,8670
1395.0,5817
1396.3,6044
1397.6,7379
1398.9,7620
1400.2,5833
1401.5,6885
1402.8,7471
1404.1,9000
1405.4,9149
1406.7,7340
1408.0,6429
1409.4,7455
1410.7,4578
1412.0,3938
1413.3,5627
1414.6,618
1415.9,464
1417.2,410
1418.5,1970
1419.8,-1322
1421.1,-712
1422.4,2142
1423.7,508
1425.0,-2058
1426.3,-2482
1427.6,2107
1428.9,1698
1430.2,1480
1431.5,2268
1432.8,-53
1434.1,775
1435.4,-472
1436.7,385
1438.0,169
1439.4,1625
1440.7,4615
1442.0,4248
1443.3,3708
1444.6,988
1445.9,1587
1447.2,1109
1448.5,2407
1449.9,1519
1451.2,371
1452.5,2360
1453.8,2341
1455.1,-1222
1456.4,349
1457.7,-2182
1459.0,-1323
1460.3,-608
1461.6,-698
1463.0,-2051
1464.3,-1282
1465.6,1129
1466.9,1345
1468.2,2189
1469.5,1561
1470.8,3588
1472.2,4701
1473.5,4431
1474.8,2210
1476.1,4533
1477.5,2216
1478.8,2579
1480.1,908
1481.4,3817
1482.7,3064
1484.0,1637
1485.3,3341
1486.6,4980
1487.9,6105
1489.3,6326
1490.6,3640
1491.9,4799
1493.2,6746
1494.5,5128
1495.8,8859
1497.1,8081
1498.4,9699
1499.7,7859
1501.0,13915
1502.3,12050
1503.6,12473
1504.9,13528
1506.2,12933
1507.5,13548
1508.9,16950
1510.2,17090
1511.5,17356
1512.8,18769
1514.2,20840
1515.5,18598
1516.8,17618
1518.1,18112
1519.4,18938
1520.7,18907
1522.0,19309
1523.4,20525
1524.7,18565
1526.0,19038
1527.3,19778
1528.6,18739
1529.9,18942
1531.2,17373
1532.5,20699
1533.8,17479
1535.1,17853
1536.4,20349
1537.7,22278
1539.0,20074
1540.3,19051
1541.6,17686
1543.0,17830
1544.3,16058
1545.6,13826
1546.9,12095
1548.2,14297
1549.5,11418
1550.9,11828
1552.2,10233
1553.5,9505
1554.8,5597
1556.1,8258
1557.4,5236
1558.8,6948
1560.1,4859
1561.4,4903
1562.7,5419
1564.0,5356
1565.4,2015
1566.7,2337
1568.0,2152
1569.3,4817
