# elapsed_s,phase_ns
0.4,-103683
1.7,-103742
3.0,-103712
4.3,-103702
5.6,-103693
6.9,-103692
8.2,-103684
9.5,-103713
10.9,-103722
12.2,-103682
13.5,-103572
14.8,-103660
16.1,-103702
17.4,-103713
18.8,-103643
20.1,-103633
21.4,-103712
22.8,-103663
24.1,-103662
25.4,-103673
26.7,-103692
28.0,-103525
29.3,-103703
30.6,-103662
32.0,62168
33.3,-103703
34.6,-103693
35.9,-103692
37.3,-103673
38.7,-103702
39.9,-103682
41.2,-103676
42.5,-103700
43.9,-103702
45.2,-103702
46.5,-103693
47.8,-103712
49.1,-103652
50.5,-103724
51.8,-103738
53.1,-103670
54.4,-103723
55.7,-103689
57.0,-103723
58.4,-103702
59.7,-103683
61.0,-103663
62.3,-103672
63.6,-103544
65.0,-103625
66.3,-103653
67.6,-103718
68.9,-103718
70.2,-103580
71.5,-103714
72.8,-103652
74.1,-103682
75.5,-103691
76.8,-103670
78.1,-103693
79.4,-103691
80.7,-103692
82.0,-103722
83.3,-103472
84.7,-103713
86.0,-103692
87.3,-103647
88.6,-103732
89.9,-103735
91.2,-103651
92.5,-103732
93.9,-103607
95.2,-103722
96.6,-103713
97.9,-103662
99.2,-103662
100.5,-103622
101.8,-103556
103.1,-103676
104.4,-103514
105.7,-103673
107.1,-103718
108.4,-103612
109.7,97568
111.0,91472
112.3,84736
113.6,82888
114.9,80202
116.2,77488
117.5,74290
118.8,65429
120.1,62574
121.4,60382
122.7,53999
124.0,48155
125.4,43966
126.7,41750
128.0,43008
129.4,39561
130.7,33596
131.9,28129
133.2,27028
134.5,23608
135.9,23146
137.2,21448
138.5,18967
139.8,16498
141.1,16878
142.5,16379
143.8,19024
145.1,16154
146.5,18069
147.8,18028
149.1,12558
150.5,7458
151.8,6958
153.1,9328
154.4,10667
155.7,12847
157.0,13969
158.3,13649
159.7,12377
161.0,13998
162.3,9807
163.6,13230
164.9,11504
166.3,11327
167.6,14109
168.9,12061
170.2,12339
171.5,12412
172.9,15148
174.2,14657
175.5,11883
176.8,12808
178.1,15189
179.5,10428
180.8,10058
182.1,11898
183.4,13742
184.7,13160
186.0,12558
187.4,9757
188.8,10677
190.1,11848
191.4,11416
192.7,2653
194.0,198
195.3,-831
196.7,-1989
198.0,-429
199.3,-1562
200.6,-1062
201.9,-3378
203.2,-2981
204.5,-446
205.8,-1282
207.1,-4227
208.4,-6070
209.8,-7041
211.1,-5022
212.4,-3980
213.7,-5431
215.0,-5372
216.3,-4821
217.6,-5969
219.0,-6062
220.3,-6282
221.6,-2988
223.0,-2210
224.3,-272
225.6,-110
227.0,-3676
228.3,-3651
229.6,-6452
230.9,-2805
232.2,438
233.5,3127
234.9,8797
236.2,6795
237.5,4408
238.8,2287
240.1,3078
241.4,6360
242.7,6914
244.0,4736
245.3,4085
246.6,13198
247.9,13086
249.3,13769
250.6,11456
251.9,11734
253.3,10268
254.6,11178
255.9,12299
257.2,9529
258.5,5672
259.9,5843
261.2,3557
262.5,3937
263.8,5348
265.1,2328
266.4,-2060
267.7,-978
269.0,-739
270.3,-4071
271.6,-3248
272.9,-2093
274.2,-2560
275.5,-2264
276.9,2808
278.2,-764
279.5,-5314
280.8,-1591
282.1,-2268
283.4,-862
284.7,214
286.0,5876
287.4,7775
288.7,1407
289.9,3348
291.2,4618
292.6,1546
293.9,-565
295.2,-1945
296.5,-2111
297.8,-7502
299.1,-8625
300.5,-5872
301.8,-6988
303.1,-6331
304.4,-4997
305.7,-7612
307.0,-8879
308.3,-6671
309.6,-5180
310.9,-4372
312.2,-4722
313.5,-3403
314.9,-1362
316.2,678
317.5,4189
318.8,-2692
320.1,2266
321.4,4782
322.7,7846
324.0,6077
325.4,2568
326.7,2933
328.1,4617
329.4,770
330.7,-134
332.1,1740
333.4,4757
334.7,7695
337.0,4885
338.3,1226
339.6,1352
340.9,3128
342.2,1387
343.6,6231
344.9,4087
346.2,921
347.6,2208
348.9,3198
350.2,2488
351.5,-443
352.8,-2225
354.1,-3593
355.4,-2947
356.7,1067
358.0,-3280
359.3,-8032
360.7,-9312
362.0,-5571
363.3,-3243
364.6,-7491
366.0,-8412
367.3,-6127
368.6,-4552
369.9,-8173
371.2,-7830
372.5,-9680
373.8,-9912
375.1,-13673
376.4,-15471
377.7,-15243
379.0,-15858
380.3,-14402
381.7,-8141
383.0,-3961
384.2,-6552
385.6,-8332
386.9,-8873
388.1,-6704
389.5,-11672
390.8,-10528
392.1,-8592
393.4,-5899
394.7,-3560
396.0,-5242
397.3,-5824
398.6,-5816
399.9,-6783
401.3,-5864
402.6,-2582
403.9,1592
405.2,1688
406.5,2725
407.8,2892
409.1,2414
410.4,1288
411.7,-1246
413.1,-1811
414.4,-119
415.7,1667
417.0,2918
418.4,-101
419.7,-5660
421.0,-2502
422.3,85
423.6,2776
424.9,-3314
426.2,7688
427.6,8209
428.9,8575
430.2,3961
431.6,3456
432.8,-1683
434.1,2258
435.5,2368
436.8,-32
438.1,-2556
439.4,-5451
440.7,-3875
442.0,-6374
443.3,-8714
444.6,-12054
445.9,-10012
447.2,-8182
448.5,-9112
449.8,-8992
451.2,-6239
452.5,-3231
453.8,-2793
455.1,-4948
456.4,-3134
457.8,-929
459.2,-623
460.5,1628
461.8,284
463.1,1668
464.4,2480
465.7,6448
467.0,4529
468.3,2010
469.7,892
471.0,1957
472.3,-972
473.6,-2891
474.9,-7412
476.3,-6771
477.6,-5063
478.9,-8454
480.2,-11112
481.5,-11520
482.8,-10490
484.2,-12682
485.5,-16709
486.8,-14822
488.1,-12693
489.5,-11321
490.8,-10772
492.1,-11346
493.4,-9317
494.7,-8149
496.0,-6012
497.3,-5054
498.6,-1729
499.9,-6150
501.2,-3653
502.5,-418
503.8,4768
505.2,3396
506.5,76
507.8,-71
509.1,-4182
510.4,-5592
511.7,32
513.1,3868
514.4,5524
515.7,2588
517.0,1780
518.3,-312
519.6,624
520.9,-1429
522.2,-4532
523.5,-4706
524.8,-8482
526.1,-6873
527.5,-3942
528.8,-10272
530.1,-7450
531.4,-9746
532.7,-9882
534.0,-9102
535.3,-10301
536.6,-6612
537.9,-3190
539.3,-3548
540.5,-4390
541.9,-4610
543.2,-4351
544.5,-3424
545.8,-1203
547.1,-1148
548.4,-4052
549.8,-8512
551.1,-9553
552.4,-6569
553.7,1726
555.0,6809
556.3,7168
557.6,3292
559.0,1288
560.3,-622
561.6,-5535
562.9,-6036
564.3,-7534
565.6,-6642
566.9,359
568.2,-2532
569.6,-4098
570.9,1519
572.2,-1222
573.6,-1982
574.9,-993
576.2,-1288
577.5,2390
578.8,5647
580.1,628
581.4,2347
582.7,2538
584.0,2298
585.3,2048
586.6,2775
587.9,8470
589.2,4478
590.5,1958
591.8,6014
593.2,8488
594.5,3796
595.8,3168
597.1,3377
598.4,4601
599.7,4189
601.1,2881
602.4,7947
603.7,8072
605.0,8506
606.4,8007
607.8,8868
609.1,5628
610.4,4470
611.7,3777
613.0,7088
614.3,7949
615.6,10530
616.9,8577
618.2,6433
619.5,2309
620.8,3618
622.1,5073
623.5,6757
624.8,3927
626.1,2128
627.4,-122
628.7,-1993
630.0,-3582
631.3,-3648
632.6,-4373
633.9,-4613
635.2,-4283
636.5,-6910
638.0,-8762
639.3,-9672
640.6,-9812
641.9,-14018
643.2,-16549
644.5,-15862
645.9,-12127
647.2,-11111
648.5,-6763
649.8,-7416
651.1,-6819
652.4,-6250
653.7,-1382
655.0,2012
656.3,-1648
657.6,-3449
658.9,-6879
660.2,-4603
661.5,-6614
662.8,-11019
664.2,-12309
665.5,-11470
666.8,-10673
668.1,-13000
669.4,-14761
670.7,-11969
672.0,-15961
673.3,-17642
674.7,-18460
676.0,-14372
677.3,-11524
678.6,-11955
679.9,-11861
681.2,-15721
682.5,-15180
683.8,-14942
685.2,-12071
686.5,-11329
687.8,-10842
689.1,-11470
690.4,-6654
691.7,-10688
693.0,-9502
694.4,-8492
695.7,-6083
697.0,-3349
698.4,-2561
699.6,-5471
700.9,-5191
702.2,429
703.5,1908
704.9,5457
706.2,7309
707.5,9179
708.8,6218
710.1,5936
711.4,3528
712.7,6144
714.1,1588
715.4,2757
716.7,3153
718.1,4518
719.4,3605
720.7,6992
722.0,9009
723.3,6138
724.7,4501
726.0,6622
727.3,8204
728.6,10446
729.9,2569
731.2,3609
732.5,3877
733.8,11264
735.1,10123
736.4,7048
737.7,6105
739.1,3267
740.4,5108
741.7,9077
743.0,10970
744.3,6243
745.6,5237
746.9,3902
748.2,2220
749.5,-992
750.9,-6493
752.2,-5742
753.5,-6453
754.8,-4810
756.1,-3318
757.4,-6176
758.7,-5494
760.1,-3519
761.4,-4679
762.7,-5871
764.0,-5275
765.3,-6299
766.6,-4284
767.9,-258
769.2,1107
770.5,-2153
771.8,-162
773.2,-22
774.5,811
775.8,6227
777.1,8479
778.5,5229
779.8,2466
781.1,2348
782.4,5407
783.7,9840
785.0,8258
786.3,5455
787.7,3665
789.0,2770
790.3,3373
791.6,718
792.9,1119
794.2,3457
795.5,-483
796.9,-2545
798.2,-1880
799.5,-1025
800.8,908
802.1,2705
803.4,-681
804.7,1211
806.0,1762
807.3,3096
808.7,3290
810.0,7087
811.3,5057
812.6,3987
813.9,473
815.2,1803
816.5,2167
818.0,3884
819.2,3493
820.5,668
821.9,-1173
823.2,-1745
824.5,-1225
825.8,1427
827.1,3998
828.4,-834
829.7,-5021
831.0,-5189
832.3,-3342
833.7,-2861
835.0,-4259
836.3,-6112
837.6,-5242
838.9,-5521
840.2,-3644
841.5,-3571
842.8,-1909
844.1,108
845.4,2558
846.7,5598
848.2,1468
849.5,1765
850.8,1398
852.1,1279
853.4,3628
854.7,5768
856.0,8720
857.3,11290
858.6,4409
859.9,2878
861.2,4059
862.6,5486
863.9,8740
865.2,11499
866.5,9638
867.8,3995
869.1,1902
870.4,164
871.7,-1682
873.0,-1398
874.3,-2055
875.6,-7397
877.0,-7023
878.3,-7703
879.6,-7122
880.9,-7408
882.2,-10853
883.5,-8642
884.8,-4450
886.1,-2280
887.4,-3292
888.7,-10894
890.1,-7711
891.4,-4027
892.7,-272
894.0,-4043
895.3,-5712
896.7,-6543
898.0,-6602
899.3,-6722
900.6,-9953
901.9,-11451
903.2,-12227
904.5,-12603
905.9,-8309
907.2,-7084
908.5,-8031
909.8,-10407
911.1,-12302
912.4,-12051
913.7,-15053
915.0,-15808
916.3,-15498
917.7,-11282
919.0,-15142
920.3,-13386
921.6,-8905
922.9,-4983
924.2,-4552
925.5,-5294
926.8,-4017
928.1,-1072
929.4,-4353
930.7,-751
932.1,629
933.4,-217
934.7,-3910
936.0,-5806
937.3,-2680
938.7,-1300
939.9,2528
941.3,3772
942.6,4101
943.9,9953
945.2,7348
946.5,4838
947.8,2248
949.2,339
950.5,2709
951.8,898
953.1,1995
954.5,184
955.8,3478
957.1,7067
958.4,6575
959.7,3694
961.0,4028
962.3,4638
963.6,7528
964.9,6098
966.2,2731
967.5,2250
968.9,-3840
970.2,-3512
971.5,-3157
972.8,3708
974.1,6408
975.4,10248
976.7,5340
978.0,5817
979.4,2818
980.7,4406
982.0,909
983.3,-2180
984.6,-5358
985.9,-4159
987.2,-3613
988.5,-5628
989.9,-6844
991.2,-5046
992.5,-4743
993.8,-705
995.1,-3413
996.4,-303
997.7,1775
999.0,-3171
1000.4,-5352
1001.7,-5722
1003.0,-2333
1004.3,-4378
1005.6,-2563
1006.9,-4662
1008.2,-2553
1009.5,-790
1010.9,662
1012.2,647
1013.5,469
1014.8,-331
1016.2,371
1017.5,2171
1018.8,5188
1020.1,380
1021.5,2672
1022.8,4333
1024.1,7212
1025.4,8367
1026.8,5190
1028.2,3258
1029.5,2473
1030.8,3195
1032.1,-429
1033.4,914
1034.7,2645
1036.0,3006
1037.3,718
1038.7,1436
1040.0,4330
