# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
64861,0.104,-392614346717005,0,0,0.0,999999.0,10.2,0.048,0,INIT
64862,1.099,-392614346761591,0,0,-44586.0,inf,10.4,0.053,0,ACQUIRING
64863,2.099,-392614346669719,0,0,23643.0,55708.7,10.7,0.046,0,ACQUIRING
64864,3.101,-392614346660061,0,0,26270.4,39537.8,11.4,0.036,0,ACQUIRING
64865,4.101,-392614346632589,0,0,27036.2,32312.7,12.0,0.023,0,ACQUIRING
64866,5.101,-392614346611503,0,0,26405.0,28025.2,12.4,0.058,0,ACQUIRING
64867,6.101,-392614346581652,0,0,26548.8,25070.3,12.8,0.085,0,ACQUIRING
64868,7.103,-392614346551542,0,0,26905.4,22924.8,13.0,0.109,0,ACQUIRING
64869,8.099,-392614346506464,0,0,28283.4,22100.8,13.1,0.116,0,ACQUIRING
64870,9.100,-392614346425755,0,0,31844.5,27859.0,13.3,0.135,0,ACQUIRING
64871,10.101,-392614346490720,0,0,29386.4,30189.8,13.2,0.110,0,ACQUIRING
64872,11.101,-392614346418284,0,0,29624.1,28687.5,13.2,0.130,0,ACQUIRING
64873,12.100,-392614346327761,0,0,31775.4,32076.9,13.2,0.122,0,ACQUIRING
64874,13.100,-392614346391556,0,0,30397.1,32973.5,13.2,0.126,0,ACQUIRING
64875,14.101,-392614346362448,0,0,29468.9,32924.5,13.1,0.135,0,ACQUIRING
64876,15.101,-392614346248586,0,0,30709.5,34365.9,13.1,0.128,0,ACQUIRING
64877,16.102,-392614346244722,0,0,31034.5,33416.2,13.1,0.120,0,ACQUIRING
64878,17.102,-392614346227992,0,0,31011.6,32356.4,13.1,0.125,0,ACQUIRING
64879,18.101,-392614346204132,0,0,30882.3,31440.9,13.1,0.130,0,ACQUIRING
64880,19.101,-392614346127479,0,0,31441.9,31670.8,13.0,0.134,0,ACQUIRING
64881,20.102,-392614346091837,0,0,31910.8,31728.0,13.0,0.129,0,ACQUIRING
64882,21.101,-392614346035188,0,0,32556.2,32852.6,13.0,0.133,0,ACQUIRING
64883,22.102,-392614346094089,0,0,32053.2,33365.4,12.9,0.129,0,ACQUIRING
64884,23.100,-392614346031220,0,0,31974.0,32635.1,13.0,0.119,0,ACQUIRING
64885,24.102,-392614345959151,0,0,32282.5,32557.4,12.9,0.116,0,ACQUIRING
64886,25.100,-392614345987851,0,0,32003.9,32460.3,12.9,0.118,0,ACQUIRING
64887,26.102,-392614345892184,0,0,32288.0,32489.9,12.8,0.114,0,ACQUIRING
64888,27.103,-392614345907087,0,0,32166.7,31999.3,12.7,0.115,0,ACQUIRING
64889,28.101,-392614345802835,0,0,32566.0,33074.3,12.3,0.110,0,ACQUIRING
64890,29.101,-392614345772900,0,0,32873.6,33551.9,11.8,0.108,0,ACQUIRING
64891,30.102,-392614345757476,0,0,33019.9,33235.4,11.9,0.112,0,ACQUIRING
64892,31.102,-392614345723184,0,0,33147.6,32902.9,11.4,0.109,0,ACQUIRING
64893,32.103,-392614345682319,0,0,33294.7,32699.7,11.3,0.104,0,ACQUIRING
64894,33.101,-392614345645670,0,0,33434.3,32513.1,11.3,0.105,0,ACQUIRING
64895,34.102,-392614345691555,0,0,33173.5,33256.2,11.4,0.102,0,ACQUIRING
64896,35.103,-392614345625742,0,0,33100.9,32867.5,10.8,0.097,0,ACQUIRING
64897,36.103,-392614345576663,0,0,33107.6,32395.6,10.7,0.091,0,ACQUIRING
64898,37.103,-392614345601158,0,0,32880.2,33153.4,10.7,0.089,0,ACQUIRING
64899,38.102,-392614345516497,0,0,32885.1,32702.9,10.8,0.087,0,ACQUIRING
64900,39.103,-392614345504171,0,0,32814.1,32408.2,10.8,0.084,0,ACQUIRING
64901,40.102,-392614345424152,0,0,32917.4,32308.0,10.6,0.078,0,ACQUIRING
64902,41.102,-392614345425894,0,0,32891.6,31923.1,10.5,0.070,0,ACQUIRING
64903,42.102,-392614345422007,0,0,32777.2,31986.2,10.5,0.069,0,ACQUIRING
64904,43.103,-392614345411944,0,0,32608.9,32645.9,10.5,0.066,0,ACQUIRING
64905,44.102,-392614345282035,0,0,32744.1,32972.8,10.3,0.059,0,ACQUIRING
64906,45.102,-392614345251795,0,0,32855.4,33105.9,10.1,0.050,0,ACQUIRING
64907,46.103,-392614345227881,0,0,32929.4,32975.8,9.8,0.041,0,ACQUIRING
64908,47.103,-392614345283195,0,0,32769.3,33799.5,9.5,0.030,0,ACQUIRING
64909,48.102,-392614345239528,0,0,32654.8,34072.7,9.2,0.017,0,ACQUIRING
64910,49.103,-392614345164247,0,0,32653.8,33716.0,8.9,0.004,0,ACQUIRING
64911,50.102,-392614345186022,0,0,32529.7,34209.0,8.9,-0.001,0,ACQUIRING
64912,51.103,-392614345105375,0,0,32524.2,33866.9,8.9,0.001,0,ACQUIRING
64913,52.103,-392614345032280,0,0,32604.3,33926.7,8.8,-0.007,0,ACQUIRING
64914,53.103,-392614345038970,0,0,32596.5,33602.9,8.8,-0.005,0,ACQUIRING
64915,54.103,-392614345042895,0,0,32518.3,33705.6,8.9,-0.001,0,ACQUIRING
64916,55.104,-392614344930850,0,0,32597.7,33849.5,8.9,0.002,0,ACQUIRING
64917,56.103,-392614344934163,0,0,32603.9,33543.2,8.9,-0.006,0,ACQUIRING
64918,57.105,-392614344917278,0,0,32581.9,33281.9,8.9,0.004,0,ACQUIRING
64919,58.103,-392614344898802,0,0,32538.1,33153.7,8.9,0.012,0,ACQUIRING
64920,59.105,-392614344836553,5238,0,32547.3,32874.3,8.8,0.005,0,ACQUIRING
64921,60.103,-392614344800650,6533,1295,32637.8,32311.6,8.8,-0.018,65350,ACQUIRING
64922,61.105,-392614344846609,-66419,0,32470.9,33318.4,8.8,-0.025,-702415,ACQUIRING
64923,62.104,-392614344826359,-74401,0,32386.5,34633.6,8.9,-0.032,-656715,ACQUIRING
64924,63.103,-392614344953972,-219248,0,32006.8,45670.4,8.7,-0.005,-752057,ACQUIRING
64925,64.102,-392614344966489,-246304,0,31558.3,56593.7,8.4,0.027,-740312,LOCKED
64926,65.103,-392614345000110,-290249,0,30997.9,68850.9,8.2,0.025,-746968,LOCKED
64927,66.104,-392614344960444,-261840,28409,30463.6,77270.8,8.0,0.011,-671874,LOCKED
64928,67.103,-392614344991055,-300063,0,29840.0,87029.5,8.0,0.023,-679333,LOCKED
64929,68.104,-392614345029626,-342683,0,29142.8,98407.5,7.7,0.023,-684253,LOCKED
64930,69.103,-392614345039747,-356463,0,28483.8,109637.0,7.5,0.014,-664010,LOCKED
64931,70.103,-392614345084965,-397963,0,27563.6,121011.9,7.4,0.018,-680090,LOCKED
64932,71.103,-392614345121534,-428546,0,26628.0,133518.1,7.5,0.012,-679924,LOCKED
64933,72.103,-392614345157137,-456739,0,25715.5,146966.4,7.4,0.015,-678394,LOCKED
64934,73.103,-392614345206877,-491789,0,24548.2,159690.7,7.4,0.018,-697254,LOCKED
64935,74.103,-392614345240487,-507552,0,23309.3,171817.3,7.5,0.013,-691886,LOCKED
64936,75.104,-392614345287122,-535263,0,22124.7,185582.9,7.4,0.015,-681701,LOCKED
64937,76.104,-392614345311887,-538046,0,20852.5,197815.8,7.7,0.023,-689336,LOCKED
64938,77.104,-392614345356843,-557126,0,19483.2,209596.7,7.7,0.025,-693655,LOCKED
64939,78.104,-392614345286197,-464565,92561,18221.7,216130.5,7.9,0.032,-693058,LOCKED
64940,79.104,-392614345393759,-544267,12859,16862.7,226258.5,7.9,0.034,-644945,LOCKED
64941,80.104,-392614345425554,-546120,11006,15471.3,235719.5,7.9,0.030,-636139,LOCKED
64942,81.104,-392614345458125,-547428,9698,14085.5,244952.0,8.0,0.027,-622633,LOCKED
64943,82.104,-392614345475531,-529529,27597,12539.3,250764.5,8.0,0.023,-594545,LOCKED
64944,83.104,-392614345494672,-513202,43924,11033.8,256007.1,7.6,0.021,-561809,LOCKED
64945,84.104,-392614345529645,-511955,45171,9563.4,261543.2,7.5,0.020,-546821,LOCKED
64946,85.104,-392614345569623,-511453,45673,7954.9,264934.2,7.5,0.022,-534762,LOCKED
64947,86.104,-392614345599192,-501123,56003,6436.8,269014.1,7.4,0.021,-510842,LOCKED
64948,87.104,-392614345527506,-393222,163904,4994.8,267996.8,7.4,0.023,-497968,LOCKED
64949,88.104,-392614345560696,-390891,166235,3653.9,268444.5,7.4,0.021,-364288,LOCKED
64950,89.104,-392614345666075,-454498,102628,2177.5,270374.7,7.4,0.023,-410644,LOCKED
64951,90.104,-392614345703284,-447854,109272,660.4,271271.1,7.1,0.027,-389583,LOCKED
64952,91.104,-392614345726243,-426522,130604,-839.3,271205.0,7.2,0.027,-352669,LOCKED
64953,92.104,-392614345758653,-413900,143226,-2322.7,270680.6,7.2,0.023,-325644,LOCKED
64954,93.105,-392614345783175,-393142,163984,-3779.9,269408.9,7.3,0.024,-286280,LOCKED
64955,94.105,-392614345818136,-379246,177880,-5364.6,264876.8,7.3,0.020,-257868,LOCKED
64956,95.105,-392614345849062,-361705,195421,-6881.3,260576.2,7.3,0.023,-220014,LOCKED
64957,96.105,-392614345880262,-344412,212714,-8353.7,256053.5,7.3,0.019,-183685,LOCKED
64958,97.105,-392614345909050,-322515,234611,-9897.8,248467.7,7.0,0.027,-143495,LOCKED
64959,98.105,-392614345921792,-287071,270055,-11302.3,241630.3,7.4,0.023,-87835,LOCKED
64960,99.105,-392614345935184,-252481,304645,-12685.3,232931.8,7.4,0.020,-26194,LOCKED
64961,100.105,-392614345986774,-256108,301018,-13993.3,225923.3,7.8,0.016,-4498,LOCKED
64962,101.105,-392614346001199,-222497,334629,-15296.6,216684.0,7.8,0.012,52736,LOCKED
64963,102.106,-392614346031323,-203698,353428,-16610.7,205483.9,7.8,0.016,99490,LOCKED
64964,103.105,-392614346072144,-194276,362850,-17940.9,192474.5,8.1,0.013,134865,LOCKED
64965,104.105,-392614346105908,-181014,376112,-19069.5,183583.8,8.1,0.018,183607,LOCKED
64966,105.106,-392614346140953,-169113,388013,-20158.6,174536.2,8.1,0.025,235881,LOCKED
64967,106.105,-392614346163487,-145491,411635,-21194.6,164909.1,8.1,0.034,282878,LOCKED
64968,107.106,-392614346201877,-134918,422208,-22335.4,150422.2,8.1,0.044,329525,LOCKED
64969,108.106,-392614346216854,-102919,454207,-23375.6,135603.0,8.1,0.037,383949,LOCKED
