36965,-233635856266683,0,0,0.0,999999.0,31.9,-0.291,83335866,0,INIT,1.000000000000,0
# STATE: INIT → ACQUIRING (3 packets)
36966,-233635856270612,0,0,-3929.0,inf,31.1,-0.287,83335866,0,ACQUIRING,1.000000000000,0
36967,-233635856185770,0,0,40456.5,36240.6,29.9,-0.284,83335866,0,ACQUIRING,1.000000000000,0
36968,-233635856182700,0,0,33679.1,27078.5,28.7,-0.293,83335865,0,ACQUIRING,1.000000000000,0
36969,-233635856154844,0,0,31159.0,22583.2,27.8,-0.303,83335865,0,ACQUIRING,1.000000000000,0
36970,-233635856130354,0,0,29486.3,19970.5,26.8,-0.307,83335866,0,ACQUIRING,1.000000000000,0
36971,-233635856098461,0,0,29146.7,17892.3,25.9,-0.319,83335865,0,ACQUIRING,1.000000000000,0
36972,-233635856056187,0,0,30099.2,16717.6,24.1,-0.326,83335866,0,ACQUIRING,1.000000000000,0
36973,-233635856024925,0,0,30621.2,15652.6,23.7,-0.332,83335866,0,ACQUIRING,1.000000000000,0
36974,-233635855984066,0,0,31445.4,15266.2,23.9,-0.351,83335864,0,ACQUIRING,1.000000000000,0
36975,-233635855912802,0,0,33704.8,19858.4,23.9,-0.356,83335866,0,ACQUIRING,1.000000000000,0
36976,-233635855959310,0,0,31923.3,22499.2,23.9,-0.363,83335865,0,ACQUIRING,1.000000000000,0
36977,-233635855870439,0,0,32723.9,22340.1,23.4,-0.362,83335866,0,ACQUIRING,1.000000000000,0
36978,-233635855894582,0,0,31602.4,23513.3,23.1,-0.365,83335865,0,ACQUIRING,1.000000000000,0
36979,-233635855792075,0,0,32646.0,24738.6,23.4,-0.374,83335863,0,ACQUIRING,1.000000000000,0
36980,-233635855796815,0,0,32519.7,23876.7,22.6,-0.377,83335863,0,ACQUIRING,1.000000000000,0
36981,-233635855799180,0,0,31748.9,24756.4,22.3,-0.379,83335863,0,ACQUIRING,1.000000000000,0
36982,-233635855762256,0,0,31298.8,24643.3,21.0,-0.373,83335864,0,ACQUIRING,1.000000000000,0
36983,-233635855746809,0,0,30726.4,25176.0,19.8,-0.367,83335863,0,ACQUIRING,1.000000000000,0
36984,-233635855713162,0,0,30351.0,25096.8,19.3,-0.362,83335864,0,ACQUIRING,1.000000000000,0
36985,-233635855677877,0,0,30137.2,24666.4,19.1,-0.358,83335863,0,ACQUIRING,1.000000000000,0
36986,-233635855629598,0,0,30191.8,24060.1,18.9,-0.354,83335864,0,ACQUIRING,1.000000000000,0
36987,-233635855565729,0,0,30599.4,24644.7,18.5,-0.345,83335865,0,ACQUIRING,1.000000000000,0
36988,-233635855506435,0,0,31200.2,26797.6,18.9,-0.343,83335863,0,ACQUIRING,1.000000000000,0
36989,-233635855548947,0,0,30987.4,26580.1,18.6,-0.334,83335864,0,ACQUIRING,1.000000000000,0
36990,-233635855463478,0,0,31285.8,26841.5,18.9,-0.329,83335863,0,ACQUIRING,1.000000000000,0
36991,-233635855493435,0,0,31036.6,26936.3,18.5,-0.316,83335864,0,ACQUIRING,1.000000000000,0
36992,-233635855370947,0,0,31512.8,28909.8,19.1,-0.308,83335862,0,ACQUIRING,1.000000000000,0
36993,-233635855385917,0,0,31576.5,28417.7,19.3,-0.298,83335863,0,ACQUIRING,1.000000000000,0
