# elapsed_s,phase_ns
260.9,-1582
262.2,146
263.5,-202
264.9,1494
266.2,1429
267.5,1598
268.8,329
270.1,-221
271.5,3048
272.8,1382
274.1,76
275.4,404
276.7,-182
278.0,-1241
279.3,-1560
280.7,-2818
282.0,518
283.3,360
284.6,784
285.9,518
287.2,480
288.5,20
289.9,-639
291.2,52
292.5,1213
293.9,10
295.2,1468
296.5,1620
297.8,1558
299.1,2157
300.5,1022
301.8,1778
303.1,2847
304.5,2350
305.7,2848
307.0,1179
308.4,1618
309.7,1656
311.0,-242
312.3,1567
313.7,-220
315.0,580
316.3,2520
317.6,1559
318.9,324
320.2,1438
321.5,2261
322.8,5291
324.2,3994
325.5,6640
326.8,5089
328.1,4641
329.4,4916
330.8,6201
332.1,5009
333.4,5008
334.7,5128
336.1,6197
337.4,4119
338.7,4268
340.0,4570
341.3,5197
342.6,6519
344.0,4799
345.3,5356
346.6,4708
347.9,4558
349.3,4038
350.6,4228
351.9,3817
353.3,2364
354.6,330
355.9,1277
357.2,2964
358.6,1787
359.8,3799
361.2,3668
362.5,3389
363.8,3191
365.2,2038
366.5,2137
367.8,2078
369.1,1527
370.4,517
371.7,1078
373.0,3139
374.4,559
375.7,4712
377.0,4938
378.3,4671
379.6,4229
381.0,6758
382.3,7621
383.6,6106
384.9,5708
386.2,5278
387.5,2178
388.9,1749
390.2,468
391.5,3004
392.8,3969
394.1,3727
395.4,1458
396.7,3352
398.0,2718
399.3,2269
400.6,2367
401.9,288
403.3,1000
404.6,1618
405.9,1575
407.2,1219
408.5,1151
409.8,1405
411.1,1919
412.5,334
413.8,3379
415.0,2198
416.3,3368
417.7,3452
419.0,2018
420.3,2897
421.6,2379
422.9,4468
424.3,1973
425.6,3102
426.9,829
428.2,-601
429.5,-3271
430.9,-2658
432.2,-4229
433.5,-4412
434.8,-5078
436.1,-6922
437.4,-7822
438.7,-6951
440.0,-6091
441.3,-6137
442.7,-6229
444.0,-5316
445.3,-4783
446.6,-6073
447.9,-5003
449.3,-2943
450.6,-1910
451.9,-2021
453.2,-2343
454.5,-1017
455.8,-1008
457.1,537
458.4,-2012
459.7,-968
461.0,-2611
462.4,-2784
463.7,-2023
465.0,-3251
466.3,-2588
467.6,-3631
468.9,-5586
470.2,-7192
471.5,-6821
473.9,-3201
475.2,-2900
476.8,-2220
478.1,-871
479.4,-1332
480.7,29
482.0,109
483.3,1620
484.6,1138
486.0,743
487.5,2579
488.9,-1028
490.2,1648
491.5,2935
493.8,3378
495.1,2690
496.5,2810
497.8,1750
499.1,6
500.4,-333
501.7,-1402
503.0,708
504.3,89
505.6,105
506.9,299
508.3,-1331
509.6,539
510.9,560
512.2,635
513.6,1157
514.8,-792
516.2,933
517.5,-1761
518.8,-1424
520.1,727
521.4,761
522.7,4322
524.1,3884
525.4,4577
526.7,2259
528.0,2568
529.3,-528
530.6,-264
531.9,-1245
533.2,-3181
534.5,-1323
535.8,-942
537.1,-541
538.5,-3055
539.8,-2441
541.1,-2455
542.4,-1817
543.7,-1062
545.0,-2731
546.3,-3202
547.7,-3069
549.0,-4601
550.3,-3502
551.6,-2113
552.9,-282
554.2,-1112
555.5,216
556.8,-35
558.1,-96
559.4,2338
560.7,3612
562.0,3908
563.5,1609
564.8,2056
566.1,879
567.5,1052
568.7,-1479
570.1,-1249
571.4,549
572.8,-390
574.1,-69
575.4,-912
576.7,-1829
578.0,-1676
579.3,-3342
580.7,-3817
582.0,-1037
583.3,67
584.6,939
585.9,2338
587.3,-115
588.6,-432
589.9,-2833
591.2,-1282
592.5,28
593.8,-1711
595.1,-352
596.5,2589
597.8,2109
599.1,1713
600.4,1242
601.7,4138
603.0,4368
604.3,3529
605.7,4319
607.0,5156
608.3,5271
609.6,4790
610.9,4212
612.3,6828
613.6,6164
614.9,4625
616.2,5333
617.4,3652
618.8,3098
620.1,3069
621.4,8118
622.7,8448
624.1,7339
625.4,7001
626.7,6668
628.0,5853
629.3,2026
630.7,4418
632.0,5968
633.3,5789
634.6,5172
635.9,3159
637.3,1566
638.6,724
639.9,-591
641.2,-1919
642.5,-2393
643.9,-1667
645.2,-1083
646.5,-979
647.9,-1781
649.2,-3302
650.5,-951
651.8,-1145
653.1,-1301
654.4,-639
655.7,206
657.0,1073
658.3,128
659.7,111
661.0,458
662.3,-192
663.6,829
664.9,708
666.3,1874
667.6,110
668.9,-459
670.3,562
671.5,3960
672.9,3949
674.2,3139
675.5,1439
676.9,1159
678.2,1460
679.5,1823
680.8,3436
682.1,2849
683.4,3299
684.7,477
686.1,830
687.4,-1081
688.7,-2011
690.0,-1039
691.3,-486
692.6,-1071
694.0,15
695.3,-2682
696.6,-1721
697.9,-3749
699.3,-4423
700.6,-5941
701.8,-7624
703.2,-5551
704.5,-6787
705.8,-8582
707.1,-8500
708.5,-11034
709.8,-8673
711.1,-9350
712.4,-10543
713.8,-10470
715.2,-9801
716.5,-9299
717.8,-8871
719.1,-9703
720.5,-8829
721.8,-8160
723.1,-8872
724.4,-8356
725.7,-9581
727.0,7946
728.3,4538
729.7,7869
731.0,7196
732.3,6969
733.6,7569
734.9,8919
736.2,7146
737.5,6356
738.8,4649
740.2,4752
741.5,5505
742.8,6108
744.1,4528
745.4,7148
746.8,7631
748.1,7716
749.4,4450
750.7,5618
752.1,5064
753.4,7872
754.7,6917
756.0,5109
757.3,6299
758.7,2889
760.0,4304
761.3,850
762.6,3389
763.9,1688
765.3,43
766.6,-1941
767.9,-2081
769.2,-4072
770.5,-2504
771.8,-3941
773.2,-3760
774.5,-4621
775.8,-5746
777.1,-4874
778.5,-5012
779.8,-4457
781.1,-6293
782.4,-2229
783.7,-523
785.1,-2170
786.4,-517
787.7,-3251
789.0,-2781
790.3,-3490
791.6,-2091
792.9,-3562
794.2,-3876
795.5,-1512
796.9,-1802
798.2,-1822
799.5,-5332
800.8,-4059
802.2,-3489
803.5,-4410
804.8,-2494
806.1,-3178
807.4,-1904
808.7,-2593
810.1,-4162
811.4,-5971
812.7,-3820
814.0,-3247
815.3,-3631
816.6,-2466
817.9,-3431
819.3,-5769
820.6,-5463
821.9,-3442
823.2,-2844
824.6,-3192
825.8,-3191
827.2,-3512
828.5,-4049
829.8,-2781
831.1,-4713
832.5,-5432
833.8,-5631
835.1,-7610
836.5,-3163
837.8,-4562
839.1,-4667
840.4,-3359
841.7,-3528
843.0,-4488
844.3,-3703
845.6,-3326
847.0,-3473
848.3,-4521
849.6,-3645
850.9,-5811
852.2,-1912
853.5,-2790
854.9,-2579
856.2,19
857.5,-129
858.8,-2323
860.1,-254
861.4,310
862.8,1237
864.2,2516
865.5,2264
866.8,1989
868.2,1700
869.5,-863
870.8,429
872.1,1795
873.5,-634
874.8,2059
876.1,8
877.5,-631
878.8,-3012
880.1,-2932
881.5,-7046
882.8,-5762
884.1,-4881
885.4,-4381
886.8,-4871
888.1,-5802
889.4,-4448
890.8,-3259
892.1,-2360
893.4,-1515
894.7,-996
896.1,-1493
897.4,-4442
898.7,-2342
900.0,-2197
901.4,139
902.7,402
904.0,-1453
905.3,-2915
906.6,-845
907.9,-4263
909.3,-3910
910.6,-7782
911.9,-5821
913.3,-6250
914.6,-2976
915.9,-4991
917.2,-2342
918.5,128
919.8,508
921.1,431
922.5,2248
923.8,1289
925.1,1160
926.5,2159
927.8,3729
929.1,2737
930.4,2809
931.8,5358
933.1,7349
934.4,4356
935.8,5527
937.1,5358
938.4,4898
939.8,5121
941.1,2080
942.4,4514
943.8,3509
945.1,1689
946.4,2091
947.8,817
949.0,-2821
950.4,-1719
951.7,-3271
953.0,-2492
954.4,-4880
955.7,-6033
957.1,-4452
958.4,-6191
959.7,-3187
961.0,-4643
962.4,-2681
963.7,-4622
965.0,-4948
966.4,-4770
967.7,-6731
969.0,-7390
970.3,-7845
971.7,-6569
973.0,-6051
974.3,-6202
975.6,-6641
976.9,-9323
978.2,-10950
979.5,-10684
980.8,-10177
982.2,-10845
983.5,-11170
984.8,-12192
986.1,-10821
987.5,-7955
988.8,-11209
990.1,-8098
991.4,-6209
992.7,-3511
994.0,-3023
995.3,-3476
996.7,-2392
998.0,-2314
999.3,-1451
1000.6,-2551
1001.9,-332
1003.2,201
1004.5,759
1005.8,40
1007.2,-648
1008.5,-2432
1009.8,-2182
1011.2,-2815
1012.5,-2179
1013.8,-3842
1015.2,-2691
1016.5,-4250
1017.8,-2721
1019.1,-3681
1020.5,-1651
1021.8,-849
1023.1,-2548
1024.4,-2260
1025.7,-3922
1027.1,-4580
1028.4,-5460
1029.7,-7162
1031.0,-3800
1032.3,1236
1033.7,371
1035.0,1039
1036.3,719
1037.6,862
1039.0,-961
1040.3,-4128
1041.6,-1110
1042.9,-2112
1044.4,-2975
1045.7,-4338
1047.0,-3800
1048.3,-4470
1049.6,-4832
1051.0,-3759
1052.3,-2703
1053.6,-3782
1054.9,-3272
1056.3,-3897
1057.6,-3881
1058.9,-5057
1060.3,-4850
1061.6,-2662
1062.9,-2587
1064.2,-501
1065.5,1158
1066.9,2068
1068.2,308
1069.5,-2679
1070.8,-1844
1072.1,-1972
1073.5,-946
1074.8,-1213
1076.1,-2771
1077.5,-3444
1078.8,-6401
1080.1,-7874
1081.5,-5656
1082.8,-6530
1084.1,-7989
1085.4,-8753
1086.8,-7182
1088.1,-6894
1089.4,-8242
1090.7,-4614
1092.0,-1998
1093.3,-3701
1094.7,-3573
1096.0,-1990
1097.3,-1252
1098.6,-1753
1099.9,-1871
1101.3,3818
1102.6,3344
1103.9,3497
1105.2,4025
1106.6,3243
1107.9,4829
1109.3,1508
1110.6,3078
1111.9,3967
1113.3,5448
1114.6,5686
1115.9,5447
1117.2,5399
1118.6,2217
1119.9,2316
1121.2,2772
1122.5,4805
1123.9,4861
1125.2,4152
1126.5,4194
1127.8,3798
1129.2,3431
1130.5,3628
1131.8,2258
1133.2,2508
1134.6,3260
1135.9,3482
1137.2,3948
1138.5,-191
1139.9,2638
1141.2,2169
1142.5,2549
1143.8,1458
1145.1,1088
1146.4,2379
1147.7,1648
1149.0,-157
1150.3,239
1151.7,2199
1153.0,5149
1154.3,6039
1155.7,5330
1157.0,4088
1158.3,4850
1159.6,3963
1160.9,4927
1162.3,4197
1163.6,5379
1165.0,5531
1166.3,4459
1167.6,3289
1168.9,2471
1170.3,3422
1171.6,5350
1172.9,5550
1174.2,5239
1175.5,6217
1176.9,4999
1178.2,5660
1179.5,4459
1180.8,1078
1182.2,126
1183.5,-559
1184.8,-2638
1186.2,-2308
1187.5,-1301
1188.8,-2309
1190.1,-2447
1191.4,-2664
1192.7,-2173
1194.7,-4543
1196.4,-2542
1198.0,-2758
1199.3,-4752
1200.6,-2810
1201.9,637
1203.3,-152
1204.6,141
1205.9,1943
1207.3,-1472
1208.6,-4415
1209.9,-3105
1211.3,-3735
1212.7,2718
1214.0,180
1215.3,2489
1216.7,1771
1218.0,1646
1219.3,1906
1220.6,2705
1222.0,1322
1223.4,2477
1224.8,1979
1226.1,1686
1227.4,2079
1228.8,1833
1230.1,1108
1231.4,4960
1232.7,7156
1234.1,5980
1235.5,7411
1236.8,7461
1238.1,7346
1239.5,8949
1240.8,7113
1242.1,9838
1243.4,9657
1244.8,12187
1246.1,11219
1247.5,6997
1248.8,7857
1250.1,8077
1251.5,9032
1252.8,8712
1254.1,10478
1255.4,8157
1256.7,9957
1258.1,8148
1259.4,7383
1260.9,6870
1262.2,8662
1263.5,8659
1264.9,6258
1266.2,6450
1267.6,9239
1269.0,7439
1270.3,3980
1271.7,4791
1273.0,4418
1274.3,1539
1275.7,1451
1277.0,2166
1278.3,-2161
1279.6,487
1281.1,-291
1282.4,-776
1283.7,-2521
1285.1,-3231
1286.4,-2693
1287.7,-2753
1289.0,-4661
1290.4,-5494
1291.7,-6448
1293.0,-4572
1294.3,-5070
1295.6,-5699
1296.9,-7128
1298.2,-7870
1299.5,-6538
1300.8,-8132
1302.2,-5981
1303.5,-5662
1304.8,-6045
1306.1,-5803
1307.4,-4394
1308.8,-5573
1310.1,-4262
1311.4,635
1312.7,-55
1314.1,20
1315.4,-1271
1316.7,-1201
1318.0,-1151
1319.3,-3352
1320.6,-4374
1322.0,-4022
1323.3,-5617
1324.6,-7251
1325.9,-5606
1327.2,-5422
1328.5,-8792
1329.8,-8546
1331.1,-10881
1332.4,-8601
1333.7,-7571
1335.1,-7821
1336.4,-5732
1337.7,-6874
1339.0,-9678
1340.4,-3431
1341.7,-3313
1343.0,-3851
1344.3,-2890
1345.7,-4172
1347.0,-4442
1348.3,-5442
1349.6,-5110
1350.9,-1562
1352.3,-261
1353.6,240
1354.9,3147
1356.3,1788
1357.6,2969
1358.9,-11
1360.3,4119
1361.5,5437
1362.9,6048
1364.2,8348
1365.5,6689
1366.8,5572
1368.1,6594
1369.4,3896
1370.7,5218
1372.1,6097
1373.4,7048
1374.9,5849
1376.2,6209
1377.5,4666
1378.8,3688
1380.1,5375
1381.4,7183
1382.7,5078
1384.0,5368
1385.3,5386
1386.6,6010
1387.9,4984
1389.3,2610
1390.6,1835
1391.9,1259
1393.2,872
1394.5,1483
1395.9,-36
1397.2,-289
1398.5,-902
1399.8,-1740
1401.2,-138
1402.5,-60
1403.8,1316
1405.1,1760
1406.4,-1631
1407.7,-3332
1409.1,-5295
1410.4,-6301
1411.7,-5430
1413.0,-5152
1414.4,-5423
1415.7,-4342
1417.0,-5763
1418.3,-6731
1419.6,-7163
1421.0,-8012
1422.3,-5817
1423.6,-4407
1424.9,-2212
1426.3,-3886
1427.6,-2614
1428.9,-6869
1430.3,-5402
1431.6,-6573
1432.9,-5171
1434.2,-6160
1435.5,-4869
1436.8,-6002
1438.1,-6323
1439.4,-8212
1440.7,-8661
1442.1,-7780
1443.4,-9861
1444.8,-11801
1446.1,-12880
1447.4,-12550
1448.7,-13546
1450.1,-14013
1451.4,-11551
1452.7,-10572
1454.0,-10472
1455.3,-10003
1456.6,-10944
1457.9,-11094
1459.3,-10252
1460.6,-7932
1461.9,-7716
1463.2,-7230
1464.5,-5073
1465.8,-3973
1467.1,-3146
1468.5,-6508
1469.8,-5882
1471.1,-5888
1472.4,-6125
1473.7,-5344
1475.1,-6272
1476.4,-5868
1477.7,-7409
1479.0,-12012
1480.3,-14622
1481.6,-15079
1482.9,-13379
1484.2,-12211
1485.5,-10695
1486.9,-11535
1488.2,-10822
1489.5,-12448
1490.8,-10584
1492.1,-11196
1493.4,-11280
1494.7,-11913
1496.0,-12599
1497.3,-11400
1498.7,-15942
1500.0,-12242
1501.3,-15138
1502.6,-15541
1503.9,-13943
1505.3,-14031
1506.6,-12263
1507.9,-7874
1509.2,-10543
1510.5,-10393
1511.8,-9501
1513.1,-10208
1514.4,-10443
1515.7,-12250
1517.0,-10194
1518.4,-14987
1519.7,-12801
1521.0,-12349
1522.3,-12242
1523.6,-11869
1525.0,-12714
1526.3,-12594
1527.6,-12396
1528.9,-13801
1530.3,-11888
1531.6,-11594
1532.9,-10783
1534.2,-11264
1535.5,-11492
1536.8,-10554
1538.2,-10832
1539.5,-13086
1540.8,-14271
1542.1,-11642
1543.4,-11796
1544.7,-11391
1546.1,-13512
1547.4,-11807
1548.7,-15234
1550.0,-14482
1551.4,-14530
1552.6,-13771
1554.0,-11342
1555.3,-14259
1556.6,-12941
1557.9,-11159
1559.3,-14858
1560.6,-11608
1561.9,-10051
1563.2,-11017
1564.5,-8902
1565.9,-9784
1567.2,-8316
1568.5,-8350
1569.8,-8900
1571.1,-10471
1572.4,-6803
1573.7,-5148
1575.0,-5693
1576.3,-4424
1577.7,-3910
1579.0,-5950
1580.3,-4010
1581.7,-3251
1583.0,-857
1584.3,-1756
1585.6,-900
1586.9,-1461
1588.3,-3143
1589.6,-288
1590.9,-222
1592.3,587
1593.6,-150
1594.9,-558
1596.2,2392
1597.5,3668
1598.8,4550
1600.2,5148
1601.5,8179
1602.8,7621
1604.1,6517
1605.4,7380
1606.7,6179
1608.1,6696
1609.4,4223
1610.7,5578
1612.1,6417
1613.4,8449
1614.7,6859
1616.1,4600
1617.4,6410
1618.7,2758
1620.0,4570
1621.3,3401
1622.6,3482
1623.9,5196
1625.2,5528
1626.5,4880
1627.8,5289
1629.1,2179
1630.4,2499
1631.7,2046
1633.0,3120
1634.3,2163
1635.7,1875
1637.0,1666
1638.3,-2547
1639.6,-2411
1641.0,-2384
1642.3,-2922
1643.6,-2563
1644.9,-2379
1646.2,-1930
1647.5,-350
1648.8,-1228
1650.1,-1175
1651.5,-901
1652.8,777
1654.1,2049
1655.4,4358
1656.7,4783
1658.1,4699
1659.4,3317
1660.7,4759
1662.0,5118
1663.3,6788
1664.6,10186
1665.9,7720
1667.3,7340
1668.6,4708
1669.9,23129
1671.2,23919
1672.5,20191
1673.9,19777
1675.3,19770
1676.6,15808
1677.9,16210
1679.2,13639
1680.6,13497
1681.9,14235
1683.2,16710
1684.5,12031
1685.8,10408
1687.2,10080
1688.5,5289
1689.8,7943
1691.1,5196
1692.5,7718
1693.8,4285
1695.1,6205
1696.4,5071
1697.7,1698
1699.0,-2247
1700.3,-2612
1701.6,-4142
1702.9,-4651
1704.3,-6692
1705.6,-7153
1706.9,-8923
1708.2,-9119
1709.5,-13189
1710.8,-12271
1712.1,-11942
1713.5,-11560
1714.8,-13747
1716.1,-14484
1717.4,-13451
1718.7,-15983
1720.1,-14970
1721.4,-12310
1722.7,-13781
1724.1,-14551
1725.4,-14572
1726.7,-13902
1728.0,-13462
1729.4,-14634
1730.6,-12401
1732.0,-11424
1733.3,-12600
1734.7,-11883
1736.0,-11407
1737.3,-13992
1738.6,-14862
1739.9,-14689
1741.2,-14972
1742.5,-13352
1743.8,-11720
1745.2,-11491
1746.5,-11430
1747.8,-11610
1749.1,-10670
1750.4,-10020
1751.7,-7293
1753.1,-5219
1754.4,-3277
1755.7,-2519
1757.0,-1052
1758.4,549
1759.7,1167
1761.0,2239
1762.3,5835
1763.7,3918
1765.0,5780
1766.3,5549
1767.6,6087
1768.9,3399
1770.3,510
1771.6,2342
1772.9,2098
1774.2,-551
1775.5,-1452
1776.8,-682
1778.2,-1181
1779.5,-699
1780.8,1948
1782.2,4040
1783.5,6438
1784.8,5234
1786.1,5799
1787.5,3562
1788.8,2245
1790.1,1819
1791.4,2400
1792.7,1512
1794.1,1528
1795.5,-1192
1796.9,-1561
1798.2,-2721
1799.5,-4692
1800.8,-4111
1802.2,-4979
1803.5,-2199
1804.8,-1434
1806.2,-2250
1807.5,-1874
1808.8,-4076
1810.1,-5776
1811.4,-4804
1812.7,-3501
1814.1,-3929
1815.4,-140
1816.7,-672
1818.0,-693
1819.3,-400
1820.7,-1365
1822.0,-3185
1823.3,-2393
1824.7,-863
1826.0,-2713
1827.3,-933
1828.6,-4544
1829.9,-3690
1831.2,-1704
1832.5,-2933
1833.8,-2201
1835.2,-1732
1836.5,-2763
1837.8,-3562
1839.2,-1099
1840.5,-1692
1841.8,-1969
1843.1,-475
1844.4,-590
1845.7,-357
1847.1,2302
1848.4,-3214
1849.7,-1074
1851.0,-949
1852.4,888
1853.7,44
1855.0,-811
1856.4,-1300
1857.6,-2790
1859.0,-5147
1860.3,-4402
1861.6,-3500
1862.9,-4204
1864.3,-1874
1865.6,-2031
1866.9,-2361
1868.3,-2981
1869.6,-1760
1870.9,-2603
1872.3,-1850
1873.6,269
1874.9,828
1876.3,-119
1877.6,1519
1878.9,-123
1880.2,-609
1881.5,-1
1882.8,2510
1884.2,1782
1885.6,-560
1887.0,-871
1888.3,-684
1889.6,-462
1890.9,817
1892.3,-3501
1893.6,-681
1894.9,-1528
1896.3,-2370
1897.6,-928
1898.9,-2988
1900.2,-2816
1901.5,-1763
1902.9,-2435
1904.2,-516
1905.5,-1091
1906.8,-808
1908.2,1244
1909.5,-3718
1910.8,-3787
1912.1,-4262
1913.5,-5616
1914.8,-6825
1916.1,-7333
1917.4,-4932
1918.7,-7722
1920.1,-3745
1921.4,-3943
1922.7,-3541
1924.0,-4393
1925.3,-1741
1926.6,-1493
1927.9,-2514
1929.3,-4009
1930.6,-3852
1931.9,-3873
1933.3,-3423
1934.6,-2719
1935.9,-3733
1937.2,-3693
1938.5,-3842
1939.9,-3309
1941.2,-1990
1942.5,-3161
1943.8,-1684
1945.1,-1763
1946.5,-4602
1947.8,-3285
1949.1,-4752
1950.4,-5125
1951.7,-1532
1953.0,162
1954.4,1475
1955.7,268
1957.0,-1752
1958.3,-3461
1959.6,-2348
1960.9,-4892
1962.3,-3662
1963.6,-1344
1964.9,-4103
1966.2,-3551
1967.5,-1670
1968.8,-5599
1970.2,-2896
1971.5,-4081
1972.8,-3122
1974.1,-1340
1975.4,-3112
1976.7,-2990
1978.0,-3552
1979.3,-6049
1980.6,-3961
1981.9,-4042
1983.3,-7079
1984.6,-5822
1985.9,-3597
1987.3,-4452
1988.6,-3501
1989.9,-6281
1991.2,-6990
1992.5,-3453
1993.8,-2349
1995.2,-1931
1996.5,-2542
1997.8,-4340
1999.1,-3229
2000.5,-1536
2001.8,761
2003.1,1416
2004.4,2638
2005.8,4219
2007.2,3019
2008.5,1692
2009.8,2134
2011.2,1187
2012.5,79
2013.8,-216
2015.1,-2081
2016.5,-3317
2017.8,-3127
2019.1,-3873
2020.4,-3312
2021.7,-4846
2023.1,-3392
2024.4,-4151
2025.7,-4942
2027.0,-1982
2028.3,-4883
2029.7,-5971
2031.0,-5011
2032.3,-4086
2033.6,-2212
2034.9,-1030
2036.3,-303
2037.6,-443
2038.9,229
2040.2,-1004
2041.5,2084
2042.9,2440
2044.2,2358
2045.5,5107
2046.8,4183
2048.1,4354
2049.5,2661
2050.8,398
2052.1,812
2053.4,2852
2054.8,2481
2056.1,1539
2057.4,2018
2058.7,18
2060.1,550
2061.4,1528
2062.7,-874
2064.0,94
2065.3,-1541
2066.7,121
2068.0,858
2069.3,-1131
2070.6,-1866
2071.9,-1843
2073.3,-1471
2074.6,-3382
2075.9,-4347
2077.2,-4356
2078.5,-6183
2079.8,-5047
2081.2,-7387
2082.5,-9002
2083.8,-10162
2085.1,-11953
2086.5,-10931
2087.8,-11966
2089.1,-15213
2090.4,-14079
2091.7,-12202
2093.1,-11904
2094.4,-12522
2095.8,-10942
2097.1,-11721
2098.5,-11531
2099.8,-9115
2101.1,-9608
2102.4,-7012
2103.8,-6609
2105.1,-6942
2106.4,-5072
2107.7,-5573
2109.0,-8594
2110.3,-3362
2111.7,-4000
2113.0,-3262
2114.3,-448
2115.6,-941
2116.9,-1945
2118.3,-2442
2119.6,-1792
2120.9,-2682
2122.2,-270
2123.5,2772
2124.9,2689
2126.2,3329
2127.5,2539
2128.8,3577
2130.2,3252
2131.5,5478
2132.8,4074
2134.2,5058
2135.5,6131
2136.8,6491
2138.1,6781
2139.5,3372
2140.8,2925
2142.1,5589
2143.4,5228
2144.7,5250
2146.0,6578
2147.4,6238
2148.7,4135
2150.0,7332
2151.3,8829
2152.6,9236
2154.0,7352
2155.3,8850
2156.6,10069
2157.9,10302
2159.3,10079
2160.6,11363
2161.9,9210
2163.3,9508
2164.6,8953
2165.9,9649
2167.3,10979
2168.6,8242
2169.9,9489
2171.2,9878
2172.5,10099
2173.8,10239
2175.2,11954
2176.5,13588
2177.8,12975
2179.2,11399
2180.5,8896
2181.8,7428
2183.2,8881
2184.5,7181
2185.9,6591
2187.3,4128
2188.6,2287
2189.9,900
2191.2,1932
2192.5,-1436
2193.9,-398
2195.2,-262
2196.5,-2166
2197.8,-5812
2199.1,-6959
2200.5,-4231
2201.8,-3386
2203.1,-2726
2204.4,-2501
2205.7,-4890
2207.1,-4727
2208.4,-6110
2209.7,-5576
2211.1,-3381
2212.4,-3572
2213.7,-5635
2215.0,-7270
2216.4,-7173
2217.7,-6868
2219.0,-9481
2220.4,-7572
2221.7,-5739
2223.0,-6732
2224.3,-7562
2225.7,-5368
2227.0,-5842
2228.3,-7526
2229.7,-7505
2231.0,-9801
2232.3,-6763
2233.6,-5554
2234.9,-5101
2236.3,-4420
2237.6,-5551
2238.9,-6705
2240.3,-3061
2241.6,-2696
2242.9,-1333
2244.3,-2509
2245.6,-602
2246.9,-602
2248.2,-103452
2249.5,1613
2250.8,2388
2252.1,3878
2253.5,2895
2254.8,2567
2256.1,2224
2257.4,2029
2258.8,1999
2260.1,2427
2261.4,2128
2262.7,924
2264.0,3808
2265.3,748
2266.6,841
2268.0,1598
2269.3,839
2270.6,-210
2272.0,-683
2273.3,1961
2274.6,157
2276.0,-932
2277.3,-110
2278.7,-2083
2280.0,586
2281.3,1794
2282.6,1538
2284.0,261
2285.3,-1738
2286.6,-2775
2287.9,-1780
2289.3,-1870
2290.6,-2819
2291.9,-1392
2293.2,-1342
2294.5,-4009
2295.9,-2092
2297.2,-3121
2298.5,-6006
2299.9,-4172
2301.2,-4507
2302.5,-6876
2303.8,-6071
2305.2,-5173
2306.5,-5362
