# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
57111,0.812,-57076859967933,0,0,-5584.0,inf,10.4,-0.020,0,ACQUIRING
57112,1.812,-57076860001359,0,0,-19505.0,11366.4,10.4,-0.026,0,ACQUIRING
57113,2.812,-57076859924048,0,0,8147.7,36593.0,10.4,-0.025,0,ACQUIRING
57114,3.812,-57076859886014,0,0,19655.5,36525.8,10.5,-0.031,0,ACQUIRING
57115,4.813,-57076859877736,0,0,21318.1,31886.1,10.5,-0.030,0,ACQUIRING
57116,5.812,-57076859858062,0,0,21735.7,28548.3,10.4,-0.029,0,ACQUIRING
57117,6.813,-57076859819772,0,0,23289.2,26701.3,10.4,-0.034,0,ACQUIRING
57118,7.813,-57076859787306,0,0,24626.0,25433.2,10.3,-0.034,0,ACQUIRING
57119,8.813,-57076859745208,0,0,26259.6,25285.9,10.4,-0.038,0,ACQUIRING
57120,9.813,-57076859671935,0,0,29287.6,30075.3,10.7,-0.046,0,ACQUIRING
57121,10.813,-57076859734480,0,0,27502.5,31080.0,10.6,-0.051,0,ACQUIRING
57122,11.813,-57076859663210,0,0,27866.5,29768.9,10.9,-0.060,0,ACQUIRING
57123,12.813,-57076859578940,0,0,29706.8,32698.1,11.2,-0.067,0,ACQUIRING
57124,13.813,-57076859610650,0,0,29367.6,31585.8,11.1,-0.068,0,ACQUIRING
57125,14.813,-57076859517152,0,0,30555.2,32958.5,11.1,-0.072,0,ACQUIRING
57126,15.813,-57076859516094,0,0,30791.9,31960.4,11.0,-0.074,0,ACQUIRING
57127,16.813,-57076859513200,0,0,30468.6,31217.1,10.9,-0.079,0,ACQUIRING
57128,17.813,-57076859500333,0,0,29959.2,31088.3,10.9,-0.078,0,ACQUIRING
57129,18.814,-57076859472059,0,0,29564.0,30779.9,10.9,-0.084,0,ACQUIRING
57130,19.814,-57076859415598,0,0,29620.8,29972.8,10.8,-0.089,0,ACQUIRING
57131,20.814,-57076859381723,0,0,29713.9,29257.6,11.1,-0.093,0,ACQUIRING
57132,21.814,-57076859334677,0,0,29973.1,28946.7,11.3,-0.101,0,ACQUIRING
57133,22.814,-57076859282623,0,0,30393.5,29454.6,11.4,-0.103,0,ACQUIRING
57134,23.814,-57076859261953,0,0,30631.0,29228.4,11.3,-0.096,0,ACQUIRING
57135,24.814,-57076859262871,0,0,30548.1,28671.5,11.9,-0.104,0,ACQUIRING
57136,25.814,-57076859186176,0,0,30848.6,28956.2,11.8,-0.109,0,ACQUIRING
57137,26.814,-57076859211471,0,0,30674.3,28718.0,11.8,-0.110,0,ACQUIRING
57138,27.815,-57076859104228,0,0,31061.7,29928.7,11.9,-0.110,0,ACQUIRING
57139,28.814,-57076859104938,0,0,31171.6,29543.0,11.8,-0.118,0,ACQUIRING
57140,29.814,-57076859073414,0,0,31263.7,29149.7,12.1,-0.118,0,ACQUIRING
57141,30.814,-57076859066411,0,0,31201.7,28720.6,12.4,-0.118,0,ACQUIRING
57142,31.814,-57076859052324,0,0,31058.9,28611.6,12.4,-0.118,0,ACQUIRING
57143,32.814,-57076859023446,0,0,30928.8,28486.9,12.6,-0.108,0,ACQUIRING
57144,33.815,-57076858990204,0,0,30830.8,28255.0,13.2,-0.104,0,ACQUIRING
57145,34.815,-57076858944509,0,0,30815.1,27842.1,13.1,-0.113,0,ACQUIRING
57146,35.815,-57076858909847,0,0,30818.3,27441.7,13.2,-0.112,0,ACQUIRING
57147,36.815,-57076858816141,0,0,31075.7,28861.6,13.1,-0.122,0,ACQUIRING
57148,37.815,-57076858866683,0,0,30981.5,28724.4,13.0,-0.110,0,ACQUIRING
57149,38.815,-57076858783977,0,0,31090.0,28710.4,13.0,-0.093,0,ACQUIRING
57150,39.816,-57076858771304,0,0,31119.2,28368.6,13.0,-0.106,0,ACQUIRING
57151,40.815,-57076858684657,0,0,31328.8,29582.1,12.9,-0.085,0,ACQUIRING
57152,41.815,-57076858672575,0,0,31449.6,29764.6,12.9,-0.095,0,ACQUIRING
57153,42.815,-57076858672736,0,0,31458.8,29411.5,13.0,-0.088,0,ACQUIRING
57154,43.816,-57076858658610,0,0,31416.6,29144.9,12.9,-0.067,0,ACQUIRING
57155,44.816,-57076858644976,0,0,31330.3,29158.9,12.7,-0.044,0,ACQUIRING
57156,45.816,-57076858607294,0,0,31271.5,29005.7,12.0,0.002,0,ACQUIRING
57157,46.815,-57076858563844,0,0,31250.7,28711.6,11.1,0.058,0,ACQUIRING
57158,47.816,-57076858556186,0,0,31174.7,28735.2,11.0,0.049,0,ACQUIRING
57159,48.816,-57076858473044,0,0,31229.7,28618.3,11.0,0.055,0,ACQUIRING
57160,49.816,-57076858496543,0,0,31154.6,28688.7,10.8,0.035,0,ACQUIRING
57161,50.816,-57076858434124,0,0,31156.0,28400.5,11.0,0.022,0,ACQUIRING
57162,51.816,-57076858348246,0,0,31271.9,29091.6,11.0,0.020,0,ACQUIRING
57163,52.816,-57076858377784,0,0,31252.5,28838.9,11.4,-0.001,0,ACQUIRING
57164,53.816,-57076858271325,0,0,31381.7,29884.9,11.3,-0.019,0,ACQUIRING
57165,54.816,-57076858294027,0,0,31395.9,29623.5,10.9,-0.027,0,ACQUIRING
57166,55.816,-57076858203917,0,0,31515.2,30574.3,10.9,-0.034,0,ACQUIRING
57167,56.816,-57076858188299,0,0,31594.7,30860.0,10.4,-0.039,0,ACQUIRING
57168,57.816,-57076858154425,0,0,31670.3,31115.7,10.6,-0.049,0,ACQUIRING
57169,58.817,-57076858129374,32733,0,31727.7,31164.9,10.6,-0.053,0,ACQUIRING
57170,59.817,-57076858149434,-20205,0,31817.9,29732.3,10.7,-0.061,12206,LOCKED
57171,60.816,-57076858199414,-96655,0,31716.1,32076.1,10.8,-0.068,-724299,LOCKED
57172,61.817,-57076858206428,-125670,0,31447.7,36142.9,10.8,-0.070,-705658,LOCKED
57173,62.817,-57076858241833,-180407,0,31152.7,43632.3,10.6,-0.070,-714072,LOCKED
57174,63.817,-57076858288271,-241668,0,30752.5,54566.1,10.8,-0.076,-732061,LOCKED
57175,64.817,-57076858225253,-195228,46440,30380.8,60622.9,10.6,-0.075,-642311,LOCKED
57176,65.817,-57076858263279,-245306,0,29888.4,69003.4,10.6,-0.077,-649069,LOCKED
57177,66.817,-57076858303113,-293263,0,29306.9,79500.0,10.6,-0.077,-657296,LOCKED
57178,67.817,-57076858343879,-338097,0,28629.3,91570.1,10.6,-0.078,-666869,LOCKED
57179,68.817,-57076858382317,-377141,0,27879.8,104696.3,10.8,-0.081,-675428,LOCKED
57180,69.817,-57076858384096,-379619,0,27175.9,116661.9,10.7,-0.083,-642526,LOCKED
57181,70.817,-57076858436341,-424968,0,26208.7,129014.1,10.9,-0.085,-662277,LOCKED
57182,71.817,-57076858483147,-462083,0,25213.5,142747.2,11.4,-0.093,-672934,LOCKED
