# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
10552,0.192,-141664174350392,0,0,-99241.9,147136.9,11.4,-0.122,0,ACQUIRING
10553,1.192,-141664174329146,0,0,-58848.6,140966.6,11.6,-0.121,0,ACQUIRING
10554,2.192,-141664174239127,0,0,-26040.9,145541.7,11.8,-0.125,0,ACQUIRING
10555,3.192,-141664174293021,0,0,-17308.1,132882.2,12.4,-0.124,0,ACQUIRING
10556,4.192,-141664174263622,0,0,-9777.2,124534.1,12.3,-0.118,0,ACQUIRING
10557,5.192,-141664174179502,0,0,-2.9,123304.2,12.3,-0.118,0,ACQUIRING
10558,6.192,-141664174199234,0,0,3896.9,117139.5,12.4,-0.127,0,ACQUIRING
10559,7.192,-141664174136577,0,0,8695.0,114197.9,12.2,-0.137,0,ACQUIRING
10560,8.192,-141664174050752,0,0,14429.7,115345.8,12.2,-0.130,0,ACQUIRING
10561,9.192,-141664174068690,0,0,16828.6,111553.9,12.2,-0.132,0,ACQUIRING
10562,10.192,-141664174063200,0,0,18012.6,107301.1,12.2,-0.135,0,ACQUIRING
10563,11.192,-141664173965758,0,0,20767.9,106472.7,12.2,-0.136,0,ACQUIRING
10564,12.192,-141664173922705,0,0,23103.1,105568.5,12.2,-0.125,0,ACQUIRING
10565,13.192,-141664173903815,0,0,24623.1,103517.8,12.3,-0.126,0,ACQUIRING
10566,14.193,-141664173870568,0,0,25841.0,101418.8,12.2,-0.115,0,ACQUIRING
10567,15.192,-141664173867321,0,0,26356.1,98646.5,12.2,-0.113,0,ACQUIRING
10568,16.192,-141664173879789,0,0,26176.7,95904.3,12.1,-0.097,0,ACQUIRING
10569,17.192,-141664173838734,0,0,26237.1,93351.4,12.3,-0.080,0,ACQUIRING
10570,18.192,-141664173768911,0,0,26799.3,91499.0,12.3,-0.080,0,ACQUIRING
10571,19.193,-141664173718830,0,0,27480.2,90165.2,12.3,-0.081,0,ACQUIRING
10572,20.193,-141664173726391,0,0,27654.0,88157.9,12.3,-0.079,0,ACQUIRING
10573,21.193,-141664173635735,0,0,28370.9,87502.0,12.3,-0.079,0,ACQUIRING
10574,22.193,-141664173652051,0,0,28552.6,85753.6,12.3,-0.079,0,ACQUIRING
10575,23.193,-141664173656772,0,0,28432.8,84067.7,12.2,-0.082,0,ACQUIRING
10576,24.193,-141664173644706,0,0,28216.0,82608.6,12.2,-0.096,0,ACQUIRING
10577,25.193,-141664173517093,0,0,28726.5,82145.0,12.2,-0.097,0,ACQUIRING
10578,26.193,-141664173585599,0,0,28514.2,80873.8,12.2,-0.108,0,ACQUIRING
10579,27.193,-141664173451941,0,0,28976.3,80570.5,12.2,-0.108,0,ACQUIRING
10580,28.193,-141664173511074,0,0,28856.5,79298.7,12.1,-0.126,0,ACQUIRING
10581,29.194,-141664173463418,0,0,28857.7,78009.2,12.1,-0.133,0,ACQUIRING
10582,30.193,-141664173388951,0,0,29088.6,77158.6,12.1,-0.139,0,ACQUIRING
10583,31.194,-141664173339289,0,0,29380.2,76643.2,12.0,-0.152,0,ACQUIRING
10584,32.194,-141664173353836,0,0,29427.9,75527.2,12.1,-0.162,0,ACQUIRING
10585,33.194,-141664173268810,0,0,29705.5,75164.8,12.4,-0.172,0,ACQUIRING
10586,34.193,-141664173287147,0,0,29747.0,74131.2,12.4,-0.175,0,ACQUIRING
10587,35.193,-141664173296852,0,0,29630.7,73274.7,12.5,-0.182,0,ACQUIRING
10588,36.194,-141664173191352,0,0,29808.6,72691.8,12.7,-0.190,0,ACQUIRING
10589,37.193,-141664173176701,0,0,29908.9,71887.8,12.7,-0.187,0,ACQUIRING
10590,38.194,-141664173167656,0,0,29926.2,70987.8,12.6,-0.190,0,ACQUIRING
10591,39.194,-141664173147027,0,0,29911.7,70120.1,12.6,-0.192,0,ACQUIRING
10592,40.194,-141664173112961,0,0,29911.7,69280.3,12.5,-0.196,0,ACQUIRING
10593,41.194,-141664173104899,0,0,29848.4,68544.1,12.4,-0.197,0,ACQUIRING
10594,42.195,-141664173034220,0,0,29906.3,67827.5,12.4,-0.195,0,ACQUIRING
10595,43.195,-141664172976317,0,0,30031.5,67405.9,12.5,-0.198,0,ACQUIRING
10596,44.195,-141664173015885,0,0,29964.2,66773.5,12.3,-0.200,0,ACQUIRING
10597,45.195,-141664172926033,0,0,30051.5,66247.3,12.3,-0.196,0,ACQUIRING
10598,46.195,-141664172938328,0,0,30029.1,65567.0,12.1,-0.202,0,ACQUIRING
10599,47.194,-141664172847918,0,0,30145.8,65279.9,12.2,-0.203,0,ACQUIRING
10600,48.195,-141664172871850,0,0,30131.8,64629.7,12.2,-0.205,0,ACQUIRING
10601,49.195,-141664172782397,0,0,30243.7,64396.2,12.0,-0.213,0,ACQUIRING
10602,50.195,-141664172759711,0,0,30328.4,64019.3,11.8,-0.220,0,ACQUIRING
10603,51.195,-141664172763429,0,0,30337.8,63415.7,11.7,-0.229,0,ACQUIRING
10604,52.195,-141664172758775,0,0,30298.0,62887.3,11.7,-0.232,0,ACQUIRING
10605,53.195,-141664172730272,0,0,30259.0,62375.8,11.5,-0.242,0,ACQUIRING
10606,54.195,-141664172698077,0,0,30227.2,61860.5,11.2,-0.252,0,ACQUIRING
10607,55.195,-141664172645999,0,0,30235.6,61318.7,11.0,-0.263,0,ACQUIRING
10608,56.196,-141664172571718,45519,0,30315.5,61101.3,11.3,-0.269,0,ACQUIRING
10609,57.195,-141664172606501,-31154,0,30936.6,31810.9,11.2,-0.274,29897,ACQUIRING
10610,58.195,-141664172619643,-71049,0,30849.3,33116.3,11.6,-0.272,-751964,ACQUIRING
10611,59.196,-141664172592840,-69773,1276,30703.9,34398.7,11.1,-0.254,-700919,ACQUIRING
10612,60.195,-141664172626856,-125221,0,30456.6,38312.2,10.9,-0.243,-809086,ACQUIRING
10613,61.196,-141664172649273,-165495,0,30112.9,44222.7,11.1,-0.228,-695668,LOCKED
10614,62.196,-141664172692629,-224135,0,29757.2,53606.5,10.9,-0.212,-704049,LOCKED
10615,63.195,-141664172771050,-308408,0,29095.8,67381.3,10.2,-0.183,-748046,LOCKED
10616,64.195,-141664172813647,-352573,0,28329.7,81862.1,10.2,-0.173,-760248,LOCKED
10617,65.196,-141664172863609,-401281,0,27543.8,98133.2,10.1,-0.161,-777444,LOCKED
10618,66.196,-141664172828452,-364341,36940,26708.9,108845.9,9.7,-0.124,-773589,LOCKED
10619,67.196,-141664172823033,-357333,43948,25912.9,118447.5,9.6,-0.120,-667800,LOCKED
10620,68.196,-141664172870864,-401172,109,25111.0,130151.4,9.5,-0.099,-676049,LOCKED
10621,69.196,-141664172931240,-451098,0,24114.1,142959.7,9.4,-0.093,-686993,LOCKED
10622,70.196,-141664172985455,-489655,0,22974.4,156156.4,9.2,-0.071,-697320,LOCKED
10623,71.196,-141664173033656,-520546,0,21861.0,170704.4,9.2,-0.063,-710838,LOCKED
10624,72.196,-141664173053254,-521466,0,20736.7,184092.0,9.2,-0.055,-708042,LOCKED
10625,73.196,-141664173097068,-542958,0,19524.2,197279.4,9.1,-0.046,-708006,LOCKED
10626,74.196,-141664173026270,-454227,88731,18439.3,205486.4,8.9,-0.027,-601006,LOCKED
10627,75.197,-141664173057893,-464584,78374,17261.1,213100.8,8.8,-0.030,-586944,LOCKED
10628,76.196,-141664173166635,-543247,0,15838.6,222550.8,8.8,-0.043,-650653,LOCKED
10629,77.197,-141664173209897,-553816,0,14375.1,231797.5,8.3,-0.056,-651404,LOCKED
10630,78.196,-141664173147463,-464046,89770,13097.3,237505.7,8.3,-0.046,-538391,LOCKED
10631,79.197,-141664173189866,-477006,76810,11800.4,243582.7,8.3,-0.054,-638474,LOCKED
10632,80.197,-141664173207675,-463094,90722,10432.1,247851.8,8.3,-0.052,-504323,LOCKED
10633,81.196,-141664173256063,-478787,75029,9109.2,253488.7,8.2,-0.059,-496612,LOCKED
10634,82.197,-141664173319879,-504592,49224,7633.1,258560.1,8.0,-0.057,-504314,LOCKED
10635,83.196,-141664173370846,-513531,40285,6046.8,262479.0,7.9,-0.055,-500457,LOCKED
10636,84.197,-141664173397860,-496694,57122,4420.9,264622.3,7.9,-0.054,-474430,LOCKED
10637,85.197,-141664173434270,-490735,63081,2937.9,268590.1,8.0,-0.045,-452706,LOCKED
10638,86.196,-141664173440604,-451868,101948,1323.7,268056.7,8.0,-0.044,-400637,LOCKED
10639,87.197,-141664173504246,-470389,83427,-176.3,270554.7,7.8,-0.042,-403115,LOCKED
10640,88.197,-141664173541712,-458412,95404,-1835.0,269611.5,7.9,-0.037,-374681,LOCKED
10641,89.197,-141664173578888,-445366,108450,-3472.2,268234.4,7.9,-0.036,-350981,LOCKED
10642,90.197,-141664173527440,-349713,204103,-4892.4,265137.8,7.9,-0.035,-338868,LOCKED
10643,91.197,-141664173553653,-331899,221917,-6263.7,261900.0,7.8,-0.041,-194557,LOCKED
10644,92.197,-141664173600669,-331697,222119,-7724.9,256865.8,7.7,-0.042,-170661,LOCKED
10645,93.198,-141664173639661,-324175,229641,-9092.1,253160.3,7.6,-0.048,-141002,LOCKED
10646,94.197,-141664173680896,-316211,237605,-10537.4,247332.5,7.8,-0.051,-111472,LOCKED
10647,95.197,-141664173733830,-316826,236990,-12064.1,239514.6,7.6,-0.053,-89575,LOCKED
10648,96.197,-141664173748424,-282384,271432,-13411.6,233409.1,7.5,-0.059,-31979,LOCKED
10649,97.197,-141664173796430,-279635,274181,-14782.0,226441.5,7.5,-0.058,-6199,LOCKED
10650,98.198,-141664173843860,-274543,279273,-16180.3,218224.0,7.6,-0.060,26942,LOCKED
10651,99.197,-141664173797246,-180234,373582,-17429.7,207351.8,7.6,-0.060,40308,LOCKED
10652,100.198,-141664173840423,-175110,378706,-18656.1,196191.3,7.7,-0.062,183520,LOCKED
10653,101.198,-141664173897442,-181582,372234,-19921.8,183618.9,7.7,-0.059,204773,LOCKED
10654,102.198,-141664173944835,-179000,374816,-21101.4,172659.4,7.5,-0.054,245071,LOCKED
10655,103.198,-141664173997232,-181439,372377,-22218.1,163073.3,7.6,-0.055,272062,LOCKED
10656,104.198,-141664173924879,-64187,489629,-23226.5,147832.5,7.5,-0.050,426299,LOCKED
10657,105.198,-141664173981445,-76661,477155,-24124.9,135875.3,7.3,-0.043,458273,LOCKED
10658,106.198,-141664173989803,-41704,512112,-24999.1,121013.9,7.8,-0.044,535739,LOCKED
10659,107.198,-141664174039830,-49900,503916,-25743.7,110001.3,7.7,-0.036,571726,LOCKED
10660,108.198,-141664174093407,-59320,494496,-26550.5,95931.6,7.8,-0.035,604223,LOCKED
10661,109.198,-141664174145405,-68762,485054,-27223.0,86387.3,8.2,-0.033,642495,LOCKED
10662,110.198,-141664174196200,-76689,477127,-27864.6,77644.5,8.6,-0.030,680450,LOCKED
10663,111.198,-141664174224806,-62798,491018,-28479.5,67621.3,9.0,-0.026,743730,LOCKED
10664,112.199,-141664174217922,-16415,537401,-28994.1,56232.6,9.8,-0.019,842493,LOCKED
10665,113.198,-141664174263768,-23123,530693,-29454.4,45988.8,10.6,-0.011,886764,LOCKED
10666,114.198,-141664174316202,-36597,517219,-29860.9,37904.2,10.8,-0.002,929660,LOCKED
10667,115.198,-141664174338998,-23339,530477,-30126.6,33819.6,11.0,0.008,997986,LOCKED
10668,116.198,-141664174349341,-2207,551609,-30189.2,33513.1,11.0,0.004,1087905,LOCKED
10669,117.199,-141664174393189,-13483,540333,-30283.9,33108.8,11.3,0.037,1128828,LOCKED
10670,118.198,-141664174417397,-6036,547780,-30341.3,32920.0,11.5,0.003,1197274,LOCKED
10671,119.199,-141664174448346,-7158,546658,-30304.1,32708.0,11.6,-0.011,1260083,LOCKED
10672,120.199,-141664174514776,-41349,512467,-30330.3,32992.4,11.5,-0.007,1302510,LOCKED
10673,121.199,-141664174537825,-33008,520808,-30327.4,32961.0,11.6,-0.030,1354934,LOCKED
10674,122.200,-141664174567403,-30923,522893,-30341.5,33081.9,11.7,-0.036,1419311,LOCKED
10675,123.199,-141664174584218,-15442,538374,-30411.9,32977.9,11.8,-0.041,1496211,LOCKED
10676,124.199,-141664174601600,-949,552867,-30482.2,32546.3,11.8,-0.044,1568971,LOCKED
10677,125.199,-141664174632789,499,554315,-30589.0,31459.8,11.9,-0.045,1631876,LOCKED
10678,126.199,-141664174617329,43518,597334,-30512.6,32010.1,12.1,-0.074,1739703,LOCKED
10679,127.199,-141664174651575,35945,589761,-30383.7,31975.6,12.1,-0.083,1800132,LOCKED
10680,128.199,-141664174667396,46423,600239,-30260.2,32427.5,12.3,-0.104,1877155,LOCKED
10681,129.199,-141664174705403,36253,590069,-30201.5,32797.0,12.5,-0.120,1931209,LOCKED
