45780,-233636111774458,-22291,37052,-29414.3,33588.2,9.2,0.156,83335814,531290915,LOCKED,1.000029414000,242454994929098
45781,-233636111762183,19243,78586,-29438.7,33386.8,9.1,0.157,83335813,531301607,LOCKED,1.000029439000,242455995114541
45782,-233636111823860,-10421,48922,-29547.9,32666.2,9.0,0.165,83335814,531438897,LOCKED,1.000029548000,242456995175089
45783,-233636111878916,-34332,25011,-29569.3,32859.7,8.7,0.165,83335813,531430337,LOCKED,1.000029569000,242457995344662
45784,-233636111933600,-57159,2184,-29586.4,33145.8,8.7,0.165,83335813,531533586,LOCKED,1.000029586000,242458995394249
45785,-233636111914708,-8423,50920,-29585.1,33142.0,8.6,0.170,83335814,531613780,LOCKED,1.000029585000,242459995543837
45786,-233636111958256,-19397,39946,-29699.8,32654.2,8.5,0.169,83335813,531689004,LOCKED,1.000029700000,242460995716540
45787,-233636112011628,-41250,18093,-29720.4,32888.9,8.5,0.169,83335813,531793947,LOCKED,1.000029720000,242461995782261
45788,-233636112004174,-3671,55672,-29734.2,32887.7,8.5,0.168,83335813,531799387,LOCKED,1.000029734000,242462995948999
45789,-233636111990760,38676,98019,-29759.3,32518.7,8.2,0.166,83335813,531902098,LOCKED,1.000029759000,242463996008759
45790,-233636112094418,-33710,25633,-29777.5,32686.3,8.0,0.168,83335814,531888696,LOCKED,1.000029778000,242464996185540
45791,-233636112084546,6372,65715,-29809.4,32527.2,8.0,0.169,83335813,531987901,LOCKED,1.000029809000,242465996245350
45792,-233636112154879,-32914,26429,-29815.4,32587.5,7.9,0.168,83335813,532009516,LOCKED,1.000029815000,242466996297166
45793,-233636112157016,-5681,53662,-29784.0,32438.8,8.1,0.163,83335812,532099720,LOCKED,1.000029784000,242467996481954
45794,-233636112138543,40478,99821,-29748.3,32787.5,8.2,0.165,83335814,532207551,LOCKED,1.000029748000,242468996517702
45795,-233636112159258,44906,104249,-29596.7,32868.8,8.0,0.158,83335812,532166128,LOCKED,1.000029597000,242469996699303
45796,-233636112255202,-20099,39244,-29629.2,32981.2,8.1,0.154,83335812,532272409,LOCKED,1.000029629000,242470996864936
45797,-233636112260312,5310,64653,-29681.8,32638.5,8.1,0.156,83335813,532360236,LOCKED,1.000029682000,242471997032621
45798,-233636112262244,30041,89384,-29583.4,32701.6,8.1,0.155,83335813,532448502,LOCKED,1.000029583000,242472997073204
45799,-233636112283934,36345,95688,-29565.8,32878.5,8.2,0.151,83335812,532408061,LOCKED,1.000029566000,242473997240773
45800,-233636112380249,-26885,32458,-29694.1,32478.7,8.2,0.152,83335812,532509967,LOCKED,1.000029694000,242474997396470
45801,-233636112389931,-6978,52365,-29677.3,32414.7,8.1,0.145,83335812,532594328,LOCKED,1.000029677000,242475997444147
45802,-233636112460007,-43969,15374,-29771.6,32933.2,7.8,0.139,83335813,532619578,LOCKED,1.000029772000,242476997603922
45803,-233636112462775,-14389,44954,-29874.3,32440.2,7.9,0.136,83335812,532702993,LOCKED,1.000029874000,242477997769800
45804,-233636112455926,19485,78828,-29766.7,32046.5,7.7,0.127,83335812,532802252,LOCKED,1.000029767000,242478997810567
45805,-233636112462640,39766,99109,-29696.7,32498.3,7.7,0.125,83335813,532775051,LOCKED,1.000029697000,242479997980267
45806,-233636112559297,-23818,35525,-29823.0,31995.1,7.7,0.123,83335813,532878741,LOCKED,1.000029823000,242480998146094
45807,-233636112563803,587,59930,-29779.1,31822.3,7.7,0.120,83335812,532966377,LOCKED,1.000029779000,242481998309877
45808,-233636112549946,41759,101102,-29727.6,32279.9,7.4,0.110,83335813,533072695,LOCKED,1.000029728000,242482998459608
45809,-233636112574062,45708,105051,-29722.0,32360.3,7.5,0.107,83335812,533142866,LOCKED,1.000029722000,242483998490330
45810,-233636112698058,-46752,12591,-29733.3,32519.6,7.5,0.104,83335813,533105086,LOCKED,1.000029733000,242484998652067
45811,-233636112707962,-25035,34308,-29784.4,32692.0,7.6,0.101,83335812,533184634,LOCKED,1.000029784000,242485998811855
45812,-233636112689955,22809,82152,-29825.0,32239.3,7.5,0.106,83335813,533305425,LOCKED,1.000029825000,242486998749677
45813,-233636112795622,-50154,9189,-29883.0,32869.1,7.5,0.101,83335813,533279819,LOCKED,1.000029883000,242487998909563
45814,-233636112800508,-24971,34372,-29850.5,32511.7,8.0,0.101,83335811,533362718,LOCKED,1.000029851000,242488998947413
45815,-233636112809812,-4840,54503,-29822.0,32391.7,8.0,0.098,83335812,533450839,LOCKED,1.000029822000,242489999124239
