# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
49744,0.062,-49755051652616,0,0,15494.1,120975.2,24.2,0.274,0,ACQUIRING
49745,1.063,-49755051583753,0,0,19451.8,117975.0,25.2,0.286,0,ACQUIRING
49746,2.063,-49755051556454,0,0,22102.5,114363.8,25.7,0.293,0,ACQUIRING
49747,3.063,-49755051546980,0,0,23407.8,110083.4,26.0,0.296,0,ACQUIRING
49748,4.064,-49755051526334,0,0,24187.2,106032.5,26.4,0.300,0,ACQUIRING
49749,5.063,-49755051514828,0,0,24429.0,102207.8,26.6,0.300,0,ACQUIRING
49750,6.063,-49755051482951,0,0,24741.0,98809.2,26.7,0.299,0,ACQUIRING
49751,7.063,-49755051468884,0,0,24772.7,95672.4,26.7,0.294,0,ACQUIRING
49752,8.063,-49755051443853,0,0,24799.4,92816.6,26.8,0.291,0,ACQUIRING
49753,9.063,-49755051382352,0,0,25343.2,90564.1,26.7,0.284,0,ACQUIRING
49754,10.063,-49755051323705,0,0,26178.3,89158.1,26.4,0.271,0,ACQUIRING
49755,11.063,-49755051257828,0,0,27276.1,88924.0,26.3,0.262,0,ACQUIRING
49756,12.063,-49755051306705,0,0,27283.7,86781.0,26.1,0.251,0,ACQUIRING
49757,13.063,-49755051229635,0,0,27787.4,85357.4,26.2,0.246,0,ACQUIRING
49758,14.064,-49755051247989,0,0,27753.6,83484.2,26.0,0.233,0,ACQUIRING
49759,15.064,-49755051140115,0,0,28411.8,83008.5,25.8,0.218,0,ACQUIRING
49760,16.064,-49755051112211,0,0,28930.2,82228.3,25.8,0.210,0,ACQUIRING
49761,17.063,-49755051118708,0,0,29083.3,80720.0,25.7,0.201,0,ACQUIRING
49762,18.064,-49755051122849,0,0,28977.8,79258.7,25.4,0.176,0,ACQUIRING
49763,19.064,-49755051003563,0,0,29474.6,79009.5,25.3,0.164,0,ACQUIRING
49764,20.064,-49755050979673,0,0,29847.5,78372.2,25.2,0.143,0,ACQUIRING
49765,21.064,-49755051027639,0,0,29712.6,77162.2,25.2,0.130,0,ACQUIRING
49766,22.064,-49755050975585,0,0,29720.3,75907.9,25.2,0.117,0,ACQUIRING
49767,23.064,-49755050924655,0,0,29833.6,74806.1,25.4,0.117,0,ACQUIRING
49768,24.065,-49755050857389,0,0,30106.8,74264.5,25.7,0.059,0,ACQUIRING
49769,25.064,-49755050901127,0,0,30004.3,73257.1,25.9,0.009,0,ACQUIRING
49770,26.064,-49755050801051,0,0,30216.6,72640.4,26.1,-0.022,0,ACQUIRING
49771,27.064,-49755050811000,0,0,30234.5,71627.8,26.2,-0.063,0,ACQUIRING
49772,28.064,-49755050723273,0,0,30470.9,71301.4,26.2,-0.103,0,ACQUIRING
49773,29.064,-49755050741627,0,0,30494.9,70364.3,26.0,-0.173,0,ACQUIRING
49774,30.064,-49755050745757,0,0,30394.9,69593.8,25.5,-0.236,0,ACQUIRING
49775,31.064,-49755050618843,0,0,30629.2,69535.2,24.4,-0.326,0,ACQUIRING
49776,32.065,-49755050611193,0,0,30759.5,68954.0,23.7,-0.396,0,ACQUIRING
