# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
36784,0.927,-167722412455354,-11165,559400,-30781.3,33320.9,7.4,-0.010,5115329,LOCKED
36785,1.928,-167722412451515,20888,591453,-30689.8,33170.7,7.7,-0.006,5216789,LOCKED
36786,2.930,-167722412483852,18599,589164,-30689.3,33173.9,7.6,-0.012,5280120,LOCKED
36787,3.928,-167722412544550,-9005,561560,-30792.5,32498.4,7.5,-0.019,5311759,LOCKED
36788,4.929,-167722412551293,14680,585245,-30799.0,32463.2,7.5,-0.017,5399219,LOCKED
36789,5.928,-167722412587626,9888,580453,-30852.0,32031.4,7.8,-0.018,5452713,LOCKED
36790,6.929,-167722412635563,-5201,565364,-30941.5,31428.3,7.9,-0.030,5499320,LOCKED
36791,7.930,-167722412680513,-18832,551733,-30928.7,31331.5,7.9,-0.030,5547225,LOCKED
36792,8.929,-167722412732087,-38340,532225,-30920.7,31222.3,7.9,-0.032,5593228,LOCKED
36793,9.929,-167722412765781,-39631,530934,-30927.5,31309.1,7.8,-0.036,5647953,LOCKED
36794,10.929,-167722412805119,-46290,524275,-30936.5,31440.6,8.1,-0.013,5705878,LOCKED
36795,11.929,-167722412751433,34514,605079,-30806.2,31325.2,8.0,-0.035,5747228,LOCKED
36796,12.931,-167722412780583,32656,603221,-30687.8,31281.4,7.8,-0.043,5809167,LOCKED
36797,13.930,-167722412802229,38439,609004,-30591.7,31635.5,7.9,-0.038,5983283,LOCKED
36798,14.929,-167722412942176,-67498,503067,-30647.2,32575.9,8.2,-0.020,5939044,LOCKED
36799,15.928,-167722412877296,25541,596106,-30567.5,32647.7,8.0,-0.033,5992138,LOCKED
36800,16.929,-167722412912487,19307,589872,-30520.4,32736.9,8.1,-0.044,6051408,LOCKED
36801,17.930,-167722412934765,25668,596233,-30470.7,32919.9,8.0,-0.049,6226508,LOCKED
36802,18.931,-167722412964851,24900,0,-30455.5,33019.5,8.0,-0.043,6288799,LOCKED
36803,19.928,-167722413004592,15358,0,-30468.5,32940.5,7.9,-0.048,6346241,LOCKED
36804,20.930,-167722413017986,31493,16135,-30474.8,32873.6,8.0,-0.054,6318455,LOCKED
36805,21.929,-167722413070472,10419,0,-30538.3,32289.8,7.9,-0.059,6356768,LOCKED
36806,22.932,-167722413118046,-7439,0,-30485.5,31900.6,7.9,-0.054,6525658,LOCKED
36807,23.929,-167722413192428,-49572,0,-30489.5,31965.4,7.8,-0.059,6571827,LOCKED
36808,24.930,-167722413245859,-66723,0,-30663.1,32934.8,7.8,-0.056,6568113,LOCKED
36809,25.931,-167722413178116,28649,95372,-30561.6,32925.8,7.7,-0.053,6619560,LOCKED
36810,26.931,-167722413203614,30576,97299,-30458.3,32963.0,7.9,-0.045,6792432,LOCKED
36811,27.930,-167722413236324,27545,94268,-30465.9,32890.9,7.9,-0.050,6748286,LOCKED
36812,28.930,-167722413353270,-55176,11547,-30558.8,33732.2,7.3,-0.050,6825674,LOCKED
36813,29.931,-167722413375012,-44904,21819,-30555.5,33685.2,7.3,-0.049,6901945,LOCKED
36814,30.930,-167722413391534,-27497,39226,-30675.6,33431.6,7.1,-0.049,6979189,LOCKED
36815,31.930,-167722413422279,-24874,41849,-30766.5,33401.3,6.9,-0.050,7039551,LOCKED
36816,32.932,-167722413460205,-30299,36424,-30801.3,33623.8,7.2,-0.044,7095355,LOCKED
36817,33.931,-167722413474732,-11295,55428,-30916.8,32833.4,7.0,-0.046,7173813,LOCKED
36818,34.930,-167722413474656,19383,86106,-30933.6,32703.0,6.8,-0.048,7161479,LOCKED
36819,35.931,-167722413583012,-54466,12257,-31018.5,33519.1,7.0,-0.051,7249300,LOCKED
36820,36.931,-167722413607171,-45543,21180,-31044.1,33824.4,7.0,-0.051,7320842,LOCKED
36821,37.931,-167722413617416,-21741,44982,-31155.5,33474.7,7.2,-0.047,7404423,LOCKED
36822,38.931,-167722413643675,-15654,51069,-31188.0,33539.9,7.1,-0.054,7470184,LOCKED
36823,39.931,-167722413671961,-13150,53573,-31146.5,33213.1,7.2,-0.056,7539459,LOCKED
36824,40.931,-167722413697878,-5576,61147,-31252.5,32374.6,7.2,-0.057,7606310,LOCKED
36825,41.932,-167722413721816,2352,69075,-31286.6,32240.8,7.1,-0.053,7674843,LOCKED
36826,42.934,-167722413746506,8543,75266,-31280.9,32253.6,7.2,-0.055,7742598,LOCKED
36827,43.931,-167722413774036,11054,77777,-31238.3,32238.7,7.4,-0.057,7812123,LOCKED
36828,44.930,-167722413867159,-46061,20662,-31396.1,32293.6,7.4,-0.051,7811203,LOCKED
36829,45.930,-167722413804880,45297,112020,-31357.7,32720.5,7.4,-0.051,7861389,LOCKED
36830,46.930,-167722413912454,-29269,37454,-31390.1,32928.3,7.4,-0.052,7949936,LOCKED
36831,47.930,-167722413934440,-19538,47185,-31373.5,32800.1,7.6,-0.051,8024033,LOCKED
36832,48.930,-167722413935518,11640,78363,-31436.3,32199.6,7.8,-0.051,8119068,LOCKED
36833,49.930,-167722413954440,23392,90115,-31437.9,32187.6,7.8,-0.052,8191058,LOCKED
36834,50.931,-167722413966570,39430,106153,-31342.8,32567.9,7.8,-0.053,8276762,LOCKED
36835,51.932,-167722413980976,51525,118248,-31190.6,32964.7,8.0,-0.054,8352175,LOCKED
36836,52.933,-167722414108678,-40861,25862,-31325.3,33068.9,8.0,-0.055,8316836,LOCKED
36837,53.932,-167722414135799,-34108,32615,-31393.8,33385.0,7.9,-0.049,8384884,LOCKED
36838,54.931,-167722414165879,-29806,36917,-31491.1,33448.4,7.8,-0.050,8454582,LOCKED
36839,55.931,-167722414179992,-12734,53989,-31454.8,33184.2,8.0,-0.053,8531659,LOCKED
36840,56.931,-167722414198578,1685,68408,-31533.9,32571.5,8.0,-0.055,8608217,LOCKED
36841,57.931,-167722414211300,20357,87080,-31560.9,32325.2,8.0,-0.058,8688009,LOCKED
36842,58.931,-167722414241869,19591,86314,-31507.1,32399.6,7.7,-0.072,8751467,LOCKED
36843,59.931,-167722414297191,-4706,62017,-31475.5,32258.6,7.7,-0.077,8813824,LOCKED
36844,60.932,-167722414273301,48029,114752,-31426.3,32799.9,7.8,-0.086,8908471,LOCKED
36845,61.931,-167722414308215,41123,107846,-31326.7,33203.8,7.8,-0.080,8861353,LOCKED
36846,62.932,-167722414423968,-41061,25662,-31368.5,33587.5,7.8,-0.063,8945917,LOCKED
36847,63.933,-167722414369116,42635,109358,-31315.5,34041.3,7.8,-0.061,9092551,LOCKED
36848,64.933,-167722414426579,14987,81710,-31266.7,34057.5,8.1,-0.045,9129410,LOCKED
36849,65.933,-167722414436569,33599,100322,-31191.6,34339.0,8.1,-0.046,9218038,LOCKED
36850,66.931,-167722414464027,35095,101818,-31140.1,34659.5,8.0,-0.030,9177433,LOCKED
36851,67.931,-167722414561761,-28829,37894,-31223.3,34787.8,7.9,-0.013,9279191,LOCKED
36852,68.933,-167722414571763,-5735,60988,-31305.9,34340.8,8.0,-0.028,9361446,LOCKED
36853,69.931,-167722414582685,15256,81979,-31361.2,33811.2,8.0,-0.026,9444757,LOCKED
36854,70.933,-167722414592467,36356,103079,-31398.2,33266.1,8.1,-0.036,9528139,LOCKED
36855,71.933,-167722414624117,32927,99650,-31296.8,33394.6,8.0,-0.048,9484996,LOCKED
36856,72.932,-167722414638847,45277,112000,-31164.9,33711.5,7.9,-0.054,9564028,LOCKED
36857,73.931,-167722414761197,-44362,22361,-31167.0,33740.1,8.0,-0.060,9643825,LOCKED
