# elapsed_s,phase_ns
0.5,-8169190
1.9,-8161595
3.2,-8176005
4.6,-8193205
6.0,-8201595
7.3,-8173595
8.7,-8198790
10.0,-8162800
11.4,-8205725
12.7,-8174000
14.0,-8205610
15.3,-8174790
16.7,-8203195
18.0,-8196400
19.4,-8205600
20.7,-8194795
22.0,-8163600
23.4,-8203590
24.7,-8185290
26.1,-8200000
27.4,-8204000
28.8,-8197195
30.1,-8200400
31.5,-8185995
32.9,-8200112
34.2,-8203200
35.6,-8202400
37.0,-8204005
38.4,-8202800
39.7,-8204805
41.0,-8163995
42.4,-8189205
43.8,-8197600
45.2,-8197995
46.5,-8205195
47.9,-8204800
49.2,-8182000
50.6,-8195795
51.9,-8202800
53.2,-8204800
54.6,-8205190
55.9,-8200405
57.3,-8207190
58.7,-8197595
60.0,-8084400
61.4,32795
62.7,88810
64.0,189605
65.4,236005
66.7,256019
68.1,295185
69.5,309615
70.9,319195
72.2,350400
73.6,370385
74.9,385590
76.2,403888
77.6,410415
79.0,419200
80.3,422400
81.7,423205
83.1,417600
84.5,422405
85.9,426390
87.2,414405
88.6,412805
90.0,406390
91.3,402213
92.6,397631
94.0,387990
95.3,380805
96.7,371190
98.1,356800
99.5,347995
100.9,342395
102.2,328010
103.6,316790
105.0,300000
106.3,285590
107.7,280040
109.1,258395
110.5,247156
111.9,235215
113.3,212000
114.6,199995
116.0,189595
117.3,183990
118.6,174400
120.0,155190
121.3,147195
122.7,139195
124.1,123195
125.4,116795
126.8,108000
128.2,100795
129.5,96000
130.8,93590
132.3,86395
133.7,84000
135.0,79195
136.4,73590
137.8,74390
139.2,75990
140.5,76000
141.9,78405
143.3,76790
144.7,73537
146.0,68805
147.4,66400
148.7,67210
150.0,66405
151.4,67204
152.8,66400
154.1,63995
155.5,61495
156.8,56800
158.2,55195
159.5,55195
160.9,53585
162.3,56800
163.6,55200
164.9,54395
166.3,51986
167.6,53590
169.0,50400
170.5,47195
172.0,45576
173.5,41399
174.9,39995
176.2,37590
177.5,39190
178.9,39205
180.3,41600
181.6,39190
182.9,34405
184.3,32795
185.6,31195
186.9,27210
188.3,26395
189.6,23195
191.0,23678
192.4,23210
193.7,22395
195.1,19990
196.5,17595
197.8,17590
199.1,17600
200.5,20005
201.9,19462
203.3,22400
204.6,22395
205.9,19200
207.3,19205
208.6,21605
210.0,19200
211.3,19190
212.6,19195
214.0,17595
215.3,19190
216.7,18390
218.0,19986
219.4,19985
220.7,20790
222.0,18390
223.3,16810
224.7,16805
226.0,14395
227.4,14400
228.7,12810
230.1,13457
231.5,12000
232.9,11990
234.2,10410
235.5,9590
236.9,7995
238.3,11195
239.6,14405
241.0,15990
242.3,15200
243.6,14400
245.0,15057
246.3,14380
247.7,14395
249.1,16654
250.5,14262
251.9,13491
253.2,14400
254.6,18390
256.0,14239
257.3,16790
258.7,17546
260.1,16746
261.4,16000
262.8,14395
264.1,15195
265.5,14400
266.8,13590
268.2,13590
269.6,14400
271.0,16800
272.3,15995
273.6,16832
275.1,16795
276.4,15990
277.7,17615
279.0,19045
280.3,20795
281.7,20800
283.1,21595
284.4,19946
285.8,17600
287.1,20660
288.4,19345
289.8,19195
291.1,17580
292.4,18395
293.8,15200
295.1,14400
296.4,12000
297.8,12780
299.1,10405
300.5,11204
301.8,11195
303.1,7985
304.5,8800
305.9,8795
307.2,6395
308.6,7200
310.0,5585
311.3,8057
312.6,7200
314.0,5585
315.3,7195
316.6,5570
318.0,8800
319.3,7995
320.6,9595
322.0,9478
323.3,8711
324.7,8015
326.1,6385
327.4,5610
328.7,5571
330.1,4855
331.5,3995
332.9,2981
334.2,1580
335.6,-810
337.0,2395
338.3,686
339.6,3185
341.0,6405
342.3,5605
343.7,5600
345.1,3180
346.5,2390
347.9,1580
349.2,4044
350.6,3221
351.9,1590
353.3,4795
354.6,4000
356.0,3200
357.3,3863
358.6,3210
360.0,4800
361.4,4005
362.8,4067
364.1,4785
365.5,4805
366.9,3995
368.2,5519
369.6,5590
371.0,8005
372.3,6400
373.7,7156
375.0,8795
376.3,7171
377.6,5610
379.0,5595
380.3,4800
381.7,4845
383.0,4790
384.4,4795
385.7,5600
387.0,4675
388.4,4795
389.7,3195
391.1,4795
392.4,3250
393.8,4790
395.2,7200
396.6,4805
398.0,4009
399.3,3195
400.6,4805
402.0,9551
403.3,8005
404.7,6395
406.0,3190
407.3,4005
408.7,4795
410.0,4795
411.4,4820
412.7,4000
414.1,1596
415.4,3259
416.7,3995
418.1,6400
419.4,7195
420.8,6395
422.2,4800
423.5,5600
424.9,3195
426.2,4809
427.6,5580
429.0,1590
430.3,6400
431.7,7990
433.0,11168
434.4,12785
435.7,14395
437.0,10449
438.4,12000
439.8,10390
441.2,11214
442.5,11829
443.9,11205
445.2,9615
446.6,8008
447.9,10409
449.3,12183
450.6,12810
451.9,12790
453.3,12795
454.6,11349
456.0,8796
457.4,11995
458.7,13590
460.1,14400
461.5,14400
462.8,15210
464.1,16000
465.5,15200
466.8,11195
468.1,12795
469.5,13600
470.9,15990
472.3,14270
473.6,15195
475.0,12795
476.3,10400
477.7,12790
479.0,12810
480.4,11990
481.7,10395
483.0,9590
484.4,12005
485.7,12000
487.1,7980
488.5,8800
489.9,7200
491.2,9600
492.6,8800
493.9,7176
495.3,9600
496.7,8005
498.0,12000
499.4,12805
500.7,13610
502.1,12769
503.4,10400
504.7,10415
506.1,10405
507.5,9602
508.8,12795
510.1,8790
511.4,7995
512.8,8810
514.1,8000
515.5,10405
516.9,11891
518.3,13498
519.6,13600
521.0,10282
522.3,15205
523.6,18400
525.0,17496
526.4,14375
527.8,12800
529.1,13571
530.4,12795
531.8,14400
533.2,11084
534.5,13595
535.8,11990
537.3,11070
538.6,12805
540.0,8795
541.3,7995
542.7,9595
544.1,7166
545.5,6390
546.8,4872
548.2,9595
549.6,10395
551.0,10395
552.3,9595
553.7,10405
555.0,12786
556.4,7990
557.8,10395
559.1,11195
560.5,12805
561.9,11985
563.2,10392
564.6,11995
566.0,9595
567.3,10385
568.7,10473
570.1,10405
571.4,11995
572.7,11190
574.2,8795
575.6,11190
576.9,8805
578.3,9600
579.6,12795
580.9,12795
582.3,12800
583.6,14395
585.0,16000
586.3,13590
587.7,13512
589.0,11209
590.4,10209
591.7,12000
593.0,9615
594.3,8010
595.7,10385
597.0,9487
598.3,9600
599.7,8805
601.0,6395
602.3,6405
603.7,6400
605.0,3205
606.3,795
607.7,-2405
609.0,-1600
610.4,-795
611.7,-5
613.0,-4800
614.4,-2410
615.7,-1707
617.1,-4025
618.4,-4810
619.8,-5799
621.1,-6405
622.4,-4800
623.8,-4014
625.1,-1605
626.5,-5605
627.9,-5625
629.3,-3210
630.6,-1605
632.0,-805
633.3,-5
634.7,-3190
636.0,-810
637.4,-805
638.7,-2395
640.1,-1600
641.4,-805
642.8,-2400
644.1,795
645.5,-0
646.8,-5
648.2,-809
649.6,1488
651.0,-795
652.4,795
653.7,1595
655.0,1614
656.4,-1600
657.7,-5
659.1,2405
660.4,5590
661.7,2395
663.1,3990
664.5,4785
666.0,-5
667.3,2395
668.6,4005
670.0,4795
671.4,7195
672.7,7205
674.1,8805
675.4,9595
676.7,8790
678.1,11200
679.5,7210
680.9,7985
682.3,5600
683.6,6400
685.0,11200
686.3,5600
687.6,6395
689.0,7195
690.3,5585
691.6,7195
693.0,8795
694.4,6390
695.7,6390
697.1,5600
698.4,5532
699.7,4795
701.1,6385
702.4,5600
703.8,3200
705.1,2400
706.4,3195
707.8,3195
709.1,795
710.5,2395
711.8,795
713.2,2400
714.6,4800
716.0,4795
717.3,4000
718.6,5590
720.0,5576
721.3,9585
722.7,8741
724.1,9595
725.5,10410
726.8,11195
728.2,12795
729.6,11884
731.0,10595
732.3,15205
733.7,13590
735.0,13595
736.4,14405
737.8,12795
739.1,14400
740.4,12795
741.8,14395
743.1,11990
744.4,10267
745.8,12790
747.2,10390
748.5,12826
749.9,14291
751.3,16000
752.6,16000
754.0,19144
755.3,20795
756.7,16776
758.1,17595
759.4,17600
760.8,15990
762.2,16780
763.5,16800
764.9,13652
766.2,12795
767.6,14400
768.9,16795
770.3,15151
771.6,14395
772.9,14400
774.3,13595
775.7,15195
777.0,12805
778.4,11995
779.7,11185
781.0,12000
782.3,11205
783.8,11965
785.1,10400
786.4,7966
787.8,8795
789.2,7293
790.5,9600
791.9,8000
793.3,9486
794.6,8785
796.0,6405
797.3,7200
798.7,8810
800.0,5642
801.3,7200
802.7,7200
804.1,7195
805.5,6395
806.8,5595
808.1,9590
809.5,11995
810.8,13590
812.2,14079
813.5,15220
814.9,12000
816.2,11995
817.6,14395
818.9,14395
820.3,18405
821.6,20005
823.0,17600
824.3,19985
825.7,20795
827.1,19200
828.4,17595
829.7,19971
831.1,20000
832.4,17600
833.8,17600
835.2,16000
836.6,15191
838.0,12795
839.3,13605
840.6,12805
842.0,12795
843.4,11995
844.7,15195
846.1,11987
847.4,11195
848.7,8000
850.1,6390
851.5,5595
852.9,4800
854.3,795
855.6,1605
857.0,800
858.4,0
859.7,5
861.0,795
862.4,790
863.7,-10
865.0,1600
866.4,-1610
867.7,-1573
869.0,693
870.4,1600
871.7,1546
873.1,795
874.5,2385
875.9,-10
877.3,4785
878.7,3990
880.0,8785
881.3,9590
882.7,9590
884.1,11057
885.4,8760
886.7,7214
888.1,8014
889.5,8005
890.8,8795
892.1,5590
893.5,8815
894.8,8000
896.2,8000
897.6,8005
898.9,11205
900.3,11195
901.6,11288
903.0,8790
904.4,12800
905.8,12795
907.1,10395
908.4,11082
909.8,10385
911.1,10400
912.4,11195
913.8,10390
915.1,9634
916.5,9590
917.8,12005
919.2,13600
920.6,12790
921.9,12000
923.2,12795
924.6,12785
926.0,9595
927.3,10447
928.7,12765
930.0,11185
931.4,12005
932.7,9681
934.0,8795
935.3,13135
936.7,8800
938.1,10288
939.4,9595
940.7,11190
942.1,9595
943.5,9590
944.9,8795
946.2,7116
947.6,7205
948.9,6400
950.3,7195
951.6,9590
953.0,7995
954.3,7995
955.6,9621
957.0,8670
958.4,8043
959.7,7990
961.1,8000
962.5,7190
963.8,7195
965.2,6385
966.5,3995
967.9,4795
969.3,6390
970.6,7205
972.0,7990
973.4,7995
974.7,7190
976.1,5516
977.4,3995
978.7,6414
980.1,6400
981.5,6395
982.8,7995
984.2,4000
985.6,4786
987.0,5595
988.3,5585
989.7,5638
991.1,9600
992.5,8800
993.9,10400
995.2,12000
996.6,9590
997.9,7991
999.3,9595
1000.6,8001
1001.9,8800
1003.3,7200
1004.7,5590
1006.1,7995
1007.4,7990
1008.8,9605
1010.2,11195
1011.6,11195
1012.9,10400
1014.2,9605
1015.6,8800
1016.9,7200
1018.3,8805
1019.7,8795
1021.0,7990
1022.4,8790
1023.7,10400
1025.1,11195
1026.4,10405
1027.8,9580
1029.2,6395
1030.5,7205
1031.9,8785
1033.2,8800
1034.6,6477
1035.9,6400
1037.3,6405
1038.6,7990
1040.0,8001
1041.3,5590
1042.6,5590
1044.0,3985
1045.4,3995
1046.7,2405
1048.0,1600
1049.4,3195
1050.7,4800
1052.1,3886
1053.4,4805
1055.0,3995
1056.3,790
1057.7,-5
1059.1,-1605
1060.4,-805
1061.8,1595
1063.2,795
1064.5,1491
1065.9,3195
1067.2,2395
1068.5,3200
1069.9,4790
1071.2,5590
1072.6,6390
1074.0,8005
1075.3,7990
1076.7,5506
1078.0,4800
1079.4,6405
1080.7,5590
1082.1,3990
1083.4,5590
1084.7,6390
1086.1,5610
1087.4,8756
1088.8,6445
1090.1,10395
1091.4,11190
1092.8,12000
1094.1,12000
1095.5,11185
1096.8,10390
1098.2,8795
1099.5,7995
1100.9,9470
1102.2,8790
1103.5,7186
1104.9,8000
1106.3,3190
1107.7,5595
1109.1,6395
1110.4,5600
1111.8,6395
1113.2,7995
1114.6,6390
1116.0,3990
1117.3,3190
1118.6,3190
1120.0,2390
1121.4,2400
1122.7,3995
1124.0,1595
1125.4,2405
1126.7,1610
1128.0,1590
1129.4,800
1130.7,1605
1132.1,795
1133.5,1595
1134.8,1595
1136.2,3195
1137.5,5585
1138.9,8795
1140.2,8805
1141.6,6395
1142.9,8795
1144.3,8795
1145.6,10395
1146.9,8000
1148.3,7985
1149.6,9499
1151.0,8805
1152.4,9595
1153.7,10390
1155.1,13595
1156.4,8795
1157.8,8795
1159.2,9600
1160.5,9595
1162.0,4795
1163.3,6429
1164.6,6391
1166.0,5580
1167.4,4000
1168.7,6400
1170.1,6395
1171.4,6188
1172.7,6390
1174.1,6405
1175.5,5605
1176.8,2395
1178.1,3190
1179.5,3990
1180.9,4790
1182.2,3180
1183.5,3190
1184.9,4800
1186.3,1610
1187.7,790
1189.0,785
1190.4,-5
1191.7,790
1193.0,780
1194.4,800
1195.8,2390
1197.2,-2405
1198.6,-2405
1200.0,-5615
1201.3,-4805
1202.7,-1625
1204.0,-4800
1205.4,-3299
1206.8,-5595
1208.2,-5595
1209.6,-7195
1211.0,-7210
1212.3,-4919
1213.6,-4800
1215.0,-2405
1216.4,-4010
1217.7,-1615
1219.0,1566
1220.4,1595
1221.7,1590
1223.1,3190
1224.4,1585
1225.8,1595
1227.2,1586
1228.6,3990
1230.0,2395
1231.4,7195
1232.7,7200
1234.0,7195
1235.4,8000
1236.8,7385
1238.2,8682
1239.6,8785
1241.0,10400
1242.4,10381
1243.7,11995
1245.1,11995
1246.5,11990
1247.8,12810
1249.2,11985
1250.6,13605
1252.0,15995
1253.3,14400
1254.7,15200
1256.1,11200
1257.4,11200
1258.8,10276
1260.2,9600
1261.6,9595
1262.9,10395
1264.2,11239
1265.6,14385
1267.0,11205
1268.3,11195
1269.7,11190
1271.1,9595
1272.4,12000
1273.8,10395
1275.1,10400
1276.5,8790
1277.9,9600
1279.3,11200
1280.6,10390
1282.1,11195
1283.4,12005
1284.8,14400
1286.2,16790
1287.5,14477
1288.9,16795
1290.2,13590
1291.6,13600
1292.9,12795
1294.3,11205
1295.6,10400
1297.0,10390
1298.4,8795
1299.7,10281
1301.1,14390
1302.5,12790
1303.8,13595
1305.2,14395
1306.6,13605
1308.0,11951
1309.4,13633
1310.7,12790
1312.0,11995
1313.4,12800
1314.7,12785
1316.1,10395
1317.5,12637
1318.9,10443
1320.2,9595
1321.5,8795
1322.9,8795
1324.2,8845
1325.6,10400
1327.0,10385
1328.3,7195
1329.6,8800
1331.0,8800
1332.4,10390
1333.7,9590
1335.0,9615
1336.4,11205
1337.8,11200
1339.2,10410
1340.5,12810
1341.9,13595
1343.3,10405
1344.6,9600
1346.0,6385
1347.4,4000
1348.7,3990
1350.0,3985
1351.4,3195
1352.8,2390
1354.2,1491
1355.6,2395
1357.0,1595
1358.3,-1659
1359.6,-805
1361.0,1580
1362.4,-776
1363.8,-1595
1365.2,-1600
1366.5,-2405
1367.9,-1605
1369.2,-1605
1370.6,-1610
1371.9,-10
1373.2,-809
1374.6,800
1376.0,-4815
1377.4,-5
1378.7,-805
1380.0,-781
1381.4,-3205
1382.8,-4005
1384.1,-4000
1385.5,-4010
1386.9,-5610
1388.2,-3205
1389.6,-2510
1391.0,-2510
1392.4,1590
1393.7,2385
1395.0,1595
1396.4,1595
1397.8,795
1399.2,5595
1400.5,6390
1401.9,6395
1403.3,7072
1404.6,5600
1406.0,3857
1407.3,4795
1408.7,6395
1410.1,4800
1411.5,6348
1412.9,6410
1414.2,8000
1415.6,8795
1417.0,6395
1418.4,6395
1419.7,7195
1421.0,8000
1422.4,8800
1423.8,8005
1425.2,7995
1426.6,7195
1428.0,4800
1429.3,7440
1430.7,9595
1432.0,12795
1433.3,12810
1434.7,14400
1436.1,7995
1437.5,10395
1438.9,11200
1440.3,9590
1441.7,8800
1443.1,7200
1444.4,8756
1445.8,6400
1447.1,6385
1448.5,4795
