# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
45974,0.556,-45939464196950,0,0,0.0,999999.0,6.7,0.085,0,INIT
45975,1.556,-45939464145299,0,0,51651.0,inf,6.5,0.066,0,ACQUIRING
45976,2.556,-45939464054212,0,0,71369.0,16099.7,6.4,0.069,0,ACQUIRING
45977,3.556,-45939464039762,0,0,56265.1,22579.0,6.6,0.081,0,ACQUIRING
45978,4.557,-45939464035059,0,0,42931.9,30536.1,6.5,0.082,0,ACQUIRING
45979,5.557,-45939464026977,0,0,34143.9,33909.4,6.5,0.082,0,ACQUIRING
45980,6.556,-45939464011504,0,0,29004.8,34152.1,6.5,0.082,0,ACQUIRING
45981,7.557,-45939463993664,0,0,25933.2,33227.5,6.5,0.082,0,ACQUIRING
45982,8.557,-45939463964743,0,0,24698.9,31254.0,6.4,0.082,0,ACQUIRING
45983,9.557,-45939463933700,0,0,24416.6,29272.9,6.5,0.075,0,ACQUIRING
45984,10.557,-45939463880677,0,0,25562.9,28458.2,6.6,0.069,0,ACQUIRING
45985,11.557,-45939463813583,0,0,27821.6,31177.9,6.7,0.064,0,ACQUIRING
45986,12.557,-45939463751701,0,0,30309.6,35485.6,6.8,0.058,0,ACQUIRING
45987,13.557,-45939463770439,0,0,30472.1,34004.4,6.8,0.053,0,ACQUIRING
45988,14.558,-45939463688152,0,0,31873.1,35363.1,6.8,0.055,0,ACQUIRING
45989,15.557,-45939463692714,0,0,32006.9,34106.5,6.9,0.052,0,ACQUIRING
45990,16.557,-45939463667765,0,0,31960.2,32954.5,6.8,0.052,0,ACQUIRING
45991,17.557,-45939463672746,0,0,31279.4,33060.2,6.9,0.048,0,ACQUIRING
45992,18.558,-45939463658704,0,0,30520.0,33738.4,6.9,0.046,0,ACQUIRING
45993,19.557,-45939463527002,0,0,31412.1,35376.0,7.0,0.044,0,ACQUIRING
45994,20.558,-45939463595324,0,0,30777.2,35903.2,7.0,0.043,0,ACQUIRING
45995,21.558,-45939463554298,0,0,30422.0,35522.3,7.4,0.039,0,ACQUIRING
45996,22.558,-45939463496411,0,0,30450.2,34670.1,7.8,0.036,0,ACQUIRING
45997,23.558,-45939463439173,0,0,30739.9,34344.4,8.1,0.033,0,ACQUIRING
45998,24.560,-45939463372659,0,0,31295.6,35525.5,8.3,0.031,0,ACQUIRING
45999,25.558,-45939463416621,0,0,31089.3,35074.4,8.6,0.030,0,ACQUIRING
46000,26.559,-45939463316696,0,0,31471.9,35509.6,8.5,0.032,0,ACQUIRING
46001,27.559,-45939463361437,0,0,31215.0,35392.4,8.7,0.032,0,ACQUIRING
46002,28.558,-45939463257582,0,0,31508.7,35561.1,9.0,0.029,0,ACQUIRING
46003,29.559,-45939463269892,0,0,31464.7,34941.1,9.2,0.026,0,ACQUIRING
46004,30.558,-45939463261862,0,0,31287.0,34711.5,9.4,0.023,0,ACQUIRING
46005,31.558,-45939463145551,0,0,31623.7,35606.1,9.6,0.026,0,ACQUIRING
46006,32.559,-45939463105501,0,0,31947.8,36492.1,9.7,0.030,0,ACQUIRING
46007,33.559,-45939463173435,0,0,31714.4,36735.4,10.2,0.034,0,ACQUIRING
46008,34.560,-45939463130337,0,0,31573.0,36502.0,10.3,0.034,0,ACQUIRING
46009,35.559,-45939463078919,0,0,31543.2,35977.1,10.9,0.034,0,ACQUIRING
46010,36.559,-45939462978383,0,0,31812.5,36868.8,11.4,0.035,0,ACQUIRING
46011,37.559,-45939463026740,0,0,31716.8,36544.2,11.8,0.036,0,ACQUIRING
46012,38.559,-45939462941691,0,0,31840.3,36393.5,12.2,0.039,0,ACQUIRING
46013,39.559,-45939462988048,0,0,31660.1,36706.3,12.3,0.042,0,ACQUIRING
46014,40.559,-45939462903345,0,0,31689.7,36255.9,12.4,0.045,0,ACQUIRING
46015,41.559,-45939462929503,0,0,31523.2,36587.9,12.5,0.050,0,ACQUIRING
46016,42.560,-45939462830412,0,0,31593.1,36287.9,12.6,0.056,0,ACQUIRING
46017,43.560,-45939462822770,0,0,31581.4,35857.9,12.6,0.063,0,ACQUIRING
46018,44.560,-45939462806908,0,0,31525.5,35549.6,12.7,0.071,0,ACQUIRING
46019,45.560,-45939462785834,0,0,31447.7,35375.7,13.2,0.031,0,ACQUIRING
46020,46.559,-45939462712714,0,0,31490.1,35054.7,13.3,0.015,0,ACQUIRING
46021,47.559,-45939462667859,0,0,31561.6,34897.2,13.3,0.003,0,ACQUIRING
46022,48.560,-45939462612029,0,0,31684.2,35226.9,13.5,-0.008,0,ACQUIRING
46023,49.560,-45939462664167,0,0,31595.3,35248.8,13.7,-0.016,0,ACQUIRING
46024,50.561,-45939462605897,0,0,31576.9,34905.2,13.5,-0.003,0,ACQUIRING
46025,51.560,-45939462511411,0,0,31697.5,35366.1,13.5,-0.007,0,ACQUIRING
46026,52.560,-45939462539541,0,0,31679.5,35036.8,13.9,-0.018,0,ACQUIRING
46027,53.560,-45939462451611,0,0,31777.0,35292.9,14.2,-0.057,0,ACQUIRING
46028,54.560,-45939462451789,0,0,31802.1,34999.8,14.0,-0.065,0,ACQUIRING
46029,55.560,-45939462451331,0,0,31765.6,34767.6,13.8,-0.096,0,ACQUIRING
46030,56.561,-45939462418051,0,0,31735.6,34517.2,13.6,-0.109,0,ACQUIRING
46031,57.560,-45939462399399,0,0,31685.7,34404.6,13.4,-0.121,0,ACQUIRING
46032,58.560,-45939462368745,0,0,31638.9,34284.0,13.4,-0.129,0,ACQUIRING
46033,59.562,-45939462347435,-33758,0,31579.7,34294.9,13.2,-0.137,0,ACQUIRING
46034,60.560,-45939462309189,-24661,9097,31501.3,34350.1,13.2,-0.143,73657,ACQUIRING
46035,61.561,-45939462343119,-84160,0,31349.8,36200.2,12.8,-0.141,-687876,ACQUIRING
46036,62.562,-45939462309357,-78245,5915,31308.0,36997.4,12.5,-0.145,-628543,ACQUIRING
46037,63.561,-45939462311739,-105940,0,31189.8,39349.8,11.7,-0.148,-714752,ACQUIRING
46038,64.563,-45939462431481,-240533,0,30787.2,51118.5,11.6,-0.156,-689585,LOCKED
46039,65.561,-45939462444883,-265555,0,30287.3,62501.6,11.4,-0.163,-675686,LOCKED
46040,66.561,-45939462481783,-309597,0,29665.2,75075.1,11.1,-0.169,-675390,LOCKED
46041,67.561,-45939462511407,-342524,0,28939.7,87784.9,10.8,-0.173,-677614,LOCKED
