# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
55104,36.719,-54410575301480,38717,101083,-31585.3,32484.6,9.8,0.001,36671,LOCKED
55105,37.719,-54410575406074,-33021,29345,-31592.7,32558.6,9.7,-0.003,-43496,LOCKED
55106,38.719,-54410575422235,-15278,47088,-31680.9,32275.7,9.2,-0.014,-32343,LOCKED
55107,39.720,-54410575427787,9788,72154,-31645.0,32270.2,8.5,-0.024,-5236,LOCKED
55108,40.720,-54410575457383,12677,75043,-31707.4,31644.2,8.4,-0.032,-55,LOCKED
55109,41.720,-54410575478123,22088,84454,-31667.7,31785.9,8.4,-0.034,5778,LOCKED
55110,42.721,-54410575495076,36347,98713,-31705.9,31184.0,8.4,-0.036,-83540,LOCKED
55111,43.721,-54410575515693,44734,107100,-31647.6,31731.8,8.4,-0.038,-63221,LOCKED
55112,44.721,-54410575634218,-39924,22442,-31690.2,32121.4,8.1,-0.046,-38314,LOCKED
55113,45.720,-54410575654756,-26500,35866,-31757.7,32281.0,8.2,-0.048,-32476,LOCKED
55114,46.719,-54410575674952,-11707,50659,-31897.1,30980.8,8.2,-0.051,-18695,LOCKED
55115,47.720,-54410575696728,-830,61536,-31932.9,30866.7,8.2,-0.053,-6778,LOCKED
55116,48.720,-54410575707483,17986,80352,-31846.7,30672.6,7.9,-0.064,16461,LOCKED
55117,49.720,-54410575732862,22247,84613,-31775.3,30718.6,7.9,-0.068,20500,LOCKED
55118,50.721,-54410575786789,1147,63513,-31828.9,30415.3,8.1,-0.064,-3523,LOCKED
55119,51.720,-54410575821961,-3166,59200,-31776.0,30079.1,8.4,-0.059,-14766,LOCKED
55120,52.720,-54410575818116,31020,93386,-31757.1,30247.9,9.1,-0.061,27751,LOCKED
55121,53.719,-54410575828936,47211,109577,-31602.4,30413.9,9.2,-0.053,42533,LOCKED
55122,54.720,-54410575859507,45638,108004,-31550.4,30962.8,9.4,-0.044,42631,LOCKED
55123,55.720,-54410575897492,35502,97868,-31427.5,30982.3,9.6,-0.045,-73269,LOCKED
55124,56.723,-54410575924214,38477,100843,-31406.6,31212.7,9.7,-0.033,-60798,LOCKED
55125,57.720,-54410576027592,-32359,30007,-31408.5,31232.9,10.0,-0.058,-25802,LOCKED
55126,58.720,-54410576051756,-22472,39894,-31501.0,31110.7,9.7,-0.048,-23723,LOCKED
55127,59.720,-54410576049708,9943,72309,-31461.8,31094.5,10.0,-0.064,14291,LOCKED
55128,60.720,-54410576066468,24585,86951,-31499.8,30635.2,10.0,-0.063,23399,LOCKED
55129,61.721,-54410576096616,23713,86079,-31430.0,30726.2,9.9,-0.061,25461,LOCKED
55130,62.720,-54410576196595,-41307,21059,-31534.7,31134.1,10.0,-0.073,-44500,LOCKED
55131,63.721,-54410576229208,-39469,22897,-31612.3,31585.3,10.0,-0.085,-50577,LOCKED
55132,64.721,-54410576230782,-9376,52990,-31599.4,31529.0,10.0,-0.098,-14887,LOCKED
55133,65.721,-54410576251924,291,62657,-31561.0,31392.2,10.1,-0.128,-3677,LOCKED
55134,66.721,-54410576262936,18356,80722,-31469.4,31153.4,10.1,-0.128,15617,LOCKED
55135,67.721,-54410576321123,-9256,53110,-31410.0,30623.3,10.2,-0.143,9512,LOCKED
55136,68.721,-54410576304127,34667,97033,-31247.3,29962.0,10.0,-0.147,34175,LOCKED
55137,69.721,-54410576333434,32404,94770,-31094.6,29358.4,10.0,-0.149,-70922,LOCKED
55138,70.721,-54410576437652,-37417,24949,-31194.7,29675.2,10.0,-0.150,-36346,LOCKED
55139,71.721,-54410576443990,-11581,50785,-31223.5,29709.5,10.1,-0.160,-14819,LOCKED
55140,72.721,-54410576433191,27420,89786,-31120.6,29639.6,10.1,-0.152,33730,LOCKED
55141,73.721,-54410576455747,32220,94586,-30989.2,29393.7,10.0,-0.146,40410,LOCKED
55142,74.721,-54410576576773,-55906,6460,-30990.0,29409.0,9.8,-0.147,-49386,LOCKED
55143,75.722,-54410576580737,-26180,36186,-31079.1,29433.4,9.6,-0.147,-30954,LOCKED
55144,76.721,-54410576572691,12535,74901,-31079.9,29430.0,9.6,-0.142,10927,LOCKED
55145,77.722,-54410576584495,30347,92713,-31058.5,29614.8,9.4,-0.142,39300,LOCKED
55146,78.721,-54410576606431,37750,100116,-31036.8,29856.7,9.4,-0.142,40124,LOCKED
55147,79.721,-54410576741350,-62746,0,-31098.7,30824.6,9.2,-0.141,-67722,LOCKED
55148,80.722,-54410576686546,21529,84275,-31054.6,30959.0,9.0,-0.135,-90676,LOCKED
55149,81.721,-54410576794881,-53478,9268,-31077.2,31318.2,9.0,-0.135,-47441,LOCKED
55150,82.721,-54410576780831,-6834,55912,-31140.4,31079.7,8.8,-0.129,-4990,LOCKED
55151,83.721,-54410576793610,11836,74582,-31175.4,30821.0,8.9,-0.125,16993,LOCKED
55152,84.722,-54410576820208,16050,78796,-31184.3,30764.6,9.0,-0.121,19023,LOCKED
55153,85.722,-54410576833786,31688,94434,-31140.3,31051.2,8.9,-0.124,29784,LOCKED
55154,86.722,-54410576860882,32679,95425,-31044.6,31225.4,8.7,-0.118,33784,LOCKED
55155,87.722,-54410576982073,-54538,8208,-31097.7,31922.7,8.8,-0.114,-62118,LOCKED
55156,88.722,-54410577005823,-43791,18955,-31191.9,32443.8,8.9,-0.111,-57240,LOCKED
55157,89.722,-54410577014785,-18962,43784,-31288.1,32178.3,8.8,-0.115,-28735,LOCKED
55158,90.723,-54410577034930,-6090,56656,-31363.0,31802.7,8.8,-0.114,-10317,LOCKED
55159,91.721,-54410577054924,5707,68453,-31393.6,31656.5,8.8,-0.114,-3817,LOCKED
55160,92.722,-54410577135460,-41616,21130,-31413.7,31895.1,9.0,-0.115,-54266,LOCKED
55161,93.722,-54410577173067,-46235,16511,-31414.0,31900.5,9.0,-0.114,-58755,LOCKED
55162,94.722,-54410577189422,-27861,34885,-31530.6,31693.2,8.9,-0.106,-41953,LOCKED
55163,95.723,-54410577209774,-14769,47977,-31600.1,31576.5,8.7,-0.098,-26827,LOCKED
55164,96.722,-54410577170179,51786,114532,-31458.2,32107.5,8.4,-0.090,51271,LOCKED
55165,97.723,-54410577293128,-35785,26961,-31591.3,32012.4,8.5,-0.088,-41461,LOCKED
55166,98.722,-54410577312859,-21409,41337,-31679.3,31905.6,8.8,-0.091,-35707,LOCKED
55167,99.722,-54410577339990,-15584,47162,-31716.2,31967.3,9.1,-0.089,-28413,LOCKED
55168,100.723,-54410577358004,-1619,61127,-31726.4,31962.9,9.1,-0.094,-17398,LOCKED
55169,101.722,-54410577381977,5522,68268,-31705.5,31959.8,9.4,-0.093,-9035,LOCKED
55170,102.723,-54410577369910,45363,108109,-31587.7,32413.2,9.7,-0.092,-69884,LOCKED
55171,103.723,-54410577398447,44069,106815,-31447.5,32598.4,9.8,-0.090,-51715,LOCKED
55172,104.723,-54410577504204,-26704,36042,-31576.9,32169.7,9.8,-0.089,-21267,LOCKED
55173,105.723,-54410577533197,-21209,41537,-31684.8,31831.4,9.6,-0.076,-16366,LOCKED
55174,106.723,-54410577577967,-30985,31761,-31795.9,31806.1,9.7,-0.074,-10254,LOCKED
55175,107.723,-54410577552573,25357,88103,-31796.5,31801.0,9.7,-0.062,22553,LOCKED
55176,108.724,-54410577562184,44636,107382,-31727.9,32364.8,9.5,-0.045,44384,LOCKED
55177,109.723,-54410577675326,-34454,28292,-31784.8,32700.0,9.6,-0.019,-38602,LOCKED
55178,110.724,-54410577690318,-15805,46941,-31849.7,32643.5,9.7,-0.011,-28131,LOCKED
55179,111.723,-54410577694696,11794,74540,-31875.6,32482.8,9.6,-0.022,4805,LOCKED
55180,112.723,-54410577687206,47576,110322,-31778.7,33102.5,9.4,-0.032,-60883,LOCKED
55181,113.723,-54410577794372,-27033,35713,-31771.9,33040.0,9.4,-0.045,-24375,LOCKED
55182,114.724,-54410577819165,-19860,42886,-31748.4,32840.2,9.4,-0.043,-5896,LOCKED
55183,115.724,-54410577820000,9379,72125,-31681.7,32633.6,9.4,-0.044,11040,LOCKED
55184,116.723,-54410577824778,32725,95471,-31561.3,32571.0,9.4,-0.063,38446,LOCKED
55185,117.723,-54410577848278,39208,101954,-31549.0,32712.4,9.1,-0.059,-58668,LOCKED
55186,118.724,-54410577952276,-30224,32522,-31647.0,32784.2,9.3,-0.073,-21350,LOCKED
55187,119.725,-54410577955232,-1606,61140,-31640.7,32777.4,9.0,-0.070,4076,LOCKED
55188,120.724,-54410577946579,35493,98239,-31542.8,33014.3,9.0,-0.071,42108,LOCKED
55189,121.724,-54410577967961,41871,104617,-31426.5,33335.7,9.1,-0.081,51154,LOCKED
55190,122.723,-54410578077311,-32344,30402,-31555.0,33161.3,9.1,-0.081,-32258,LOCKED
55191,123.725,-54410578109633,-29425,33321,-31687.2,32812.2,9.3,-0.090,-36231,LOCKED
55192,124.724,-54410578132405,-18506,44240,-31754.9,32794.7,9.8,-0.106,-28521,LOCKED
55193,125.724,-54410578149006,-2748,59998,-31780.0,32759.2,9.7,-0.113,-10183,LOCKED
55194,126.724,-54410578177557,173,62919,-31765.2,32739.8,9.7,-0.120,-5304,LOCKED
55195,127.724,-54410578197531,11770,74516,-31775.3,32692.2,9.6,-0.126,8356,LOCKED
55196,128.724,-54410578217461,21066,83812,-31685.0,32555.8,10.1,-0.138,18255,LOCKED
55197,129.725,-54410578237813,29102,91848,-31571.4,32434.9,10.1,-0.144,26688,LOCKED
55198,130.725,-54410578253936,42769,105515,-31555.1,32636.3,10.2,-0.149,36871,LOCKED
55199,131.725,-54410578278554,46775,109521,-31488.9,33226.0,10.1,-0.155,41769,LOCKED
55200,132.724,-54410578381930,-24623,38123,-31471.9,33067.5,10.4,-0.163,-36760,LOCKED
55201,133.724,-54410578412481,-23651,39095,-31435.0,32663.4,10.4,-0.165,-42349,LOCKED
55202,134.725,-54410578434004,-11426,51320,-31529.7,32184.3,10.5,-0.169,-25043,LOCKED
55203,135.725,-54410578447486,6805,69551,-31550.1,32100.4,10.8,-0.177,-7062,LOCKED
55204,136.724,-54410578469639,14477,77223,-31489.4,32043.9,10.9,-0.178,8081,LOCKED
55205,137.725,-54410578487398,24982,87728,-31372.4,31720.4,10.9,-0.182,19291,LOCKED
55206,138.725,-54410578491956,46595,109341,-31194.3,31471.8,11.0,-0.186,45182,LOCKED
55207,139.725,-54410578570936,329,63075,-31269.5,30918.7,11.3,-0.192,-6606,LOCKED
55208,140.726,-54410578599536,1476,64222,-31197.1,30443.0,11.3,-0.192,-8896,LOCKED
55209,141.725,-54410578628679,4450,67196,-31249.8,30086.4,11.3,-0.195,-8585,LOCKED
55210,142.725,-54410578619622,41561,104307,-31161.9,30589.1,11.6,-0.197,29910,LOCKED
55211,143.724,-54410578652473,36312,99058,-31047.4,30732.4,11.6,-0.196,29306,LOCKED
55212,144.726,-54410578674608,41058,103804,-30910.9,30832.1,11.7,-0.194,29230,LOCKED
55213,145.725,-54410578716587,26101,88847,-30763.2,30014.2,11.7,-0.197,-87111,LOCKED
55214,146.725,-54410578837908,-62491,255,-30755.7,29843.4,12.0,-0.197,-66594,LOCKED
55215,147.725,-54410578851649,-41811,20935,-30866.2,30241.5,12.0,-0.194,-53136,LOCKED
55216,148.725,-54410578872960,-29589,33157,-30948.1,30418.8,12.0,-0.191,-36161,LOCKED
55217,149.725,-54410578871310,2725,65471,-30938.6,30418.9,12.0,-0.193,-332,LOCKED
55218,150.726,-54410578891902,11764,74510,-30893.9,30403.8,12.2,-0.196,12656,LOCKED
55219,151.725,-54410578913264,19045,81791,-30815.0,30308.6,12.3,-0.199,19755,LOCKED
55220,152.725,-54410579016389,-49094,13652,-30938.3,30898.9,12.1,-0.210,-55161,LOCKED
55221,153.731,-54410579055974,-52948,9798,-31085.7,31441.5,12.4,-0.213,-64256,LOCKED
55222,154.726,-54410579069726,-32617,30129,-31178.7,31630.3,12.4,-0.208,-47728,LOCKED
55223,155.726,-54410579092522,-22251,40495,-31239.2,31731.0,12.4,-0.204,-33534,LOCKED
55224,156.726,-54410579052257,44151,106897,-31061.8,31351.7,12.4,-0.209,-58866,LOCKED
55225,157.726,-54410579163027,-32266,30480,-31169.9,31404.2,12.4,-0.202,-25611,LOCKED
55226,158.726,-54410579165431,-2569,60177,-31211.4,31274.8,12.2,-0.185,-4629,LOCKED
55227,159.727,-54410579194279,428,63174,-31243.3,31172.7,12.0,-0.204,11263,LOCKED
55228,160.725,-54410579250589,-22815,39931,-31295.0,31313.2,12.3,-0.163,46322,LOCKED
55229,161.727,-54410579304171,-42149,20597,-31369.9,31831.9,12.2,-0.115,-57701,LOCKED
55230,162.726,-54410579336718,-41885,20861,-31371.0,31846.3,11.8,-0.086,11257,LOCKED
55231,163.727,-54410579274563,46767,109513,-31209.2,31880.2,12.0,-0.042,34443,LOCKED
55232,164.726,-54410579398316,-41993,20753,-31325.3,32218.8,12.1,0.002,-52260,LOCKED
55233,165.727,-54410579386718,1705,64451,-31366.3,32039.3,12.0,0.046,-14448,LOCKED
55234,166.726,-54410579398844,20922,83668,-31400.0,31699.5,11.7,0.093,10958,LOCKED
55235,167.726,-54410579400601,46790,109536,-31292.4,32269.2,10.4,0.151,41300,LOCKED
55236,168.726,-54410579527194,-46655,16091,-31305.9,32456.9,9.5,0.215,-58466,LOCKED
55237,169.728,-54410579542666,-27422,35324,-31427.3,32172.2,9.3,0.218,-47276,LOCKED
55238,170.726,-54410579554099,-5969,56777,-31489.1,31935.8,9.0,0.210,-24619,LOCKED
55239,171.726,-54410579582439,-2489,60257,-31501.2,31931.9,9.1,0.216,-13788,LOCKED
55240,172.727,-54410579555956,50747,113493,-31352.3,32335.8,8.8,0.220,41471,LOCKED
55241,173.726,-54410579684561,-42233,20513,-31492.0,32444.2,8.8,0.216,-56900,LOCKED
55242,174.727,-54410579703594,-26676,36070,-31599.9,32300.6,8.7,0.204,-47146,LOCKED
55243,175.727,-54410579728351,-18294,44452,-31645.1,32380.1,8.6,0.194,-32164,LOCKED
55244,176.727,-54410579749464,-7864,54882,-31627.0,32303.1,8.5,0.193,-24606,LOCKED
55245,177.727,-54410579765852,5984,68730,-31568.5,32099.4,8.6,0.186,-5440,LOCKED
55246,178.727,-54410579772056,30743,93489,-31590.0,31839.2,8.7,0.179,20020,LOCKED
55247,179.727,-54410579794550,37790,100536,-31552.2,32174.6,8.7,0.180,28510,LOCKED
55248,180.727,-54410579804522,54703,117449,-31413.9,32857.3,9.1,0.169,46984,LOCKED
55249,181.727,-54410579850433,36330,99076,-31283.8,32825.8,9.1,0.170,-77916,LOCKED
55250,182.726,-54410579929611,-9602,53144,-31364.3,32479.9,9.1,0.167,-16769,LOCKED
55251,183.727,-54410579954663,-1739,61007,-31437.7,32020.6,9.2,0.163,-14985,LOCKED
55252,184.728,-54410579969825,14735,77481,-31472.0,31743.0,9.0,0.162,6400,LOCKED
55253,185.728,-54410579988804,26167,88913,-31463.5,31810.1,9.1,0.159,15390,LOCKED
55254,186.727,-54410580018141,27085,89831,-31449.2,31918.7,9.4,0.152,17247,LOCKED
55255,187.727,-54410580027321,46405,109151,-31381.5,32517.6,9.5,0.149,34780,LOCKED
55256,188.728,-54410580075100,27897,90643,-31324.2,32731.1,9.4,0.144,-89131,LOCKED
55257,189.727,-54410580189126,-51809,10937,-31385.2,33398.5,9.7,0.138,-62649,LOCKED
55258,190.729,-54410580217323,-46514,16232,-31411.2,33717.6,9.8,0.136,-60693,LOCKED
55259,191.728,-54410580247670,-43794,18952,-31419.7,33826.1,9.8,0.135,-52238,LOCKED
55260,192.728,-54410580228733,7196,69942,-31462.8,33563.4,10.0,0.127,-123,LOCKED
55261,193.728,-54410580255537,12179,74925,-31499.1,33306.5,10.0,0.126,10599,LOCKED
55262,194.728,-54410580266092,31794,94540,-31486.7,33416.9,10.3,0.123,29521,LOCKED
55263,195.728,-54410580282645,43933,106679,-31422.5,33930.7,10.1,0.117,41895,LOCKED
55264,196.727,-54410580328216,27747,90493,-31368.6,34136.8,10.2,0.117,-81731,LOCKED
55265,197.728,-54410580438190,-48145,14601,-31421.7,34672.9,10.4,0.115,-49927,LOCKED
55266,198.728,-54410580457579,-35238,27508,-31406.0,34482.9,10.5,0.116,-38591,LOCKED
55267,199.728,-54410580474308,-19172,43319,-31442.3,34580.4,10.4,0.110,-17229,LOCKED
55268,200.727,-54410580511289,-23121,39370,-31482.0,34722.6,10.4,0.111,-18930,LOCKED
55269,201.728,-54410580511819,7253,69744,-31465.7,34735.4,10.7,0.111,11696,LOCKED
55270,202.728,-54410580604748,-52117,10374,-31481.7,34965.4,10.9,0.103,-50840,LOCKED
55271,203.728,-54410580627945,-42407,20084,-31481.1,34957.9,10.9,0.103,-43271,LOCKED
55272,204.728,-54410580644897,-27850,34641,-31436.1,34401.9,10.9,0.102,-24923,LOCKED
55273,205.728,-54410580656058,-8607,53884,-31371.0,33856.9,11.0,0.100,-5284,LOCKED
55274,206.728,-54410580687224,-6477,56014,-31454.8,33399.7,10.8,0.090,6332,LOCKED
55275,207.728,-54410580727989,-13870,48621,-31526.0,33255.2,10.9,0.090,4067,LOCKED
55276,208.728,-54410580791414,-42163,20328,-31633.0,33647.0,11.1,0.091,28521,LOCKED
55277,209.728,-54410580726983,50009,112500,-31525.0,34289.4,11.0,0.101,44310,LOCKED
55278,210.730,-54410580851703,-41215,21276,-31553.2,34575.3,11.2,0.082,-44171,LOCKED
55279,211.729,-54410580856887,-15066,47425,-31517.3,34297.1,11.2,0.077,-23363,LOCKED
55280,212.728,-54410580822429,48735,111226,-31491.6,34621.7,11.3,0.091,48213,LOCKED
55281,213.744,-54410580855407,45603,108094,-31486.7,34687.3,11.1,0.070,43530,LOCKED
55282,214.729,-54410580884103,46128,108619,-31452.2,35065.2,11.1,0.064,-64061,LOCKED
55283,215.729,-54410581002689,-37741,24750,-31549.8,35353.6,11.5,0.043,-39922,LOCKED
55284,216.729,-54410580953632,38370,100861,-31392.7,35051.2,11.4,0.055,38198,LOCKED
55285,217.729,-54410580993592,28638,91129,-31383.1,35125.4,11.5,0.036,-73154,LOCKED
55286,218.730,-54410581094349,-38260,24231,-31441.1,35500.6,11.5,0.036,-35410,LOCKED
55287,219.729,-54410581114511,-25453,37038,-31473.9,35656.5,11.8,0.023,-28412,LOCKED
55288,220.728,-54410581119263,1803,64294,-31503.1,35568.9,11.9,0.012,3852,LOCKED
55289,221.730,-54410581140250,12911,75402,-31553.7,35157.0,11.9,0.003,13729,LOCKED
55290,222.729,-54410581238174,-48476,14015,-31718.0,35236.8,11.9,-0.002,-55610,LOCKED
55291,223.730,-54410581168774,47760,110251,-31557.5,35332.2,11.9,-0.021,40686,LOCKED
55292,224.730,-54410581214574,32794,95285,-31576.6,35114.3,11.6,-0.027,-70531,LOCKED
55293,225.730,-54410581242146,34485,96976,-31520.3,35423.8,11.6,-0.041,-61985,LOCKED
55294,226.729,-54410581357134,-46401,16090,-31570.0,35895.8,11.3,-0.045,-39607,LOCKED
55295,227.730,-54410581367950,-25563,36928,-31531.5,35481.6,11.2,-0.047,-21238,LOCKED
55296,228.730,-54410581382504,-6521,55970,-31622.1,34958.8,10.9,-0.049,-3804,LOCKED
55297,229.730,-54410581404270,4197,66688,-31671.5,34685.7,10.7,-0.057,7283,LOCKED
55298,230.731,-54410581440437,196,62687,-31696.2,34631.7,10.7,-0.057,923,LOCKED
55299,231.730,-54410581454573,16998,79489,-31687.2,34671.0,10.4,-0.050,17437,LOCKED
55300,232.730,-54410581454105,44421,106912,-31528.5,34631.3,10.1,-0.049,50489,LOCKED
55301,233.729,-54410581477533,50647,113138,-31520.8,34745.3,10.1,-0.043,53885,LOCKED
55302,234.730,-54410581530000,28940,91431,-31531.6,34639.8,10.2,-0.049,-75573,LOCKED
55303,235.730,-54410581644015,-49069,13422,-31669.9,35042.3,10.2,-0.050,-52705,LOCKED
55304,236.730,-54410581655155,-25915,36576,-31755.7,35079.3,10.2,-0.049,-31924,LOCKED
55305,237.730,-54410581679945,-17377,45114,-31804.1,35131.3,10.3,-0.054,-23418,LOCKED
55306,238.730,-54410581682129,10978,73469,-31760.1,35111.0,10.3,-0.054,8548,LOCKED
55307,239.730,-54410581711240,11917,74408,-31695.9,34987.7,10.2,-0.053,9633,LOCKED
55308,240.731,-54410581727190,24245,86736,-31568.2,34517.6,10.1,-0.053,25783,LOCKED
55309,241.730,-54410581762969,17449,79940,-31470.2,34202.1,10.1,-0.051,21427,LOCKED
55310,242.730,-54410581782067,28079,90570,-31431.3,34404.5,10.2,-0.049,-77181,LOCKED
55311,243.730,-54410581798469,40271,102762,-31358.9,34836.2,10.2,-0.050,-51768,LOCKED
55312,244.731,-54410581924278,-51281,11210,-31416.0,35434.1,10.2,-0.046,-38911,LOCKED
55313,245.730,-54410581950201,-43832,18659,-31439.1,35688.6,10.3,-0.045,-40626,LOCKED
55314,246.731,-54410581975623,-36467,26024,-31444.6,35745.3,10.5,-0.047,-31778,LOCKED
55315,247.730,-54410581998370,-27850,34641,-31394.2,35113.3,10.8,-0.045,-22816,LOCKED
55316,248.731,-54410582012180,-11037,51454,-31337.8,34653.0,11.1,-0.045,-2649,LOCKED
55317,249.731,-54410582023658,9479,71970,-31386.0,34312.6,10.9,-0.051,23175,LOCKED
55318,250.732,-54410582089287,-21955,40536,-31487.5,34094.1,11.0,-0.054,39388,LOCKED
55319,251.731,-54410582138237,-35584,26907,-31616.7,34043.9,11.0,-0.056,-65251,LOCKED
55320,252.731,-54410582172112,-35666,26825,-31664.3,34367.1,10.9,-0.067,-24719,LOCKED
55321,253.731,-54410582174022,-5952,56539,-31652.4,34333.2,10.9,-0.071,-8319,LOCKED
55322,254.731,-54410582198782,-270,62221,-31592.4,34012.3,10.6,-0.083,8053,LOCKED
55323,255.731,-54410582242551,-13368,49123,-31524.8,33323.1,10.8,-0.089,17652,LOCKED
55324,256.731,-54410582227143,30015,92506,-31400.3,33106.5,11.0,-0.096,31833,LOCKED
55325,257.731,-54410582237965,48425,110916,-31374.4,33442.6,10.6,-0.113,55471,LOCKED
55326,258.732,-54410582359494,-38273,24218,-31480.5,33708.6,10.6,-0.113,-40088,LOCKED
55327,259.731,-54410582377706,-23031,39460,-31539.2,33823.6,10.6,-0.113,-30454,LOCKED
55328,260.731,-54410582381221,5249,67740,-31560.6,33748.3,10.9,-0.116,2913,LOCKED
55329,261.731,-54410582389020,26705,89196,-31491.7,33899.6,11.0,-0.108,22982,LOCKED
55330,262.732,-54410582417462,29388,91879,-31522.6,33530.9,11.1,-0.100,-78697,LOCKED
55331,263.731,-54410582525859,-43035,19456,-31669.8,33579.4,11.5,-0.059,-42839,LOCKED
55332,264.731,-54410582528029,-11635,50856,-31743.9,33358.9,11.9,-0.026,-15484,LOCKED
55333,265.732,-54410582534763,12924,75415,-31743.2,33361.5,12.4,0.019,10804,LOCKED
55334,266.731,-54410582531694,45044,107535,-31685.9,33875.9,12.4,0.017,43558,LOCKED
55335,267.732,-54410582552085,53367,115858,-31628.7,34528.0,12.6,0.028,54805,LOCKED
55336,268.731,-54410582598808,37519,100010,-31654.2,34178.5,12.4,-0.005,-68782,LOCKED
55337,269.732,-54410582684620,-16949,45542,-31610.7,33783.5,12.4,-0.008,-19454,LOCKED
55338,270.732,-54410582713429,-11592,50899,-31717.1,33157.4,12.2,0.021,-16075,LOCKED
55339,271.732,-54410582736593,-1963,60528,-31766.7,32964.8,12.2,0.035,-7998,LOCKED
55340,272.733,-54410582726100,36411,98902,-31636.3,32932.4,12.0,0.034,35020,LOCKED
55341,273.731,-54410582748689,41150,103641,-31493.0,32945.9,12.0,0.036,40544,LOCKED
55342,274.732,-54410582772063,44477,106968,-31331.5,32864.1,12.0,0.027,45197,LOCKED
55343,275.732,-54410582904599,-51882,10609,-31483.3,33278.6,11.9,0.042,-62933,LOCKED
55344,276.732,-54410582893540,-10118,52373,-31428.2,32825.1,11.9,0.044,-18596,LOCKED
55345,277.732,-54410582900320,12400,74891,-31344.1,32511.5,12.0,0.054,7535,LOCKED
