62234,-54410795054883,19867,76999,-30540.1,30912.7,8.8,-0.209,83335872,10290,LOCKED,1.000030540000,62260665353101
62235,-54410795112461,-7487,49645,-30512.0,30764.7,8.8,-0.204,83335872,-11644,LOCKED,1.000030512000,62261665427908
62236,-54410795130218,5827,62959,-30549.2,30554.9,8.6,-0.188,83335873,-4154,LOCKED,1.000030549000,62262665516001
62237,-54410795136897,26302,83434,-30426.1,30179.0,9.0,-0.161,83335872,23411,LOCKED,1.000030426000,62263665475114
62238,-54410795174831,18300,75432,-30432.3,30135.2,9.2,-0.126,83335872,-87277,LOCKED,1.000030432000,62264665551617
62239,-54410795229204,-6220,50912,-30393.5,29899.5,9.4,-0.108,83335872,-85641,LOCKED,1.000030393000,62265665647995
62240,-54410795293148,-36624,20508,-30487.2,30224.2,9.4,-0.108,83335871,-30339,LOCKED,1.000030487000,62266665606244
62241,-54410795311725,-24261,32871,-30469.0,30037.2,9.5,-0.080,83335872,-18829,LOCKED,1.000030469000,62267665680995
# STATS: PDUs=7856 CSV=7855 Gaps=0 Dups=0 Skip=0 d_min=-57132 ns drift=-30469.0 ns/s sigma=30037.2 ns state=LOCKED clk_err=+0 ns
62242,-54410795340862,-20123,37009,-30573.4,29681.2,9.5,-0.080,83335871,-15456,LOCKED,1.000030573000,62268665763390
62243,-54410795370620,-17860,39272,-30614.8,29769.8,9.3,-0.065,83335871,-5497,LOCKED,1.000030615000,62269665844426
62244,-54410795388222,-5295,51837,-30584.0,29615.8,9.3,-0.064,83335871,3777,LOCKED,1.000030584000,62270665920395
62245,-54410795418936,-4262,52870,-30634.1,29437.0,9.3,-0.063,83335871,19064,LOCKED,1.000030634000,62271665989811
62246,-54410795477146,-30421,26711,-30653.1,29606.3,9.3,-0.064,83335871,29568,LOCKED,1.000030653000,62272665968487
62247,-54410795536064,-53509,3623,-30818.5,29976.9,9.4,-0.078,83335870,-60531,LOCKED,1.000030818000,62273666047336
62248,-54410795575050,-57756,0,-30915.0,30983.8,9.5,-0.067,83335872,-51627,LOCKED,1.000030915000,62274666133114
62249,-54410795587876,-38189,19567,-30924.0,31092.7,9.5,-0.068,83335871,-44626,LOCKED,1.000030924000,62275666220074
62250,-54410795655351,-69380,0,-31072.0,32424.8,9.5,-0.070,83335871,18093,LOCKED,1.000031072000,62276666080890
62251,-54410795686540,-65969,3411,-31135.5,33396.0,9.5,-0.062,83335872,-80766,LOCKED,1.000031135000,62277666180839
62252,-54410795697682,-41988,27392,-31261.6,33634.2,9.5,-0.063,83335871,-51185,LOCKED,1.000031262000,62278666261954
62253,-54410795736876,-45012,24368,-31428.0,33507.4,9.9,-0.078,83335869,-42575,LOCKED,1.000031428000,62279666359100
62254,-54410795740346,-14501,54879,-31529.3,33045.7,9.8,-0.079,83335871,-26367,LOCKED,1.000031529000,62280666450846
62255,-54410795757051,-36,69344,-31511.6,33016.8,9.9,-0.086,83335870,-2420,LOCKED,1.000031512000,62281666545034
62256,-54410795770417,16447,85827,-31457.2,33033.2,9.9,-0.087,83335871,16418,LOCKED,1.000031457000,62282666527486
62257,-54410795784358,32749,102129,-31452.1,33083.9,9.7,-0.088,83335871,29607,LOCKED,1.000031452000,62283666489344
62258,-54410795822744,23204,92584,-31362.4,33015.9,9.8,-0.095,83335870,-83018,LOCKED,1.000031362000,62284666584952
62259,-54410795935922,-54626,14754,-31467.4,33831.5,9.6,-0.092,83335872,-58158,LOCKED,1.000031467000,62285666694628
62260,-54410795901201,12657,82037,-31542.3,33029.5,9.4,-0.095,83335871,10021,LOCKED,1.000031542000,62286666663258
62261,-54410795916818,26405,95785,-31479.2,33198.2,9.1,-0.098,83335871,30953,LOCKED,1.000031479000,62287666632350
62262,-54410795949372,25613,94993,-31535.8,32441.0,9.0,-0.100,83335871,-77157,LOCKED,1.000031536000,62288666753269
62263,-54410796032989,-24161,45219,-31609.0,32518.9,9.2,-0.106,83335870,-19944,LOCKED,1.000031609000,62289666852493
62264,-54410796045339,-4850,64530,-31603.5,32507.5,8.8,-0.110,83335871,57,LOCKED,1.000031604000,62290666956263
62265,-54410796047357,24214,93594,-31618.2,32372.2,8.7,-0.119,83335870,28944,LOCKED,1.000031618000,62291667030657
62266,-54410796065927,34224,103604,-31525.8,32607.9,8.8,-0.124,83335870,40286,LOCKED,1.000031526000,62292667008400
62267,-54410796193021,-56000,13380,-31695.3,33024.2,8.9,-0.124,83335872,-57666,LOCKED,1.000031695000,62293667084898
62268,-54410796218719,-47347,22033,-31747.0,33556.3,8.8,-0.127,83335871,-57191,LOCKED,1.000031747000,62294667174152
62269,-54410796245320,-37986,31394,-31891.0,33416.9,8.7,-0.125,83335870,-45960,LOCKED,1.000031891000,62295667261130
62270,-54410796234591,4254,73634,-31879.3,33420.3,8.9,-0.130,83335870,-1381,LOCKED,1.000031879000,62296667217162
62271,-54410796272816,285,69665,-31996.7,32149.4,8.6,-0.125,83335871,-3892,LOCKED,1.000031997000,62297667304217
62272,-54410796286010,18300,87680,-31988.5,32192.2,8.6,-0.124,83335871,11122,LOCKED,1.000031989000,62298667380359
62273,-54410796308224,25431,94811,-31900.9,32204.9,8.6,-0.122,83335871,20268,LOCKED,1.000031901000,62299667463706
62274,-54410796325962,37375,106755,-31854.1,32570.2,8.6,-0.124,83335872,32804,LOCKED,1.000031854000,62300667533150
62275,-54410796351687,42877,112257,-31894.7,31847.3,8.8,-0.124,83335870,37290,LOCKED,1.000031895000,62301667506783
62276,-54410796380853,44847,114227,-31932.1,31153.9,8.8,-0.122,83335871,-70718,LOCKED,1.000031932000,62302667579155
62277,-54410796511227,-50610,18770,-31994.6,31837.9,8.8,-0.120,83335871,-55863,LOCKED,1.000031995000,62303667662617
62278,-54410796538529,-41507,27873,-32142.3,31808.1,8.8,-0.117,83335871,-54023,LOCKED,1.000032142000,62304667753417
62279,-54410796558859,-28490,40890,-32154.1,31905.8,8.8,-0.122,83335872,-39889,LOCKED,1.000032154000,62305667832762
62280,-54410796551446,11452,80832,-32191.6,31630.4,8.8,-0.119,83335871,2660,LOCKED,1.000032192000,62306667792555
62281,-54410796575959,17675,87055,-32149.5,31709.7,8.9,-0.117,83335872,15604,LOCKED,1.000032149000,62307667858784
62282,-54410796607321,17883,87263,-32150.8,31701.7,8.9,-0.114,83335871,14048,LOCKED,1.000032151000,62308667948290
62283,-54410796616503,37092,106472,-32027.7,31782.8,8.9,-0.111,83335871,34433,LOCKED,1.000032028000,62309668017742
