# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
62282,48.242,-54410796607321,17883,87263,-32150.8,31701.7,8.9,-0.114,14048,LOCKED
62283,49.242,-54410796616503,37092,106472,-32027.7,31782.8,8.9,-0.111,34433,LOCKED
62284,50.242,-54410796649089,35110,104490,-32016.2,31903.3,8.8,-0.117,33338,LOCKED
62285,51.243,-54410796682482,30575,99955,-31911.9,31931.2,9.0,-0.111,-79562,LOCKED
62286,52.243,-54410796698861,42495,111875,-31805.0,32351.8,9.6,-0.113,45065,LOCKED
62287,53.242,-54410796757833,14497,83877,-31788.3,32404.6,9.8,-0.104,17716,LOCKED
62288,54.243,-54410796772747,28364,97744,-31687.7,32393.9,9.8,-0.097,31548,LOCKED
62289,55.243,-54410796805500,26449,95829,-31690.0,32373.7,9.5,-0.083,24275,LOCKED
62290,56.243,-54410796922044,-55987,13393,-31715.6,32776.3,9.5,-0.098,-64112,LOCKED
62291,57.242,-54410796857036,38881,108261,-31689.2,33041.2,9.5,-0.080,-75842,LOCKED
62292,58.243,-54410796972666,-43492,25888,-31693.8,33102.9,9.5,-0.079,-36238,LOCKED
62293,59.243,-54410796989016,-25867,43513,-31762.8,33238.1,9.7,-0.048,-30331,LOCKED
62294,60.243,-54410797014750,-19690,49690,-31737.3,33019.3,9.7,-0.046,-16874,LOCKED
62295,61.243,-54410797036160,-9091,60289,-31735.5,33013.9,9.6,-0.028,-5383,LOCKED
62296,62.243,-54410797065710,-7272,62108,-31705.4,32861.3,9.2,0.030,4810,LOCKED
62297,63.243,-54410797109655,-19940,49440,-31651.0,32239.3,9.1,0.025,15509,LOCKED
62298,64.243,-54410797177029,-53626,15754,-31661.8,32416.7,8.9,0.022,28693,LOCKED
62299,65.243,-54410797109159,42049,111429,-31542.3,32723.7,8.7,0.020,38601,LOCKED
62300,66.243,-54410797221754,-36370,33010,-31611.2,33091.9,9.3,0.041,-34535,LOCKED
62301,67.243,-54410797253403,-34327,35053,-31656.3,33398.2,9.6,0.058,-36152,LOCKED
62302,68.243,-54410797297793,-44350,25030,-31715.6,33906.9,9.7,0.065,-18052,LOCKED
62303,69.243,-54410797294434,-9059,60321,-31711.2,33892.6,9.7,0.064,-8558,LOCKED
62304,70.244,-54410797299360,15700,85080,-31637.7,33772.8,9.7,0.062,18379,LOCKED
62305,71.244,-54410797310306,33042,102422,-31528.1,33833.2,9.7,0.061,39919,LOCKED
62306,72.244,-54410797439272,-60410,8970,-31623.4,34803.8,9.7,0.060,-62120,LOCKED
62307,73.244,-54410797452430,-38451,30929,-31731.1,35054.7,9.8,0.052,-43703,LOCKED
62308,74.244,-54410797456423,-8910,60470,-31804.9,34784.5,9.6,0.052,-12207,LOCKED
62309,75.244,-54410797484521,-4303,65077,-31842.0,34714.1,9.7,0.057,-5953,LOCKED
62310,76.244,-54410797490009,22411,91791,-31897.1,34072.5,9.7,0.057,-84763,LOCKED
62311,77.244,-54410797600842,-50981,18399,-32084.7,33925.4,9.5,0.058,-49359,LOCKED
62312,78.244,-54410797614388,-28972,40408,-32207.1,33700.0,9.6,0.063,-35218,LOCKED
62313,79.244,-54410797612350,6653,76033,-32286.0,32973.6,9.2,0.059,1291,LOCKED
62314,80.244,-54410797634708,16377,85757,-32303.3,32856.1,9.3,0.063,11727,LOCKED
62315,81.244,-54410797643873,37341,106721,-32258.6,33206.1,9.3,0.064,35618,LOCKED
62316,82.244,-54410797677008,33842,103222,-32186.1,33507.0,9.4,0.067,-71809,LOCKED
62317,83.244,-54410797700781,38590,107970,-32070.2,33707.8,9.4,0.067,-55808,LOCKED
62318,84.244,-54410797811995,-38733,30647,-32095.1,33953.3,9.3,0.067,-29185,LOCKED
62319,85.244,-54410797850956,-40758,28622,-32265.3,33542.0,9.3,0.073,-36911,LOCKED
62320,86.244,-54410797832100,9511,78891,-32239.2,33559.0,9.4,0.075,12829,LOCKED
62321,87.244,-54410797874489,-1353,68027,-32201.8,33417.9,9.4,0.075,7052,LOCKED
62322,88.244,-54410797907078,-2423,66957,-32164.2,33262.1,9.5,0.077,3647,LOCKED
62323,89.244,-54410797930424,6847,76227,-32197.9,33086.9,9.3,0.073,9720,LOCKED
62324,90.244,-54410797965802,3687,73067,-32205.0,33074.0,9.4,0.074,6543,LOCKED
62325,91.244,-54410797997332,3343,72723,-32160.5,32941.4,9.3,0.069,7839,LOCKED
62326,92.245,-54410798030505,936,70316,-32093.4,32550.3,9.3,0.065,3342,LOCKED
62327,93.245,-54410798067467,-1840,67540,-32193.3,31679.9,9.1,0.071,-1902,LOCKED
62328,94.244,-54410798095005,4382,73762,-32277.6,30873.2,9.1,0.071,2274,LOCKED
62329,95.244,-54410798133758,-280,69100,-32366.3,30107.8,9.2,0.065,-6605,LOCKED
62330,96.244,-54410798122094,41263,110643,-32312.8,30590.1,9.3,0.058,36667,LOCKED
62331,97.245,-54410798165127,29087,98467,-32289.7,30768.2,9.4,0.058,26705,LOCKED
62332,98.245,-54410798193484,30768,100148,-32230.3,31047.8,9.6,0.059,26436,LOCKED
62333,99.245,-54410798219402,34188,103568,-32145.0,31331.6,9.6,0.060,29282,LOCKED
62334,100.245,-54410798248988,33322,102702,-32032.1,31374.2,9.6,0.071,27740,LOCKED
62335,101.245,-54410798277298,33277,102657,-31902.3,31211.8,10.0,0.066,-79593,LOCKED
62336,102.245,-54410798294808,42987,112367,-31743.7,31091.3,10.2,0.070,-58231,LOCKED
62337,103.245,-54410798398853,-25865,43515,-31870.3,30650.6,10.6,0.077,-19494,LOCKED
62338,104.245,-54410798424611,-16938,52442,-31980.4,30098.5,10.7,0.083,-17955,LOCKED
62339,105.245,-54410798444425,-3194,66186,-32052.7,29655.3,10.6,0.104,-4284,LOCKED
62340,106.245,-54410798437765,33253,102633,-31996.7,29996.6,10.5,0.111,-65293,LOCKED
62341,107.245,-54410798544054,-38612,30768,-32051.7,30435.5,10.6,0.100,-31525,LOCKED
62342,108.245,-54410798573427,-33833,35547,-32098.6,30765.3,10.8,0.079,-29843,LOCKED
62343,109.245,-54410798613149,-39736,29644,-32117.0,30981.0,10.8,0.079,-37586,LOCKED
62344,110.245,-54410798627715,-21723,47657,-32103.5,30863.5,10.8,0.080,-17965,LOCKED
62345,111.246,-54410798663461,-24697,44683,-32095.2,30787.3,10.8,0.082,2259,LOCKED
62346,112.246,-54410798702227,-30871,38509,-32068.2,30429.0,10.6,0.050,9853,LOCKED
62347,113.245,-54410798684200,17258,86638,-32000.2,30379.1,10.5,0.034,21649,LOCKED
62348,114.246,-54410798736053,-3783,65597,-31935.5,29876.5,10.6,0.050,16882,LOCKED
62349,115.246,-54410798807555,-41950,27430,-31934.4,29860.1,10.4,0.050,13939,LOCKED
62350,116.245,-54410798855979,-53287,16093,-32098.9,30226.5,10.3,0.050,-50701,LOCKED
62351,117.245,-54410798881836,-45713,23667,-32088.2,30044.3,10.4,0.058,-40874,LOCKED
62352,118.246,-54410798917794,-45367,24013,-32219.9,30402.2,10.4,0.055,-40520,LOCKED
62353,119.246,-54410798938164,-30752,38628,-32304.6,30594.8,10.3,0.050,-28105,LOCKED
62354,120.246,-54410798959901,-18429,50951,-32360.3,30643.7,10.2,0.058,-11942,LOCKED
62355,121.246,-54410798977195,-3012,66368,-32372.5,30641.8,10.2,0.064,7334,LOCKED
62356,122.246,-54410798979569,25282,94662,-32330.8,30832.8,10.2,0.069,34026,LOCKED
62357,123.246,-54410798995367,39506,108886,-32283.1,31251.3,10.2,0.073,53663,LOCKED
62358,124.246,-54410799007925,56941,126321,-32265.5,31558.6,10.5,0.084,66267,LOCKED
62359,125.246,-54410799139875,-41698,27682,-32247.3,31273.9,10.6,0.088,-39515,LOCKED
62360,126.246,-54410799142782,-10682,58698,-32311.9,31105.2,10.2,0.092,-19545,LOCKED
62361,127.246,-54410799175551,-9491,59889,-32377.2,30903.7,10.0,0.102,-12556,LOCKED
62362,128.246,-54410799194081,5472,74852,-32441.2,30382.3,10.2,0.112,4115,LOCKED
62363,129.246,-54410799229263,2850,72230,-32451.8,30360.6,10.5,0.119,4619,LOCKED
62364,130.247,-54410799246849,15961,85341,-32392.1,30338.5,10.7,0.126,17065,LOCKED
62365,131.247,-54410799261991,29672,99052,-32267.5,30084.9,10.8,0.123,29634,LOCKED
62366,132.247,-54410799278769,43938,113318,-32280.6,29866.3,10.8,0.120,40125,LOCKED
62367,133.247,-54410799297571,54825,124205,-32244.5,30426.4,10.7,0.120,48420,LOCKED
62368,134.246,-54410799345484,36826,106206,-32191.3,30822.1,10.7,0.121,-74686,LOCKED
62369,135.246,-54410799453858,-36748,32632,-32258.3,31222.8,10.6,0.122,-46056,LOCKED
62370,136.247,-54410799458194,-9047,56922,-32232.4,31078.5,10.7,0.120,-16592,LOCKED
62371,137.247,-54410799482635,606,66575,-32325.0,30220.7,10.7,0.121,-8894,LOCKED
62372,138.247,-54410799491173,24084,90053,-32349.9,29948.5,10.8,0.120,16708,LOCKED
62373,139.247,-54410799510787,34617,100586,-32299.3,30305.1,11.1,0.117,28703,LOCKED
62374,140.247,-54410799537565,37360,103329,-32224.9,30719.3,11.2,0.118,33679,LOCKED
62375,141.247,-54410799568902,34768,100737,-32111.7,30815.7,11.2,0.120,30249,LOCKED
62376,142.247,-54410799693093,-54653,11316,-32151.3,31396.2,11.3,0.123,-65137,LOCKED
62377,143.248,-54410799620194,45762,111731,-31999.7,31523.8,11.4,0.122,-69398,LOCKED
62378,144.247,-54410799738844,-37095,28874,-32124.4,31587.7,11.3,0.128,-35927,LOCKED
62379,145.247,-54410799765178,-27784,38185,-32251.2,31231.8,11.2,0.134,-37309,LOCKED
62380,146.247,-54410799760145,8799,74768,-32231.4,31252.9,11.2,0.141,7764,LOCKED
62381,147.247,-54410799766326,32824,98793,-32186.5,31554.0,11.3,0.143,33158,LOCKED
62382,148.247,-54410799799124,30348,96317,-32145.4,31808.1,11.1,0.153,31339,LOCKED
62383,149.248,-54410799823122,35910,101879,-32078.1,32178.0,11.1,0.156,35633,LOCKED
62384,150.248,-54410799844676,43394,109363,-32001.0,32713.0,10.8,0.168,42897,LOCKED
62385,151.248,-54410799885610,32131,98100,-31939.9,33000.7,10.8,0.174,-74324,LOCKED
62386,152.248,-54410799993052,-40644,25325,-32006.3,33456.9,10.6,0.187,-43485,LOCKED
62387,153.248,-54410800009006,-22878,43091,-32052.4,33597.6,10.5,0.195,-32099,LOCKED
62388,154.248,-54410800019532,-1265,64704,-32054.6,33598.1,10.4,0.203,-3806,LOCKED
62389,155.248,-54410800047514,2849,68818,-32061.4,33587.9,10.5,0.203,-871,LOCKED
62390,156.248,-54410800040829,37669,103638,-31931.1,33608.7,10.5,0.202,36938,LOCKED
62391,157.248,-54410800069882,36929,102898,-31814.7,33744.9,10.6,0.203,40424,LOCKED
62392,158.248,-54410800100428,34505,100474,-31690.6,33710.9,11.2,0.156,34606,LOCKED
62393,159.248,-54410800135798,27295,93264,-31562.5,33339.3,11.3,0.147,-77742,LOCKED
62394,160.248,-54410800253564,-56808,9161,-31571.1,33486.0,11.6,0.113,-52710,LOCKED
62395,161.248,-54410800281974,-52051,13918,-31562.8,33344.5,11.7,0.068,-50640,LOCKED
62396,162.248,-54410800294927,-33697,32272,-31494.0,32167.8,12.2,0.024,-32660,LOCKED
62397,163.249,-54410800331481,-36378,29591,-31550.4,32539.8,11.8,-0.007,-22003,LOCKED
62398,164.248,-54410800368891,-39791,26178,-31604.4,32962.6,11.7,-0.039,-7440,LOCKED
62399,165.248,-54410800342117,16711,82680,-31540.0,32928.6,11.5,-0.074,21328,LOCKED
62400,166.249,-54410800438233,-46759,19210,-31516.4,32523.4,11.5,-0.096,-37096,LOCKED
62401,167.249,-54410800454149,-28731,37238,-31587.9,32715.7,11.4,-0.088,-25284,LOCKED
62402,168.249,-54410800489363,-29863,36106,-31660.8,32927.8,11.4,-0.093,-14021,LOCKED
62403,169.249,-54410800488389,3312,69281,-31692.9,32799.6,11.4,-0.100,4579,LOCKED
62404,170.249,-54410800501219,20930,86899,-31666.5,32912.8,11.5,-0.106,28603,LOCKED
62405,171.249,-54410800504957,46002,111971,-31602.8,33474.8,11.6,-0.122,56279,LOCKED
62406,172.249,-54410800636927,-50302,15667,-31718.7,34096.9,11.8,-0.134,-49697,LOCKED
62407,173.250,-54410800649124,-29813,36156,-31716.6,34077.0,11.8,-0.138,-36069,LOCKED
62408,174.250,-54410800652881,-2132,63837,-31699.3,34039.4,11.7,-0.141,-3946,LOCKED
62409,175.249,-54410800669443,13061,79030,-31723.9,33886.9,11.7,-0.144,14354,LOCKED
62410,176.249,-54410800679942,33563,99532,-31744.2,33637.0,11.8,-0.140,-67569,LOCKED
62411,177.249,-54410800789507,-40005,25964,-31886.7,33609.5,11.7,-0.142,-33962,LOCKED
62412,178.249,-54410800802693,-18266,47703,-32005.7,33020.7,11.7,-0.144,-18899,LOCKED
62413,179.249,-54410800797051,19524,85493,-32045.2,32630.6,11.7,-0.140,22300,LOCKED
62414,180.250,-54410800800616,46016,111985,-32024.2,32901.3,11.6,-0.141,53949,LOCKED
62415,181.249,-54410800840983,35889,101858,-31996.3,33149.4,11.5,-0.141,-67047,LOCKED
62416,182.252,-54410800921372,-12008,53961,-32000.6,33164.2,11.4,-0.141,-8941,LOCKED
62417,183.253,-54410800941498,-990,64979,-31956.8,32976.6,11.3,-0.136,-1111,LOCKED
62418,184.250,-54410800952084,17485,83454,-31843.5,32436.6,10.8,-0.133,22384,LOCKED
62419,185.250,-54410800970462,30573,96542,-31876.0,32015.0,10.9,-0.135,28992,LOCKED
62420,186.250,-54410801063806,-28138,37831,-31964.6,32098.0,10.7,-0.133,-32468,LOCKED
62421,187.250,-54410801090007,-20060,45909,-32045.1,32022.4,10.3,-0.131,-31415,LOCKED
62422,188.250,-54410801109769,-6778,59191,-32082.9,31972.5,9.7,-0.124,-16630,LOCKED
62423,189.250,-54410801135942,-173,65796,-32116.8,31866.5,9.1,-0.114,-4309,LOCKED
62424,190.250,-54410801156908,10463,76432,-32108.9,31887.9,8.5,-0.109,5450,LOCKED
62425,191.250,-54410801181258,16672,82641,-32060.4,31933.5,8.7,-0.110,11051,LOCKED
62426,192.250,-54410801210656,17157,83126,-31982.0,31798.3,8.9,-0.111,9395,LOCKED
62427,193.250,-54410801232385,24184,90153,-31863.6,31421.9,9.2,-0.108,21879,LOCKED
62428,194.250,-54410801264375,21456,87425,-31771.4,31272.3,9.5,-0.104,15307,LOCKED
62429,195.250,-54410801293737,23731,89700,-31804.4,30902.5,10.0,-0.104,17136,LOCKED
62430,196.251,-54410801396741,-43809,22160,-31911.4,31383.3,10.1,-0.101,-59671,LOCKED
62431,197.251,-54410801428122,-40049,25920,-32003.4,31805.9,9.9,-0.093,-60786,LOCKED
62432,198.250,-54410801435488,-14699,51270,-32014.0,31846.6,9.9,-0.095,-31020,LOCKED
62433,199.251,-54410801459258,-6741,59228,-31988.7,31729.7,10.0,-0.097,-18464,LOCKED
62434,200.251,-54410801483663,-133,65836,-31940.5,31507.2,10.1,-0.100,-6797,LOCKED
62435,201.251,-54410801511813,2415,68384,-31883.4,31241.9,10.1,-0.103,-1154,LOCKED
62436,202.251,-54410801586162,-35447,30522,-32050.7,30543.1,10.1,-0.106,-44862,LOCKED
62437,203.251,-54410801531474,46639,112608,-31899.6,30727.4,10.1,-0.111,-66671,LOCKED
62438,204.251,-54410801551528,56108,122077,-31876.3,31119.7,10.1,-0.106,-39269,LOCKED
62439,205.251,-54410801667882,-25250,40719,-31987.6,30874.3,10.1,-0.110,-17093,LOCKED
62440,206.251,-54410801666581,7675,73644,-31982.5,30885.1,10.1,-0.118,9798,LOCKED
62441,207.250,-54410801685174,18996,84965,-31912.5,30861.6,10.2,-0.127,22895,LOCKED
62442,208.251,-54410801709584,24035,90004,-31831.4,30886.9,10.0,-0.111,35306,LOCKED
62443,209.251,-54410801730718,31392,97361,-31719.5,30866.8,10.4,-0.112,37398,LOCKED
62444,210.251,-54410801756071,33771,99740,-31579.6,30574.4,11.7,-0.034,39867,LOCKED
62445,211.251,-54410801783817,33791,99760,-31448.4,30410.5,12.1,0.016,47244,LOCKED
62446,212.251,-54410801820207,28004,93973,-31453.5,30358.7,11.6,0.058,-71524,LOCKED
62447,213.251,-54410801916789,-34159,31810,-31542.4,30628.7,11.6,0.102,-30959,LOCKED
62448,214.251,-54410801946099,-29921,36048,-31591.2,30895.7,11.3,0.132,-25595,LOCKED
62449,215.252,-54410801988505,-38246,27723,-31649.9,31322.5,11.4,0.133,-13983,LOCKED
62450,216.252,-54410802018833,-35926,30043,-31639.1,31180.6,10.9,0.170,-75226,LOCKED
62451,217.251,-54410801963390,46286,112255,-31476.7,31179.7,10.9,0.179,-45168,LOCKED
62452,218.251,-54410802068976,-27752,38217,-31434.0,30598.6,10.9,0.181,-3626,LOCKED
62453,219.252,-54410802089530,-17469,48500,-31375.5,29904.3,10.9,0.191,1972,LOCKED
62454,220.252,-54410802160515,-52278,13691,-31524.4,30413.8,11.0,0.181,1662,LOCKED
62455,221.251,-54410802107782,31022,96991,-31529.0,30361.7,11.1,0.172,36637,LOCKED
62456,222.253,-54410802139288,29571,95540,-31505.8,30545.7,11.0,0.165,-62931,LOCKED
62457,223.252,-54410802238082,-34549,31420,-31604.1,30766.1,11.0,0.157,-21611,LOCKED
62458,224.252,-54410802248256,-11266,54703,-31676.4,30533.6,11.1,0.151,-3465,LOCKED
62459,225.252,-54410802259017,8156,74125,-31616.6,30349.5,11.1,0.153,18706,LOCKED
62460,226.252,-54410802357525,-53701,12268,-31774.6,30818.7,11.1,0.148,-49086,LOCKED
62461,227.252,-54410802379538,-40248,25721,-31889.1,31114.5,11.1,0.143,-42146,LOCKED
62462,228.252,-54410802397859,-23894,42075,-31986.2,30988.8,11.1,0.139,-23435,LOCKED
62463,229.252,-54410802411841,-5453,60516,-31998.6,30996.9,11.2,0.136,-1047,LOCKED
62464,230.252,-54410802424611,12305,78274,-31946.8,30953.4,11.2,0.133,17916,LOCKED
62465,231.252,-54410802430197,34581,100550,-31803.6,30647.4,11.1,0.129,40937,LOCKED
62466,232.252,-54410802460887,34992,100961,-31827.4,30304.4,11.2,0.120,44648,LOCKED
62467,233.253,-54410802485892,40131,106100,-31811.5,30500.3,11.5,0.113,42117,LOCKED
62468,234.253,-54410802501398,52891,118860,-31725.3,31330.4,11.5,0.111,56860,LOCKED
62469,235.252,-54410802549367,33829,99798,-31643.1,31615.8,11.5,0.109,-72721,LOCKED
62470,236.252,-54410802618855,-4965,61004,-31588.1,31236.2,11.4,0.110,-2747,LOCKED
62471,237.252,-54410802647040,-150,65819,-31657.3,30776.5,11.4,0.113,-1407,LOCKED
62472,238.253,-54410802656258,21626,87595,-31660.8,30750.0,11.5,0.112,18388,LOCKED
62473,239.252,-54410802668432,38011,103980,-31571.6,31131.3,11.3,0.114,36505,LOCKED
62474,240.253,-54410802693402,40275,106244,-31425.4,31061.4,11.3,0.113,42855,LOCKED
62475,241.253,-54410802737712,24323,90292,-31315.1,30793.7,11.4,0.113,-83360,LOCKED
62476,242.252,-54410802768057,23879,89848,-31285.4,30949.7,11.4,0.113,-75002,LOCKED
62477,243.253,-54410802869307,-43242,22727,-31353.1,31495.6,11.2,0.117,-38917,LOCKED
62478,244.254,-54410802897657,-38428,27541,-31378.1,31756.1,11.2,0.117,-35132,LOCKED
62479,245.253,-54410802910795,-20123,45846,-31347.7,31464.9,11.2,0.113,-14605,LOCKED
62480,246.253,-54410802879311,40686,106655,-31316.1,31797.9,11.2,0.114,47534,LOCKED
62481,247.253,-54410802922921,27135,93104,-31299.5,31920.8,11.2,0.109,-69801,LOCKED
62482,248.253,-54410803032707,-47800,18169,-31394.5,32562.5,11.4,0.109,-42443,LOCKED
62483,249.253,-54410802984693,29664,95633,-31348.3,32807.6,11.3,0.115,-66179,LOCKED
62484,250.254,-54410803081042,-33303,32666,-31392.8,33100.5,11.4,0.110,-17623,LOCKED
62485,251.253,-54410803100996,-20919,45050,-31404.4,33165.3,11.5,0.106,-8467,LOCKED
62486,252.254,-54410803100135,10057,76026,-31357.8,33117.1,11.9,0.101,26284,LOCKED
62487,253.254,-54410803117909,21180,87149,-31272.1,33028.3,12.0,0.089,39769,LOCKED
62488,254.253,-54410803141819,25697,91666,-31175.0,32967.0,12.1,0.076,40306,LOCKED
62489,255.254,-54410803168780,26818,92787,-31067.6,32835.9,11.9,0.062,38688,LOCKED
62490,256.254,-54410803277524,-46414,10394,-31208.8,33112.5,12.3,0.057,-43050,LOCKED
62491,257.254,-54410803290713,-25270,31538,-31320.3,32880.4,12.6,0.052,-31749,LOCKED
62492,258.257,-54410803311886,-13541,43267,-31375.5,32841.5,13.0,0.059,-15719,LOCKED
62493,259.254,-54410803333264,-2911,53897,-31401.8,32803.0,13.3,0.055,-6845,LOCKED
62494,260.254,-54410803370866,-8318,48490,-31426.9,32812.3,13.5,0.052,4195,LOCKED
62495,261.254,-54410803407656,-12677,44131,-31455.2,32854.1,13.7,0.032,7157,LOCKED
62496,262.254,-54410803496581,-64017,0,-31649.9,33379.0,14.0,-0.001,-2477,LOCKED
62497,263.254,-54410803463778,-718,63299,-31592.0,33063.1,14.2,-0.016,1673,LOCKED
62498,264.254,-54410803502992,-9384,54633,-31525.0,32450.0,14.5,-0.041,11247,LOCKED
62499,265.254,-54410803572313,-42971,21046,-31660.4,32640.8,14.5,-0.049,10837,LOCKED
62500,266.254,-54410803633692,-67789,0,-31788.3,33906.7,14.6,-0.056,-71759,LOCKED
62501,267.254,-54410803583041,13523,81312,-31755.5,33949.0,14.7,-0.061,-89612,LOCKED
62502,268.254,-54410803638211,-9695,58094,-31749.0,33925.7,14.8,-0.063,-69576,LOCKED
62503,269.254,-54410803714592,-51615,16174,-31796.3,34480.6,14.6,-0.042,-38757,LOCKED
62504,270.254,-54410803748854,-51594,16195,-31832.5,34933.7,13.5,-0.057,-33199,LOCKED
62505,271.255,-54410803777920,-46830,20959,-31852.7,35182.3,13.0,-0.077,-10859,LOCKED
62506,272.255,-54410803746978,13874,81663,-31773.0,34970.9,12.9,-0.092,25533,LOCKED
62507,273.255,-54410803773097,19276,87065,-31792.8,34822.5,12.2,-0.106,-70939,LOCKED
62508,274.255,-54410803891315,-61799,5990,-31952.9,35594.8,12.3,-0.125,-44099,LOCKED
62509,275.255,-54410803894893,-29777,38012,-32082.6,35317.1,12.3,-0.132,-17321,LOCKED
62510,276.255,-54410803864368,32249,100038,-32107.7,35020.7,12.0,-0.138,-59311,LOCKED
62511,277.256,-54410803973369,-43037,24752,-32115.1,35110.4,11.9,-0.144,-20251,LOCKED
62512,278.255,-54410804001131,-35054,32735,-32235.1,35139.6,11.6,-0.148,-14254,LOCKED
