60036,-54410726810543,40231,102404,-30791.1,31672.7,8.7,0.060,83335885,18968,LOCKED,1.000030791000,60062527572012
60037,-54410726860425,19452,81625,-30740.5,31757.1,8.7,0.066,83335885,6260,LOCKED,1.000030740000,60063527655623
60038,-54410726887202,20861,83034,-30649.6,31604.7,9.2,0.078,83335886,6332,LOCKED,1.000030650000,60064527735144
60039,-54410726920781,16914,79087,-30627.8,31682.2,9.1,0.082,83335885,3470,LOCKED,1.000030628000,60065527684650
60040,-54410726946511,19343,81516,-30538.6,31501.1,9.0,0.086,83335885,-101891,LOCKED,1.000030539000,60066527655248
60041,-54410727059532,-58946,3227,-30646.6,32500.2,8.9,0.083,83335884,-70010,LOCKED,1.000030647000,60067527737783
60042,-54410727079704,-46847,15326,-30648.4,32527.2,9.0,0.075,83335883,-59506,LOCKED,1.000030648000,60068527825165
60043,-54410727101312,-35742,26431,-30690.4,32848.1,9.2,0.068,83335883,-46287,LOCKED,1.000030690000,60069527896793
60044,-54410727129474,-29330,32843,-30832.4,32335.5,9.4,0.062,83335883,-43878,LOCKED,1.000030832000,60070527973779
60045,-54410727153884,-21003,41170,-30891.1,32416.8,9.5,0.054,83335883,-30242,LOCKED,1.000030891000,60071528057188
60046,-54410727168634,-4461,57712,-30903.4,32420.6,10.1,0.045,83335882,-12079,LOCKED,1.000030903000,60072528128827
60047,-54410727193790,2691,64864,-30977.0,31850.4,10.2,0.041,83335883,-5612,LOCKED,1.000030977000,60073528200692
60048,-54410727223194,3140,65313,-30926.9,31665.7,10.4,0.037,83335883,-3361,LOCKED,1.000030927000,60074528268325
60049,-54410727253152,4851,67024,-30971.5,31404.4,10.4,0.036,83335883,-4024,LOCKED,1.000030971000,60075528343436
60050,-54410727248279,36654,98827,-30833.8,31284.3,10.5,0.033,83335883,37416,LOCKED,1.000030834000,60076528297972
60051,-54410727270096,42305,104478,-30738.8,31766.4,10.4,0.030,83335884,39107,LOCKED,1.000030739000,60077528254789
60052,-54410727321424,22056,84229,-30792.3,31097.8,10.8,0.022,83335882,-89295,LOCKED,1.000030792000,60078528346778
60053,-54410727432974,-55165,7008,-30874.3,31966.9,11.1,0.014,83335882,-57755,LOCKED,1.000030874000,60079528433344
60054,-54410727449976,-39519,22654,-30895.6,32200.7,11.2,0.012,83335883,-47118,LOCKED,1.000030896000,60080528510942
