# seq,elapsed_s,d_total_ns,d_detrended_ns,offset_ns,drift_ns_per_s,drift_sigma_ns,gm_sigma_ns,gm_a1_ppb,clock_error_ns,sync_state
60055,19.852,-54410727476500,-32769,29404,-30958.0,32504.5,11.3,0.011,-40663,LOCKED
60056,20.852,-54410727500237,-24728,37445,-30957.1,32497.3,11.4,0.010,-31453,LOCKED
60057,21.853,-54410727531227,-22948,39225,-31008.0,32635.8,11.4,0.011,-28247,LOCKED
60058,22.855,-54410727551043,-11895,50278,-30981.3,32467.6,12.2,0.003,-14296,LOCKED
60059,23.853,-54410727580420,-9674,52499,-30995.5,32493.5,12.9,-0.005,283,LOCKED
60060,24.852,-54410727583519,18962,81135,-31063.5,31638.5,13.2,-0.005,37650,LOCKED
60061,25.853,-54410727590102,41218,103391,-31022.8,32036.5,13.5,-0.005,41870,LOCKED
60062,26.852,-54410727641412,18553,80726,-30936.8,31867.0,13.8,-0.004,-84246,LOCKED
60063,27.852,-54410727659065,30591,92764,-30926.5,31960.4,14.0,-0.002,-60987,LOCKED
60064,28.853,-54410727766415,-43304,18869,-30978.7,32444.6,14.0,0.001,-29221,LOCKED
60065,29.855,-54410727806483,-47566,14607,-31136.8,32571.3,14.1,0.004,-38971,LOCKED
60066,30.854,-54410727816744,-25364,36809,-31159.7,32710.5,13.9,0.017,-23656,LOCKED
60067,31.853,-54410727831835,-9237,52936,-31147.2,32658.8,13.9,0.022,-1569,LOCKED
60068,32.855,-54410727881408,-24170,38003,-31278.7,32089.6,13.9,0.028,30017,LOCKED
60069,33.853,-54410727922774,-31339,30834,-31370.0,32247.9,13.9,0.035,-61508,LOCKED
60070,34.853,-54410727944925,-21240,40933,-31377.8,32296.6,13.7,0.056,-7219,LOCKED
60071,35.852,-54410727955958,-25,62148,-31420.6,32126.7,13.4,0.080,2313,LOCKED
60072,36.853,-54410727970460,14741,76914,-31339.3,31901.5,13.1,0.109,17037,LOCKED
60073,37.852,-54410728012878,4213,66386,-31373.4,31744.5,13.1,0.101,19167,LOCKED
60074,38.853,-54410728060443,-12513,49660,-31326.3,31336.6,13.0,0.114,19945,LOCKED
60075,39.853,-54410728125883,-42618,19555,-31452.4,31617.4,12.8,0.128,-83207,LOCKED
60076,40.853,-54410728073448,38137,100310,-31361.9,31986.6,12.8,0.128,-65306,LOCKED
60077,41.853,-54410728104370,37823,99996,-31387.9,31597.6,12.8,0.130,-49917,LOCKED
60078,42.853,-54410728237380,-59887,2286,-31480.4,32613.1,12.6,0.150,-43974,LOCKED
60079,43.853,-54410728248162,-34613,27560,-31647.8,31898.7,12.6,0.160,-30515,LOCKED
60080,44.854,-54410728224516,20007,82180,-31648.0,31897.0,12.5,0.169,31471,LOCKED
60081,45.853,-54410728230267,41866,104039,-31519.2,32114.6,12.5,0.168,55646,LOCKED
60082,46.853,-54410728275577,27449,89622,-31534.1,31959.3,12.5,0.175,-66068,LOCKED
60083,47.854,-54410728387576,-49539,12634,-31622.6,32659.4,12.6,0.182,-29746,LOCKED
60084,48.853,-54410728381526,-9119,53054,-31742.5,31676.5,12.8,0.201,-2771,LOCKED
60085,49.854,-54410728404657,-338,61835,-31750.3,31671.6,12.6,0.204,9918,LOCKED
60086,50.854,-54410728434017,791,62964,-31689.6,31336.9,12.6,0.210,6031,LOCKED
60087,51.854,-54410728466991,-90,62083,-31709.2,31300.5,12.6,0.214,7016,LOCKED
60088,52.855,-54410728494953,2189,64362,-31640.7,30898.4,12.6,0.218,10032,LOCKED
60089,53.855,-54410728520322,8881,71054,-31676.2,30668.2,12.5,0.222,12615,LOCKED
60090,54.854,-54410728520602,39287,101460,-31693.0,30413.2,12.5,0.226,43109,LOCKED
60091,55.855,-54410728552558,37227,99400,-31666.7,30682.4,12.4,0.230,40332,LOCKED
60092,56.854,-54410728589764,28744,90917,-31569.8,30719.4,11.8,0.235,29627,LOCKED
60093,57.855,-54410728627721,21730,83903,-31575.2,30676.3,11.6,0.240,21665,LOCKED
60094,58.855,-54410728646807,30563,92736,-31446.4,30402.6,11.7,0.250,26179,LOCKED
60095,59.854,-54410728695559,13006,75179,-31455.7,30352.1,11.4,0.255,-95653,LOCKED
60096,60.855,-54410728719287,17981,80154,-31350.3,29907.7,11.2,0.256,-82747,LOCKED
60097,61.855,-54410728747195,19124,81297,-31269.1,29792.5,10.9,0.257,29026,LOCKED
60098,62.854,-54410728785636,10034,72207,-31191.5,29458.9,10.1,0.266,22552,LOCKED
60099,63.855,-54410728801979,22111,84284,-31092.0,29236.6,9.8,0.272,32974,LOCKED
60100,64.855,-54410728905534,-48516,13657,-31101.4,29391.3,9.5,0.280,-43306,LOCKED
60101,65.854,-54410728918515,-27169,35004,-31214.8,29181.0,9.8,0.288,-28422,LOCKED
60102,66.855,-54410728940883,-16130,46043,-31295.8,28977.5,9.9,0.290,-19157,LOCKED
60103,67.854,-54410728953067,3555,65728,-31329.9,28812.6,10.0,0.292,-2361,LOCKED
60104,68.855,-54410728984189,4229,66402,-31359.8,28672.6,10.4,0.296,882,LOCKED
60105,69.855,-54410729014573,5389,67562,-31377.9,28602.6,10.4,0.298,1065,LOCKED
60106,70.855,-54410729022729,26749,88922,-31330.9,28832.4,10.4,0.295,22361,LOCKED
60107,71.855,-54410729066259,13365,75538,-31294.9,28873.0,10.4,0.296,-99560,LOCKED
60108,72.856,-54410729178453,-63476,0,-31388.7,30101.5,10.5,0.297,-70707,LOCKED
60109,73.855,-54410729213843,-63420,56,-31482.5,31280.4,10.6,0.297,-75909,LOCKED
60110,74.855,-54410729221354,-38372,25104,-31471.4,31125.6,10.7,0.298,-42279,LOCKED
60111,75.855,-54410729229767,-16187,47289,-31401.5,30259.9,11.0,0.305,-16226,LOCKED
60112,76.855,-54410729253923,-9676,53800,-31349.3,29810.4,10.9,0.299,-3219,LOCKED
60113,77.856,-54410729268391,8015,71491,-31402.4,29372.6,10.8,0.292,13571,LOCKED
60114,78.855,-54410729288539,18893,82369,-31415.5,29267.1,10.8,0.292,26490,LOCKED
60115,79.855,-54410729324951,13746,77222,-31430.9,29165.9,10.9,0.291,31586,LOCKED
60116,80.857,-54410729365657,4712,68188,-31450.7,29092.2,11.0,0.290,28294,LOCKED
60117,81.855,-54410729427683,-23633,39843,-31520.9,29183.3,11.0,0.297,-75222,LOCKED
60118,82.856,-54410729490393,-51033,12443,-31622.2,29981.0,10.6,0.278,-53714,LOCKED
60119,83.856,-54410729516047,-41909,21567,-31707.6,30502.5,10.1,0.256,-48162,LOCKED
60120,84.856,-54410729565138,-56099,7377,-31771.1,31323.3,9.9,0.244,8823,LOCKED
60121,85.856,-54410729512562,24930,88406,-31649.4,30922.3,10.0,0.225,-85459,LOCKED
60122,86.856,-54410729618727,-47320,16156,-31682.0,31340.4,9.8,0.206,-43541,LOCKED
60123,87.856,-54410729614808,-12394,51082,-31628.1,30834.9,9.5,0.186,-5229,LOCKED
60124,88.856,-54410729619932,14194,77670,-31656.0,30624.2,9.8,0.143,25503,LOCKED
60125,89.856,-54410729641538,24003,87479,-31684.1,30313.0,9.8,0.123,31559,LOCKED
60126,90.856,-54410729653825,41263,104739,-31647.8,30699.8,9.7,0.105,51148,LOCKED
60127,91.856,-54410729691172,33384,96860,-31596.2,31028.1,9.7,0.072,36313,LOCKED
60128,92.857,-54410729716163,38090,101566,-31566.3,31326.4,9.6,0.040,37787,LOCKED
60129,93.856,-54410729749532,34958,98434,-31559.3,31404.3,9.7,-0.007,30939,LOCKED
60130,94.857,-54410729853490,-34258,29218,-31658.7,31600.6,9.5,-0.056,-45517,LOCKED
60131,95.856,-54410729870527,-18207,45269,-31698.6,31691.0,9.0,-0.111,-32116,LOCKED
60132,96.856,-54410729875445,7628,71104,-31664.8,31668.5,8.0,-0.162,-6462,LOCKED
60133,97.857,-54410729873173,38797,102273,-31593.3,32102.6,7.8,-0.169,29323,LOCKED
60134,98.856,-54410729906353,35206,98682,-31553.5,32412.4,7.8,-0.166,28812,LOCKED
60135,99.857,-54410729946268,26632,90108,-31587.4,32010.3,7.7,-0.164,-88224,LOCKED
60136,100.856,-54410730059866,-52971,10505,-31617.5,32446.5,7.7,-0.163,-58003,LOCKED
60137,101.857,-54410730076848,-37079,26397,-31617.5,32446.2,7.6,-0.162,-46395,LOCKED
60138,102.857,-54410730101622,-26168,37308,-31773.9,31497.5,7.7,-0.153,-34132,LOCKED
60139,103.857,-54410730131754,-21352,42124,-31894.4,30969.6,7.2,-0.153,-30980,LOCKED
60140,104.857,-54410730111295,28848,92324,-31836.6,31211.4,7.2,-0.154,23494,LOCKED
60141,105.857,-54410730141676,27283,90759,-31733.5,31137.8,7.2,-0.148,26063,LOCKED
60142,106.857,-54410730151640,45159,108635,-31617.4,31606.3,7.3,-0.143,43996,LOCKED
60143,107.857,-54410730190794,37049,100525,-31650.9,31081.0,7.4,-0.138,39694,LOCKED
60144,108.857,-54410730231904,26499,89975,-31641.4,31157.3,7.2,-0.133,-82673,LOCKED
60145,109.857,-54410730339318,-45633,17843,-31744.4,31717.7,7.7,-0.124,-53279,LOCKED
60146,110.857,-54410730358530,-30506,32970,-31821.1,31936.4,7.7,-0.120,-42322,LOCKED
60147,111.857,-54410730365642,-4873,58603,-31858.5,31865.4,7.8,-0.117,-11582,LOCKED
60148,112.857,-54410730383208,9268,72744,-31866.5,31834.9,7.8,-0.114,3753,LOCKED
60149,113.857,-54410730406162,17264,80740,-31850.2,31902.8,7.9,-0.111,12326,LOCKED
60150,114.858,-54410730494770,-37715,25761,-31874.8,32151.0,7.9,-0.109,-45792,LOCKED
60151,115.859,-54410730525319,-34819,28657,-31894.0,32334.6,8.3,-0.103,-49522,LOCKED
60152,116.857,-54410730569882,-45033,18443,-31939.6,32806.5,8.6,-0.098,-55857,LOCKED
60153,117.857,-54410730503183,49697,113173,-31830.2,33449.1,8.6,-0.096,-58788,LOCKED
60154,118.857,-54410730618188,-32237,31239,-31837.5,33518.0,8.7,-0.089,-25084,LOCKED
60155,119.858,-54410730646343,-27097,36379,-31864.0,33680.1,8.7,-0.087,-29046,LOCKED
